Gene,Rate01,Rate10,Eject,Decay,Rate01Mean,Rate10Mean,EjectMean,Rate01SD,Rate10SD,EjectSD,Rate01Median,Rate10Median,EjectMedian,Rate01MAD,Rate10MAD,EjectMAD,Model,Condition,Expression,Variance,ThirdMoment
Als2,0.0002697686201695178,0.00022836476391112942,0.0022598496885537314,0.006477342109822947,0.0030419476850528657,0.020129121745008773,0.005757543222405394,0.002177844634615261,0.06069020840931686,0.009631240108851236,0.0026185939973883,0.004311467175685693,0.00324386341218557,0.0015798806696099318,0.0036756831062277973,0.0008525035754662787,2,sWTr1,0.3778698979591837,0.43438270756325487,0.547056271610001
Alyref2,2.826691885794287,8.826335853234497e-5,0.0004465443559942103,0.007779493696403089,0.057554405360829654,0.036253419597640446,0.0008224122622475281,0.16725784344683525,0.18890083960910728,0.0020349869527778357,0.020529546067561827,0.0024993918619767323,0.0005156332361967999,0.015688656114816416,0.0023302783521192017,5.917571112232058e-5,2,sWTr1,0.11479591836734694,0.11118414202415661,0.10369164846280036
Alyref,0.012905165934934537,0.02931129675454175,0.041287758479776546,0.004474236193489582,0.012950551028353326,0.040553902096060475,0.04837876194671186,0.0021286099308638544,0.06461978347817791,0.041379710112493195,0.012754604628712788,0.02809236120802756,0.04042693276075275,0.0014237788058131268,0.010246494653076709,0.007421165207426316,2,sWTr1,5.642010886967659,9.0995095010022,17.48352017406561
Amacr,1.989131198136984e-5,1.2902182550276022e-5,0.001076344462611062,0.005695508992758701,0.004438281034832741,0.04382156038449079,0.004515863718440578,0.003707695175442946,0.14775848009340295,0.01086457649535831,0.0037835357545608823,0.00684954815554997,0.0018334312880786902,0.002171300610872001,0.006139358943915763,0.0006670560092133006,2,sWTr1,0.2291866028708134,0.24555962546644997,0.2741486245046049
Ambra1,5.04000310611605,0.00042699542664478856,0.0009387499273491305,0.010567942963978881,0.045785242396243576,0.021555110869493622,0.0014124258115642435,0.14530120901579496,0.10180340075745045,0.0016235614422592246,0.015037594723569981,0.0015962557040448085,0.001080344406583951,0.012027336368689186,0.0014715483329049068,0.00011484534132769975,2,sWTr1,0.17764311911975764,0.17702209620484613,0.1752890400011099
Amd1,0.009251480534311414,0.01821721570826692,0.01679300987620525,0.007776534611126294,0.009013553713690562,0.03499121662001188,0.02216382138588868,0.0031402124624200145,0.11954110229055204,0.03938428096125658,0.00878121967023765,0.01579361470600052,0.015816684990363275,0.002163182863301658,0.009063275081902328,0.0037850684868377636,2,sWTr1,1.4545744850710527,1.9129532877219706,2.9059823870976933
Amd2,2.2066069974004864e-5,6.9588525838281145e-6,0.0011494086197973115,0.008417850005974364,0.01657147866884427,0.028486944049320423,0.0021577437507122018,0.054633754299174574,0.11677629805447187,0.00339672578811234,0.007269325225805796,0.0032284066393227224,0.0013560543882357107,0.005223902910767822,0.002896605992548727,0.00030958549716397397,2,sWTr1,0.20758928571428573,0.21360311702806126,0.22154954293031387
Amdhd2,0.15823515150851838,0.0011953480860484947,1.6184901074262419e-6,0.002519188490609134,0.0008539171761009633,0.3448825197208468,0.0029648032934974484,0.0034195071416803576,1.343196791213389,0.012370603868000037,0.00020105572486194432,0.07614344274554731,0.000591910726688236,0.00016481394444407984,0.06543960777866825,0.0005118086048661805,2,sWTr1,0.001275306870715766,0.001273680463101271,0.001270431796209892
Amfr,3.4283377836061805e-5,6.87040838883444e-6,0.0008982287628031507,0.002815813927160388,0.008211920835847613,0.036159954506386795,0.0027142559773994084,0.014387780242869071,0.15863774070217138,0.00795391487098919,0.005522480888688884,0.0038261259540151265,0.0012699913669937197,0.003564860242022139,0.003547942412945943,0.0003330827078559279,2,sWTr1,0.531578947368421,0.5555418450432301,0.5815487547880024
Amh,1.230123694274757,0.0036618688613770313,1.2129410886839515e-5,0.0033714868806440615,0.004371934806414688,0.3500332327304543,0.0025414341045086938,0.025889961721851967,6.014785979976082,0.011086480858902346,0.000974815754768225,0.050220142905289894,0.0005969988417658112,0.0007120970689500539,0.04467986041978049,0.0005191267582268274,2,sWTr1,0.007173601147776184,0.007122140594348808,0.007019957802464319
Amigo1,0.05580956448553291,0.002128399661718183,2.7993039028150185e-6,0.008462562030683528,0.0009296059227470893,0.24163218921938975,0.0033097787744565278,0.0036949867778607675,0.7629825790132713,0.013701523036427682,0.00019539113619727915,0.056908495886860026,0.0007706033857305273,0.00016570233213081636,0.049096010270869996,0.000649082639444056,2,sWTr1,0.000637653435357883,0.0006372468334542592,0.000636434148189213
Amigo2,0.0033742636891038553,0.020352353639527608,0.006998080194247411,0.00929706007895916,0.002675037164571223,0.04039482198345883,0.010530337231926604,0.0015586960061332994,0.1134052060128315,0.021163235051873616,0.0026091809332263673,0.010480684267387692,0.004983292569479891,0.0012281066572768049,0.008768920062698762,0.0019279731265018712,2,sWTr1,0.2140917079405655,0.25229543239489405,0.3307801748146011
Amigo3,1.8648283935970898e-5,6.233372318261664e-5,0.00022509680825529843,0.009422522853213653,0.005242858927975713,0.11662519233966652,0.0028447606110824732,0.0313928740051081,0.47918948228818287,0.007632358376741812,0.001387817684093348,0.02202159049698764,0.000827431421670292,0.0009545661293382558,0.020175896022757295,0.0006456718969609263,2,sWTr1,0.010999521759923482,0.011197358998655394,0.01158517430467575
Ammecr1l,0.015554214055695586,0.06399885036035545,0.012742237096295577,0.01103199385454382,0.008167220242186145,0.039822746985658214,0.009024039741883587,0.006213082358371538,0.13754361403924953,0.01598130296729861,0.006781613775542764,0.007348377656431466,0.005207176208531467,0.0043694662414958665,0.006524780332195251,0.0013046766018411443,2,sWTr1,0.4516746411483254,0.5025290935036592,0.6049053515324073
Amn1,8.267388353455841e-5,3.10624149968038e-5,0.0025592588050071083,0.013658865808399838,0.012655851327751032,0.03519068181152646,0.004659377516511384,0.04126282302675167,0.26879282735298266,0.014940338101791802,0.0063632009491236905,0.0033582058397234825,0.0029882746482573913,0.004683282693338666,0.0029326815007890902,0.0005049577186207839,2,sWTr1,0.27236485409025674,0.28588755050451947,0.308468870505623
Amn,4.918831791053792,0.0006590809027743479,1.9140445210781086e-5,0.006859054678471749,0.0052108850600790105,0.18641987659622425,0.0026324407890816136,0.0883968715265245,0.6581308525029314,0.007385988166052432,0.001028856385160838,0.034583999276034304,0.0006373571418633163,0.0007648833336449594,0.03134607816859909,0.0005409123743245196,2,sWTr1,0.005580357142857143,0.005549216757015306,0.005487283534280761
Ampd2,1.0836470615129619e-5,2.018167786475919e-6,0.0015117149340664222,0.004650943617521252,0.01141371127355026,0.038432987583447785,0.0036906997316829932,0.029104707039343335,0.1860598060689428,0.008928046769698338,0.007033724541401133,0.0037526790169877923,0.0019800364907292933,0.004606590211010315,0.0034098204443800077,0.0004116628138164782,2,sWTr1,0.5481658692185009,0.5755907348478488,0.6158395803889413
Amz1,8.18600515964234e-6,9.2475406379571e-6,0.0004893653036753391,0.009185331902236598,0.013565585782041598,0.08556135206912738,0.0028744332434458226,0.09904964960801367,0.43434766406680547,0.012155513363854533,0.004115338930127259,0.010639656378619564,0.0008594432882601386,0.0027101396582454125,0.009846447167990255,0.0004891253033917536,2,sWTr1,0.05005579467559382,0.0513761327071359,0.053693118134794826
Amz2,0.0022805770569913645,0.000869651361097691,0.0001708351415949851,0.0010251732200025176,0.016309041910945607,0.1262394931422914,0.002082156092575607,0.07119460992084785,0.511878056476009,0.00884328819674667,0.006015533600678405,0.01712938093518038,0.00042521510638638245,0.0033244314481301147,0.016352817911590788,0.0002797046382393382,2,sWTr1,0.24126933503428483,0.24397376751604638,0.24868920261624525
Anapc10,0.0034533027446756025,0.0010272754091663274,0.0038905265288597573,0.006166471946223645,0.008782937102836338,0.01655588342785905,0.005580707455063987,0.008913085833008911,0.05783381967637928,0.00526154043148735,0.006010232876373191,0.00236239785742303,0.0041929424423050015,0.004000606862361397,0.002063526167401214,0.0005437424035645223,2,sWTr1,0.9725327371446821,1.0522637545175484,1.1544391349124883
Anapc11,0.00048674143282072897,0.0009499721908126248,0.0005427153502430082,0.00016941611838701748,0.0007201572808064186,0.05049111930942213,0.011719410765366652,0.00013809470922611236,0.17954662836753868,0.04041936983881575,0.0007351952344526213,0.0120661468672785,0.0030916055298389534,7.803629636725991e-5,0.010035242123126316,0.00228185705796172,2,sWTr1,2.170372740361542,2.6526240651919633,3.5800595895793648
Anapc15,0.002925435701789522,0.00387338628375799,0.004901786068916137,0.0012167377819459408,0.0034068786828862743,0.01209024163756774,0.00800307004739589,0.0009310637878025367,0.028181337962910186,0.01021972699658655,0.0032844121972905563,0.005392277271824714,0.0055717696922462385,0.0006236620562530375,0.002751925952069312,0.001236135551302412,2,sWTr1,3.4667625439437515,4.6662810177597205,6.805047800991851
Anapc1,0.007878701842577775,0.16853213705403128,0.07124976543528877,0.0038298158691862532,0.00681161501259527,0.08920791138158748,0.040651185140062496,0.0010546326687405788,0.15049727135724678,0.056966857564845215,0.006877220933767545,0.045975230174344635,0.024349079069346267,0.0007162219860088167,0.025683050259830746,0.010091624696049408,2,sWTr1,1.661560555289613,2.286448051343427,3.873402099625977
Anapc2,0.0025429903657641336,0.001777271609882203,0.002775455145879453,0.003472772953370582,0.004504872875143011,0.02339042987792727,0.006298674949865032,0.00289208100893631,0.09439030574840751,0.014386027076222826,0.004002021151004844,0.004213277334206804,0.003355799749281892,0.0020946400364670447,0.003590748498337722,0.0009148119894334052,2,sWTr1,0.9408756791307127,1.0770412274334236,1.3037406784945436
Anapc4,0.0041702399921236385,0.0017428974713208675,0.00470031225381688,0.007046103204220198,0.007326518353010516,0.014745000356634163,0.006429234466477713,0.0067710916795755555,0.04710447301340198,0.005691518705065836,0.005133002611815687,0.002350903363074721,0.004856573285781554,0.003388583752559667,0.002014066445610922,0.0006295260402263535,2,sWTr1,0.9409228804087498,1.0391412207809734,1.168567474741942
Anapc7,0.003909560120312429,0.0019713258940520476,0.005487920126830828,0.0057021805856435175,0.005928326111229136,0.012151268142784988,0.007469492407412947,0.004439644069791772,0.06261182751890117,0.010528953517275716,0.004787397030188522,0.0027464663744239093,0.005745948404441051,0.002541866457176227,0.002136409032858229,0.0008114034536740814,2,sWTr1,1.279571611253197,1.481782169424258,1.8106436408462265
Angel1,1.6918727791734437e-5,2.0651818241038523e-5,0.00023926836275564822,0.004549831885226043,0.008788221728374708,0.11189059777437463,0.002983784960125768,0.06490870608855834,0.3684142354303648,0.01004309780829414,0.002702925375907585,0.017312179913466775,0.0007097125181606153,0.0015595784317996412,0.016257390118078946,0.0005099386399402679,2,sWTr1,0.047345767575322814,0.04861123976249468,0.050856308580352325
Angel2,0.0007845719847501823,0.0002549767760143156,0.0037907113066972566,0.00446032354552305,0.002704682650788869,0.002984797519280115,0.004620454582982587,0.0022182718554091983,0.0199991596822319,0.0035163483125736725,0.0021329742209544107,0.0009668483233519645,0.004165093727851567,0.0011660809413409363,0.0007019652866832057,0.0003558148877758371,2,sWTr1,1.2828411811652036,1.4960583283280544,1.7719386211620356
Angptl4,0.0031818733291765085,0.004078711038915171,0.007581138336511621,0.01539416976104139,0.003819333488961787,0.010735323765108457,0.008983119244950443,0.0033334162297265425,0.027740087840040138,0.00594227699024051,0.0028505747409797973,0.0034571471775781243,0.007396053980628753,0.0019419150869900627,0.0028123495864972314,0.0010006954452075481,2,sWTr1,0.4316041500399042,0.5109245615789463,0.6550156494184768
Angptl6,2.5166887072054344e-5,1.6045473915261272e-5,0.00041141479305327174,0.003490036903208669,0.005752601126272297,0.07001278506000876,0.0034875531907959337,0.02418210342741044,0.24926984469968635,0.011901185366164956,0.003605371730786659,0.013639257496981916,0.0010878204397838506,0.0016602744927101704,0.01263567575773783,0.0006339831567921943,2,sWTr1,0.14395026303204206,0.150328855807758,0.16213095076961706
Ankfy1,2.088138804914937e-5,8.10268105810866e-6,0.001614129822670121,0.005209592099080406,0.0052575098586926635,0.04170959072298765,0.005614359445905305,0.004270649769296721,0.18154625482251463,0.015908156864315442,0.0042084385889838314,0.004193954726217057,0.002324916179422087,0.0027734798352017998,0.0037930269836327505,0.000602722991173417,2,sWTr1,0.4464826926144521,0.484175298033522,0.5483184469222233
Ankhd1,0.005604857677648619,0.009282996860622,0.010781715330506531,0.008198720429087617,0.0055385563994685295,0.01561817757530864,0.01266877877028346,0.0024863305286889096,0.028107220457640865,0.009103923566400884,0.005317441499170387,0.008261028259810229,0.010365451937923816,0.0016707288388254184,0.004957240428560111,0.0020952434128949614,2,sWTr1,0.9901037509976058,1.2761989517257541,1.8572033642517376
Ankib1,0.008689395064996688,0.014070822797720954,0.0030523149681471965,0.007504302611556329,0.007639568327870018,0.03684695573821625,0.004228212522520808,0.007174155030388059,0.15268155976130623,0.00989324151123964,0.005921437244842814,0.0053592275712997465,0.0022450520865167243,0.003964117082682335,0.004895046038005294,0.0005849396382556538,2,sWTr1,0.31056495371848064,0.32965857007083255,0.3641494444391919
Ankle1,2.3848852644640086e-5,4.3790104236338906e-5,3.087573600530224e-5,4.917874220372022e-5,6.306288356996727e-5,0.05083080238696593,0.008747751481791256,3.366031412974627e-5,0.12721076325398867,0.021802330617660442,6.174304823440347e-5,0.01600298500740751,0.0027740758465028253,6.027514103271207e-6,0.012909164197385317,0.0022142733645955245,2,sWTr1,0.4431328760567874,0.5185798166077914,0.6707048952688769
Ankle2,0.010054702424651856,0.0173333517378689,0.00939355837297662,0.007612148069903384,0.009011301068555756,0.036139732698975024,0.012408041895792395,0.0047279536798132404,0.09420444316576318,0.016860740259950546,0.008545082955732662,0.011468509567738105,0.00806307973398318,0.003391785533119961,0.00877623764677007,0.0022372312820251195,2,sWTr1,0.9060252517180759,1.057494461884326,1.325014065480736
Ankmy2,2.3802446916246466e-5,8.713552865010931e-6,0.0023982361656158507,0.009653422486192434,0.0062300127917226285,0.01496727056958283,0.0035179221655058995,0.009248385038172872,0.08528974998139516,0.005059001241867169,0.0034462886321312038,0.001697000533523649,0.0027024592670702357,0.0024774797279388935,0.0014099540947170076,0.0003214969209796091,2,sWTr1,0.3635928525845565,0.3823184251690804,0.39435316982995167
Ankra2,0.0005263426930934954,0.00012351925426938703,0.0011968320078106752,0.0034843935842173357,0.008833818522919054,0.03989395467187791,0.0035978378487965747,0.012969096239257889,0.185721935449526,0.009366521325325344,0.006482626783824899,0.005024465489682566,0.0017192294129790358,0.003982858279199055,0.004650656601225155,0.000487040055659761,2,sWTr1,0.5563885787206891,0.5862684060332167,0.6277737025708866
Ankrd10,0.006578766115610826,0.012274795255601831,0.008699080801369994,0.00528994427347995,0.006454851934289233,0.027505356702246814,0.012297735807514238,0.0027340715060620254,0.05898219906448634,0.01460386443553216,0.006277845862975665,0.01080362949392959,0.008249660058862471,0.0019616911613383886,0.007446363931296341,0.0023598981454796214,2,sWTr1,1.147627416520211,1.4158159877193357,1.967601942937499
Ankrd11,0.012652295947234547,8.66969689077822,14.089890593691988,0.006728207877297078,0.011981967338848357,0.4079480770557139,0.7068768867717019,0.0005164530304357971,0.38706989357660665,0.628095958866176,0.012001249880310583,0.2938448083750419,0.5218568154496226,0.00034373740586636503,0.12107212395794675,0.1968243691559779,2,sWTr1,6.101332905090734,16.017835062933642,63.73900094623204
Ankrd12,0.00722170100674056,0.04376053589338572,0.02214442269263635,0.00622597414450602,0.006805074288186358,0.0667966373220554,0.029751439946402673,0.0013934866104069073,0.12265872918504564,0.04184835460071144,0.006847145240527617,0.03429580632349395,0.018780449957779024,0.0009753644174802173,0.018869312338565064,0.00682293552650504,2,sWTr1,1.0075139888089528,1.3388723968866474,2.0732560093393566
Ankrd13a,0.003453365736695956,0.0045220090286088605,0.001184947317258985,0.001140735975609062,0.004944490523834512,0.07455268435746859,0.006193226688175865,0.0029320514479980013,0.3032792035773421,0.022595952900388898,0.004692071791640365,0.013154213378637432,0.0018477690646799957,0.001610873085543358,0.012025027796995892,0.0010321802018334763,2,sWTr1,0.8995215311004785,0.9653426737788361,1.082433506339842
Ankrd13b,4.353051834981071e-5,2.488165848418781e-5,0.00023001938299178004,0.002474590257666173,0.007952967276857442,0.09895359273281672,0.0028564086863889014,0.023309397874741455,0.27797479397686375,0.00729135007305975,0.003594430657397594,0.019113474569778324,0.0007710840027196423,0.0018327251660734372,0.01800082760197727,0.0005296366470149026,2,sWTr1,0.11837906828334396,0.12159584099134632,0.12522807337715372
Ankrd13c,0.009225748801818558,0.09088127771669327,0.020912561915351888,0.004786068210279388,0.0068976462000239,0.06031931732403261,0.01479150461723259,0.002477001572047008,0.13774038237101938,0.025195877960226425,0.007007959708694759,0.022004852247648705,0.007900829490110034,0.0017313810363260105,0.016235551045699417,0.0033788660771410604,2,sWTr1,0.8052984360038303,0.9502815339809565,1.2592210384899163
