Gene,Eject,Decay
CHAF1B,0.0011432297340987913,0.002460225402108731
CHAMP1,0.00657269978158121,0.011297007330843814
CHCHD10,0.002653053254962776,0.00022870847463252726
CHCHD3,0.002868715388750652,0.0012854353261481002
CHCHD4,0.0025482836384553608,0.004241395133225711
CHCHD5,0.0027442704586557298,0.0011029764776922745
CHCHD6,7.681917743084116e-5,8.344005628996535e-5
CHCHD7,0.0005114906179823704,0.0008581385811065524
CHD1L,0.0006974891646150918,0.0010361042483939098
CHD1,0.017661561086773834,0.00882965773020416
CHD2,0.013496738891092104,0.009633159315965685
CHD3,0.00014970051339208704,0.00030623737578572725
CHD4,0.006704067456484814,0.001670583199381969
CHD5,0.00033500525225739074,0.0013386619475602283
CHD6,0.0016975559296380281,0.0041728934425974105
CHD7,0.003950305484536871,0.006661166640480284
CHD8,0.0028090143075432264,0.005693205462966226
CHD9,0.0034968201293916813,0.0060380066511106405
CHDH,0.00023450075773811215,0.00160486456366011
CHEK2,0.0006830425427318009,0.001715872447866788
CHERP,0.0017801212262292827,0.003964312865606079
CHGA,0.0,0.01857123529717731
CHIC2,0.0021748731354581403,0.005930103911400733
CHKB-AS1,0.0003147974635136317,0.0021543951136463813
CHML,0.0004498586661374274,0.0023309782099583307
CHMP1A,0.001630085725699488,0.0012210936554436385
CHMP1B,0.002068380657319938,0.003496781037848377
CHMP2A,0.0009623291204094698,0.00023062098076271256
CHMP2B,0.0025094979338788773,0.0015680876051837151
CHMP4B,0.0009425302628417696,0.0010266008289642875
CHMP4C,0.0005013740977278769,0.0022020260525025654
CHMP6,0.0006256953125188698,0.0028431054904071887
CHMP7,0.0012021147224391367,0.0030018565871743
CHM,0.0007379824293688471,0.0015120201521251577
CHN1,3.653260793924723e-5,0.0005223104001260865
CHN2,0.00015096663279157705,0.0035231503733057024
CHP1,0.0005303612877794945,0.0008614273576563994
CHPF2,0.0003328472304057093,0.003465475495408574
CHPF,0.0009196235038014362,0.00033099684481729377
CHRAC1,0.002218259429637345,0.002093578081150351
CHRD,9.227845048006278e-6,0.00019054775573648533
CHRFAM7A,1.868998646534713e-5,0.0035119371321321205
CHRNA3,2.8387380944088128e-6,0.003733887252225138
CHRNA5,0.0010272079611101154,0.0018756056387586623
CHRNA7,3.9636123683282926e-5,0.002406217633689313
CHRNB1,8.753222391868896e-6,8.722276567897575e-5
CHRNB2,1.0923342651741618e-5,0.021551754693191205
CHRNB4,3.3677706108179586e-5,0.0024609672623047848
CHRNE,4.328538380579981e-6,0.0034160823543117062
CHRNG,0.0,0.0036267711485472084
CHST12,0.000594732531818177,0.0022128538640339935
CHST13,2.513861340374826e-5,0.0014805517191754
CHST14,0.00027024797755007863,0.002050766351018415
CHST15,0.0005061367075142876,0.0033049720514332806
CHST2,4.470170024590372e-5,0.002756139213245881
CHST3,0.001140635472538622,0.008646894446912143
CHST4,9.447307939865789e-6,0.00310501497473887
CHST5,3.5362466779950027e-7,0.0013954024075709642
CHST6,2.78875639286421e-5,0.0026840081040830637
CHST7,0.000658874421908261,0.0036515709035468157
CHSY1,0.0020908865030945956,0.006959034850572495
CHSY3,5.537117343320371e-5,0.0039016900915102484
CHTF18,0.00031016096159562677,0.0009162681332461733
CHTF8,0.0022304261670069883,0.002788209458605881
CHTOP,0.005756420480212187,0.0031385608960877473
CIAO1,0.0024700331088596977,0.0018053946878518437
CIAPIN1,0.001753167409222661,0.0017421022437780422
CIB1,0.0002416594916324852,8.46152705270744e-5
CIC,0.0006502804255587371,0.0037220992509140005
CILP2,0.00012369047315355136,0.0017944213220102846
CINP,0.0014728372854734444,0.0010392770862789902
CIPC,0.0005612069251395127,0.005349088213433176
CIR1,0.003044843482666948,0.003573512582476459
CIRBP-AS1,1.5876056099931173e-5,0.01044115216118276
CIRBP,0.005306596157902246,0.0010839051922462673
CIRH1A,0.0013784121305019472,0.0014872938366757003
CISD2,0.0043947272311471745,0.001674222459905312
CISD3,0.002924319322987383,0.0012985220748513036
CISH,0.0005434302220121363,0.020819180885453998
CITED1,0.00024743252208246115,0.002624647182318934
CITED2,0.005350438463974128,0.012619565944128079
CITED4,0.0018499198104458667,0.006838780631933527
CIZ1,0.0003740926980090813,0.0006655036485063824
CKAP2L,0.0024823627735943614,0.0041232821422996285
CKAP2,0.007121278875896554,0.0030942853160260734
CKAP4,0.0015695977285681223,0.002239846075356413
CKLF,0.0026149518259345203,0.001368280675356089
CKMT2-AS1,0.0006069770605807644,0.005159304942452538
CKMT2,1.213083330597936e-6,0.004786826531336394
CKM,4.496777897219619e-7,0.000887214083188288
CKS1B,0.004690077663944082,0.0007877079867999306
CKS2,0.034966215904777304,0.004596264178399729
CLASP1,0.000606628217805267,0.0030807656764316577
CLASP2,0.00033476559945325396,0.0018086514114326587
CLASRP,0.0006492231734693318,0.002042045408438416
CLCC1,0.00034546134199615257,0.0018521609538846527
CLCN1,7.238322762958756e-5,0.0013209938824490708
CLCN2,0.00016547935897745218,0.0018498061036574252
CLCN3,0.0019457658099682584,0.0022586009352300383
CLCN4,7.40135319592367e-5,0.0021000673831097286
CLCN5,0.00024028694618035063,0.002597732326394654
CLCN6,6.648154527404182e-5,0.0010829349210538354
CLCN7,0.0002414833546536745,0.0019201821783769945
CLCNKB,2.6104031786294076e-6,0.00147152140741648
CLDN12,0.0003794743266161486,0.0035567830690328055
CLDN15,0.00012087454498791775,0.0015899032154785442
CLDN18,0.0,0.008317742927300765
CLDN1,1.3609465505909955e-6,0.005370296445784858
CLDN20,8.165842868046499e-6,0.016111208476881068
CLDN23,0.00022313330518860386,0.004609864051840809
CLDN2,1.9124627636350432e-5,0.0027950288751606867
CLDN3,0.0014971422522454467,0.003464563241959183
CLDN4,0.00782175373508186,0.0057531907851035395
CLDN5,0.0,0.0032667799464971893
CLDN6,1.458791868719225e-6,0.0008198408572938372
CLDN7,0.00438567730532737,0.0012367597396486876
CLDN9,1.6108626743624256e-5,0.003970776699019848
CLDND1,0.017480986119270403,0.004667149622646283
CLDND2,0.00019645722468704705,0.0032693134344275163
CLEC11A,0.0004567117720705483,0.0008593593270471168
CLEC16A,0.00022454038813558835,0.0024680678507229352
CLEC18A,1.8012880316763837e-5,0.007107883169663332
CLEC3B,0.0,0.001794155362044376
CLGN,2.408337422566714e-5,0.0003402747713333819
CLHC1,0.00022159514769703878,0.0032266216125165737
CLIC2,1.9306230744888777e-5,0.0026269787530139336
CLIC3,0.00012878404623631974,0.0004457560424680253
CLIC4,0.00018837888505125869,0.0003097891115661536
CLIC5,1.8560820539184888e-6,0.0024413664502952646
CLINT1,0.0059114083237206795,0.0026530826985751714
CLIP2,0.000388650696353971,0.0029778944480878854
CLIP3,2.049512764762273e-6,0.002695791696397818
CLIP4,0.0010030420879323025,0.0023378550579451814
CLK1,0.007673570158883655,0.020068552862754628
CLK2,0.0008022714681936081,0.005522091867888405
CLK3,0.0014754499339369525,0.004380763234242436
CLK4,0.0021174568715923935,0.012365948147836854
CLMN,0.0008575336431032677,0.0027575591710585494
CLN5,0.0005617336325660628,0.0011835457460497546
CLN6,0.0006296045962408033,0.0011018780329753702
CLN8,0.0017719689958361194,0.004964535704140682
CLOCK,0.0020076508127891664,0.003191483679816588
CLPP,0.002428886717628685,0.0008795747635507287
CLPSL2,1.7927253041153755e-5,0.0006935386428154152
CLPTM1L,0.0007014955224026559,0.00041408014294397365
CLPTM1,0.0004312617267475789,0.0005373052251417813
CLPX,0.001783366288285016,0.0022040348518690125
CLSPN,0.011064304448258531,0.0038546862436329367
CLSTN1,0.0005888627681517796,0.0007213110316372337
CLSTN3,9.147760699725768e-5,0.0013519500010633096
CLTA,0.00864360271207784,0.0012463193715560998
CLTB,0.0014637384848421565,0.0005525184378422129
CLTCL1,3.9414957316470446e-5,0.0018085049595064513
CLTC,0.00551567039201028,0.001728594564091297
CLUAP1,0.0013014414918186713,0.0023963049342059267
CLUH,0.000619912983509985,0.0016221330268102495
CLUL1,1.4351734910386954e-5,0.0017161195369025225
CLYBL,8.844721919005504e-5,0.00029333505522598046
CMAS,0.0008607439874138781,0.0006819487894601154
CMBL,0.0006668636135661858,0.00039231963857818216
CMC1,0.003697319105671831,0.0017238064671199933
CMC2,0.003879294832436515,0.0013770323545369257
CMC4,5.850800086089564e-5,0.0018618755710928536
CMIP,0.002111896602644414,0.0035249050799793674
CMPK2,3.8991150609042205e-5,0.0021979867275185206
CMSS1,0.0011359937278596537,0.000490613604584171
CMTM1,3.1761670620186e-6,0.00208885941886231
CMTM2,5.846500317634791e-6,0.0023070289177071824
CMTM3,0.0012753985200257124,0.0031982321904275076
CMTM4,0.00031937041732200044,0.0012545557528789977
CMTM6,0.000940339915552054,0.0005853121005368017
CMTM7,0.0025334546742957517,0.0016717238610524426
CMTM8,0.003776314439656633,0.0031073944220700524
CMTR1,0.00019792709123308516,0.0008421519971960748
CMTR2,0.0018483907768777074,0.0057936831165611566
CMYA5,4.405139328450723e-5,0.004695640567032557
CNBD2,1.1513525963799216e-5,0.004543237591917861
CNBP,0.006635235177887029,0.0010833262340407624
CNDP2,0.00033644388071655905,0.0005012924710801798
CNEP1R1,0.0012333831292020065,0.008208664657994526
CNGA1,7.124638071793285e-5,0.0018695049518685158
CNIH1,0.0010051934253975203,0.00044847617405289
CNIH2,1.6595453857025082e-5,0.0009490675385991903
CNIH3,3.376837718483565e-5,0.0012453272291935579
CNIH4,0.002209251447451238,0.0010510057148784564
CNKSR1,0.0003450192688092336,0.0019004971889509893
CNKSR3,0.0009198697727320681,0.0054229692316242134
CNN2,0.0023845802414247217,0.0011492376419380804
CNN3,0.003200345128279165,0.001125150440228041
CNNM2,0.0004025822755031244,0.003690649599737562
CNNM3,0.00017391665067281576,0.0020796215861580976
CNNM4,9.008266906475595e-5,0.0019424383833028466
CNOT10,0.001158727679743821,0.0015783706461747432
CNOT11,0.0012094208775763977,0.0021620318680421256
CNOT1,0.002031599582323927,0.00185524710200525
CNOT3,0.0013846533922753077,0.0022609872175685104
CNOT4,0.006151145476982002,0.0088412884967855
CNOT6L,0.0017553004927866463,0.005218246304793483
CNOT6,0.001114338758491663,0.0027637285791097975
CNOT7,0.0048354638336053305,0.00187984693570542
CNOT8,0.0010941515314157944,0.0040634026831302345
CNPPD1,0.00016936849271524844,0.0008724909664358803
CNPY3,0.0009296857426937946,0.0008644253738821688
CNPY4,7.546028394271676e-5,0.0018610392465841562
CNP,0.00069780220642121,0.0014561544253032944
CNST,0.0008579931163991102,0.005529289105606975
CNTD1,0.00011941081952884994,0.01095802538394219
CNTD2,9.209927506987454e-5,0.0019424574821782575
CNTF,2.7639466628514083e-6,0.0009088777881016288
CNTLN,0.0012592875628951639,0.0028314237420287826
CNTNAP1,5.150632628974264e-6,0.0002945564791866084
CNTNAP2,3.539075689565629e-5,0.0019130401182857692
CNTNAP3B,0.0005093008272128761,0.0013812856016047052
CNTNAP3,0.000115329250940795,0.0006016647872213249
CNTRL,0.0007476627573148853,0.002720911458185609
CNTROB,0.00014219058775734517,0.001123277156659243
COA1,0.0020600273170067276,0.0009908482005435851
COA3,0.002016299047815854,0.0013464823242451387
COA5,0.0011414980835133893,0.0017155160127229777
COA6,0.004336837272325266,0.0023712464218312666
COA7,0.004391961200950143,0.00658210361057151
COASY,0.002654751611693993,0.0031753702791898946
COBLL1,0.00037356214992823923,0.002823584959937569
COBL,0.00047692277956042924,0.00213047137710517
COCH,5.6660384558092065e-5,0.0006039690657219658
COG1,0.0003314792066125589,0.002140863544162383
COG2,0.0011686419464309148,0.0018408447941839013
COG3,0.0008040110995812507,0.0034600565227499427
COG4,0.00032340028126210714,0.0007194378730308211
COG5,0.00022063110637446018,0.0010804072340898432
COG6,0.0002077900791300223,0.0012404533021510094
COG7,0.0002613471506205527,0.0012972023048965396
COG8,0.0008450401673645803,0.003626592402669286
COIL,0.007702485116736368,0.0075391183864051674
COL12A1,0.0005907527556049115,0.0010818538402325108
COL16A1,1.803652321640011e-5,0.0012940385878245498
COL18A1,0.00012732458733581744,0.000350988474341884
COL1A1,9.821078896083365e-5,0.0031237367017425866
COL27A1,7.159009485215586e-5,0.0019482379779124101
COL2A1,1.468955226284367e-6,0.0019321661444770817
COL4A2,6.936600929184154e-7,0.0027371816907316745
COL4A3BP,0.0017145774833398578,0.0030227479792686537
COL4A3,1.63018182157586e-5,0.0014959761436122787
COL4A4,0.00010079225240701465,0.0013040204179170158
COL4A5,8.889654360478765e-6,0.00010597757010943287
COL4A6,1.8041671142130453e-5,0.0017798108918698043
COL5A2,7.198528131690036e-6,0.0020289564430683777
COL5A3,6.870982766903918e-7,0.0013556448758643943
COL6A1,9.012918899663684e-5,0.00018699435109308037
COL6A2,5.574468407880254e-5,0.0001320286523432073
COL6A3,6.947843576426352e-6,0.0014429573899791645
COL7A1,3.483429711706532e-5,0.0014940884317495007
COL9A3,0.0001762725656137837,0.0004057050623646185
COLEC11,2.015786132455557e-5,0.015908585891958756
COLGALT2,6.731372415409086e-7,0.002656197952407136
COLQ,3.440315815710323e-5,0.004848387698783723
COMMD10,0.0005271040602641188,0.0006312412092075834
COMMD1,0.001322874238807658,0.0013916453568359759
COMMD2,0.004441977821061731,0.003077141785043913
COMMD4,0.001576875222212479,0.0004478011146007008
COMMD5,0.0017924056898691394,0.0034896969252682483
COMMD7,0.0005412070578160541,0.000967159340245653
COMMD8,0.0007811015869376087,0.0005397152019096983
COMTD1,0.0014221252690433893,0.0013539459013072722
COMT,0.0004503336130995595,0.0002547786710752235
COPA,0.0002362188526770561,0.00022160679529311167
COPB2,0.0014621928416419002,0.0005324215501784868
COPG1,0.00039893755891161385,0.0005043655765920337
COPG2,6.356763161753865e-5,0.0004123531847741654
COPRS,0.004515118576181618,0.0015271781664487833
COPS2,0.004589384829512456,0.0018707895815790168
COPS3,0.0027898271673413486,0.001125197882689578
COPS4,0.0010460738498733512,0.000975212382890491
COPS5,0.0018728234355586187,0.0008012420090430034
COPS6,0.00171261859672493,0.00048338057089729813
COPS7A,0.00013936496419222167,0.00017391899099051598
COPS7B,0.000782480777226893,0.0017810365604560977
COPS8,8.146606890080548e-5,7.200431477851858e-5
COQ10A,0.0003816664948009161,0.0018944100327726871
COQ10B,0.0029696382045977794,0.002948640756670963
COQ2,0.0004877330448524426,0.0007349606604126243
COQ3,0.001052562741407147,0.00129622065948722
COQ4,0.0015930841625661333,0.0014216214247663567
COQ6,0.000273235878487245,0.0008697678162402296
COQ7,0.0006930979575748101,0.0016739610428069744
COQ9,0.0016994843483742104,0.001640564452596825
CORIN,1.561367667840461e-5,0.001867017148852885
CORO1A,2.3360979185850424e-5,0.0003302354843402218
CORO1C,0.0008127434718018695,0.0009693813056092452
CORO2A,0.0002241624615259996,0.0015518334638201419
CORO2B,3.7000810938446214e-5,0.001717708253374123
CORO6,5.836827982610758e-5,0.0017993846301740922
CORO7,0.00012974274180595262,0.003709890316706313
CORT,6.063310938959481e-6,0.0014953639540050334
COX10,0.0013760099671710393,0.003627077693581162
COX11,0.0008359526424455534,0.00096425936985352
COX18,0.00019254985743035204,0.0015303055094336275
COX19,0.004570111511030285,0.005196605825806667
COX6B2,3.4521864485539784e-5,0.004127977962149411
COX7A2L,0.00028644828468035906,7.762590244643007e-5
COX8C,2.043532884792617e-5,0.011519686066880237
CPA4,0.0011189327917593272,0.0010805583306531855
CPB2-AS1,0.00020958419106494896,0.007653704195450317
CPB2,2.846570250854313e-6,0.011232572569031606
CPD,0.00020048038383116122,0.000635795400505199
CPEB2,1.9606651738464763e-5,0.004835490447485641
CPEB3,0.0001127516725180058,0.005114001173543004
CPEB4,0.0007124787913364993,0.002305904276193262
CPED1,8.75186304399915e-6,0.0010465106393545741
CPLX1,2.8614482073881205e-5,0.0003973785751220886
CPLX2,5.057973317182126e-7,0.0003326460597948948
CPNE2,0.00011908983772403242,0.0003081498319754872
CPNE3,0.001472798202986667,0.0006196990981773453
CPNE5,1.0637081617095954e-6,0.0006995654759725237
CPNE7,0.0002526392695218809,0.00031378610633141853
CPOX,0.0032725092940013873,0.0014195932219088522
CPPED1,0.0003026593918736605,0.0013664690649804758
CPS1,3.6498855629563514e-5,0.0003571997205025231
CPSF1,0.00024356602422980644,0.0007266345290857493
CPSF2,0.0019066016315670345,0.002234192513953606
CPSF3L,0.001562551713738609,0.0013159735109359411
CPSF3,0.0017068794364070237,0.001626346771323218
CPSF4L,3.314146704178188e-7,0.0009808213151572217
CPSF4,0.0007993893559551105,0.0016532444541955391
CPT1B,3.8128119533232644e-6,0.0013677596455582385
CPT1C,0.00025074977741903267,0.0007903024001169561
CPT2,0.0006885286682274491,0.0020937651862694725
CPVL,2.2591893827219363e-5,6.99940529893998e-5
CPXM1,4.527244262107258e-6,0.008932255542842176
CRAMP1L,0.0005987288022325876,0.00792813395049253
CRAT,0.0003971156883948673,0.0020193537043835604
CRB2,2.2253421192156183e-6,0.004390600199693863
CRB3,0.0010156712405775517,0.0019616053597946038
CRBN,0.0013571808865093192,0.002193997663163546
CRCP,0.0019380606044992143,0.0019869786289567564
CREB1,0.0020241589640472755,0.004549164567362463
CREB3L2,0.0010919771522269752,0.0028981942225050268
CREB3L3,8.794054133436961e-6,0.0021688334106740995
CREB3L4,0.000253936781590566,0.0018932450686008184
CREB3,0.0012250409481301104,0.0016598145029451815
CREB5,0.0001214281124725221,0.0046856966789704324
CREBBP,0.0048121677406212145,0.007880274664900369
CREBRF,0.00044705012324898106,0.005509892708629189
CREG2,6.007267952249458e-6,0.0018234369583982899
CRELD1,0.0001148017340749337,0.001141077183312982
CRELD2,0.00032450620486429026,0.00019226735668816176
CREM,0.0014533382597736821,0.002604890420833241
CRIM1,0.00039006137356792007,0.0012847544424308048
CRIPAK,8.719592391998024e-5,0.0030449123904748602
CRIPT,0.0009362213561031603,0.0010246914070835512
CRISPLD2,3.2841638816606634e-5,0.001775247981690526
CRKL,0.0020754537514615667,0.007474668796938962
CRK,0.003408625336290362,0.004136262054418372
CRLF3,0.0008112812863999443,0.0022368426930087907
CRLS1,0.0011660247810266525,0.0016506826190592224
CRNKL1,0.0016772877490331835,0.001834431474031452
CROCCP2,0.0009332673536431919,0.00552943371911591
CROCC,0.00017066099571486963,0.0015167303671175898
CRTAP,1.895990113304767e-5,1.982102818946058e-5
CRTC1,0.0002365516052909973,0.003252378510287154
CRTC2,0.00024092899818261548,0.002231703876143899
CRTC3,0.0014359027968219498,0.005216892921947829
CRY1,0.00022519528524103929,0.0024796643240998038
CRYBA1,9.03278582747037e-7,0.003564338521725507
CRYBA4,1.467713367537796e-6,0.001447899125750875
CRYBB2,9.705571174237582e-5,0.007978787774387867
CRYBB3,6.757921252556091e-6,0.003809536047084247
CRYBG3,0.0006168813788644024,0.0034360380587059444
CRYGS,5.07294866585307e-6,0.000526785702174019
CRYM-AS1,5.714368691725298e-5,0.0037581498779624845
CRYZL1,0.0005135328887857768,0.0007879901234696218
CRYZ,1.0375661411537413e-5,4.5542112452595676e-5
CSDC2,3.124011481856335e-6,0.0030818378449064348
CSDE1,0.00012038832616642193,2.22359988342496e-5
CSE1L,0.0017841842746644547,0.0009540547814867857
CSF1R,1.0368759164970195e-6,0.004091513430126125
CSF1,0.0001797849501719796,0.010129597563775029
CSGALNACT1,2.034242907842515e-5,0.0032108489459266422
CSGALNACT2,0.0007691080642540018,0.0035009514449868395
CSK,0.0013635080259392562,0.002796539369248881
CSMD2,2.96690183486743e-6,0.01170738939338468
CSMD3,1.5569450735339298e-7,0.0009215556051896
CSNK1A1L,0.0,0.0024834844520219977
CSNK1A1,0.01151691728748893,0.0026889718588991034
CSNK1D,0.0029893577713321013,0.002890742861096722
CSNK1G1,0.0019011810117884936,0.006816598068283542
CSNK1G2-AS1,0.0,0.003870143099532183
CSNK1G2,0.0011879579743801685,0.0011760006806696014
CSNK1G3,0.0029314174635289235,0.003988915646162995
CSNK2A1,0.006557386562769765,0.0025902632723940025
CSNK2A2,0.005103470264352146,0.0033799750601100193
CSPG4,8.84248056940496e-5,0.0014715081618296673
CSPG5,6.645760806135077e-5,0.0011018560147463472
CSPP1,0.002806108809106101,0.0037762481076121877
CSRNP1,0.0031486464964311242,0.01695623562568028
CSRP1,0.00024523359205727975,0.0003269781216724977
CSRP2BP,0.00036132597172863176,0.004555246873904653
CST1,0.0,0.017720548918248542
CSTB,0.00047002623373506317,6.577009959104272e-5
CSTF1,0.00382093079722155,0.006591732749306351
CSTF2T,0.001834132774576765,0.005765670989273756
CSTF2,0.0009144285656604451,0.0018912263690801917
CS,0.00022716290987286443,0.00026906807510794804
CT62,1.6931409781170514e-6,0.002227044804049116
CTAGE15,6.09323735541455e-6,0.0024043913456136827
CTAGE1,9.106429240851069e-7,0.001796698385468757
CTAGE5,0.0002522171311547047,0.002314532106735853
CTAGE9,7.916305976725246e-6,0.003469101460823839
CTB-118N6.3,2.210175347701513e-5,0.006229536825369097
CTBP1-AS2,0.0005606137417601536,0.0036205921284474586
CTBP1,0.0012194314439929494,0.0015900706880044454
CTBP2,0.0029889561349182798,0.002473315061379172
CTBS,0.00020968290828951976,0.0003776016577166909
CTC1,0.00029840625705064154,0.0017680346730187756
CTCF,0.010983819349950597,0.005898662199355368
CTD-2201I18.1,1.5349379888883382e-6,0.006056865113165523
CTD-3080P12.3,1.0149131015908681e-7,0.0004004848544535504
CTDNEP1,0.005096434158002294,0.0026133514800129333
CTDP1,0.0006855943268137601,0.004889663662601451
CTDSP1,0.0012657873265149492,0.0032349719582889314
CTDSPL2,0.002391328199553168,0.002490017925728132
CTDSPL,0.0017760267365110563,0.0029650615804452936
CTGF,0.004227241843242513,0.007216163583829344
CTHRC1,8.165936306801332e-5,0.0005768838848734729
CTH,5.440188738395689e-5,0.0005274443352780605
CTIF,0.00011473998690698299,0.00290086217757848
CTNNA1,0.000886782007528023,0.00031193496526911284
CTNNAL1,0.0014185693615375592,0.0003424825520207272
CTNNB1,0.0007132032592572558,0.0005253494220039828
CTNNBIP1,0.0004532478136763004,0.0007394601916095012
CTNNBL1,0.0014278060116441561,0.0012515140664807504
CTNND1,0.0012494555691583066,0.0014839641361668089
CTNS,0.0003079162816418933,0.0034914874965124363
CTPS1,0.001922144340109071,0.0016374591903065639
CTPS2,0.00011677857463437937,0.0009580213303167638
CTRC,3.064420203050532e-6,0.006046099161145929
CTRL,1.4457222371473912e-5,0.0027165810902685414
CTSK,1.8662297100240716e-6,0.0005664724983456829
CTSL,6.857982944718672e-5,6.082571250205715e-5
CTSO,6.378028911256662e-6,0.0008114498763945341
CTSS,1.3271838330455406e-5,0.010474135371995442
CTSV,6.138760294589113e-5,0.00010395178788043501
CTSW,7.065362684939149e-7,0.0006969980871720608
CTTNBP2NL,0.0037009191461504056,0.00872866668553693
CTTNBP2,0.0009842542500076025,0.007341903986547035
CTU1,0.00436537082250712,0.0049810325402628985
CTU2,0.001337162228163749,0.0010838283635505967
CUEDC1,0.0009965524802194895,0.002841040293675179
CUEDC2,0.0005895219353336361,0.0003973669918457152
CUL1,0.0028317324850913672,0.0031667204439279843
CUL2,0.002043104813330565,0.0018098694769580364
CUL3,0.004426297866885466,0.0026152975365506858
CUL4A,0.000868699446592174,0.0011657768602300511
CUL4B,0.0007335028648590513,0.001446416175439239
CUL5,0.0023539235536472903,0.001980452417921027
CUL7,0.0001833840730187285,0.0014111977436871673
CUL9,9.109835408784737e-5,0.001261312662275456
CUX1,0.002014692528851626,0.0030224231176245015
CWC15,0.004143803871014758,0.0014938774925475848
CWC22,0.0063682372976566195,0.004827099385008612
CWC25,0.0053864040571792934,0.005958974601633929
CWC27,0.0007637322683980443,0.0006600984777639905
CWF19L2,0.0013143338200364177,0.0027126638470259725
CXADRP3,3.183834040991436e-7,0.0012563406414261328
CXADR,0.0009778657320013854,0.002652957101280586
CXCL14,3.323545501679787e-6,0.0026229422605033074
CXCL16,0.0002300579606006915,0.0004884078416042696
CXCL1,0.00019755336259239876,0.04096632787628278
CXCL2,0.00035720203386219884,0.03437851720215326
CXCL3,9.90270250073729e-5,0.01562250342099823
CXCR4,3.381021588801019e-5,0.026683028346589272
CXCR6,3.7298607923004694e-6,0.014718034819071977
CXXC1,0.0009708435728637099,0.0019164073365381942
CXXC4,8.920343971376031e-5,0.006396697454283299
CXXC5,0.0044466380254291294,0.00511728712974525
CXorf23,0.0005887895800324824,0.004104882776922981
CXorf38,0.00037065257765555134,0.001188988228870377
CXorf40A,0.00018758109028978057,0.004229685580337204
CXorf40B,0.0006987256022760047,0.003507851392302776
CXorf56,0.00020175168432563136,0.0007805020970789022
CXorf57,8.105807883157755e-5,0.0007332409666055778
CXorf58,3.3241308250744283e-6,0.0011924563451313484
CYB561D1,0.00037846704421852024,0.008476801768523523
CYB561D2,0.0010284335401252258,0.002640717342480591
CYB561,0.00025350723148859715,0.0003883683320987404
CYB5A,0.00017345061164794674,0.00040028626358199604
CYB5B,0.01515500681154478,0.0014435447218836587
CYB5D1,0.0005770835737904592,0.003550729543732757
CYB5D2,0.0006449309886371129,0.002108531677099882
CYB5R1,3.99554757095553e-5,0.00016203936873151908
CYB5R4,0.00019756346434639477,0.0004836137921722452
CYB5RL,0.00015552172814901826,0.001738495027224862
CYBB,1.0708780680182105e-5,0.001408561652817524
CYBRD1,0.00017653822216629435,0.0011977860311101595
CYC1,0.0013762858277307046,0.00020205486434889713
CYCS,0.0029573649800835274,0.0002345242362715572
CYFIP1,9.535443665312488e-5,7.100593497023264e-5
CYFIP2,0.00016549061835816607,0.0007102230793663042
CYGB,4.5996786914341316e-6,0.003025055537220556
CYHR1,0.0012075069872989912,0.0032162111868859963
CYLD,0.0003874246738504706,0.0022715077335886966
CYP19A1,4.04522143898896e-6,0.0012272580203480685
CYP1A1,8.387556039390175e-5,0.0041350651213005
CYP1B1,0.00017888621382322576,0.0034100724042755988
CYP20A1,0.001002082862906625,0.00386699945854558
CYP24A1,0.007598255145446616,0.0024557861915754293
CYP26A1,2.5220003324712564e-5,0.0031099416539561208
CYP26B1,0.00013205619996347535,0.003174180126196864
CYP27A1,4.7231490977091456e-6,0.0018637545123435751
CYP2C18,3.3787086799311015e-7,0.0006666192268940191
CYP2C19,7.458367160372563e-6,0.02943071994954499
CYP2C8,0.0,0.0024509319609939363
CYP2C9,2.1508568136622264e-6,0.004243641070482816
CYP2E1,8.340190608384712e-6,0.00274253284507172
CYP2J2,1.8490441856172887e-5,0.0020846652604539313
CYP2S1,0.00018141397215482957,0.0023782708837815584
CYP2U1,0.00013090521891979574,0.0023671025743909487
CYP2W1,1.900220057283826e-6,0.0024994229562459408
CYP39A1,1.5324250083425544e-5,0.002417553486790418
CYP3A4,0.0,0.021116458927033243
CYP3A5,3.170578293814783e-5,0.004035839226200209
CYP4F11,8.792052210198831e-5,0.0020774514054978737
CYP4F12,3.9686298315660643e-7,0.00015660212988855154
CYP4F22,4.025844976744717e-5,0.0017849420038045757
CYP4F2,1.3765377034453118e-6,0.0018106061815255166
CYP4F35P,6.579960558380845e-7,0.0025964516379337445
CYP4F3,5.9657904069195295e-6,0.001239000395822319
CYP4V2,0.0001654514380856229,0.002427031089890877
CYP51A1,0.00023511990178893085,0.0016799146894767689
CYR61,0.06334086297353854,0.01798899014386217
CYS1,9.785368507699424e-5,0.0017220501456154608
CYTH1,0.0004685467659653204,0.003432336917090807
CYTH2,0.0009227563824580106,0.0019024313431525593
CYTH3,0.0003434617215775749,0.0031445474799051865
CYTH4,6.165234531069943e-5,0.003377178443907272
D2HGDH,9.167093604252474e-5,0.0004986898743386765
DAAM1,0.0008683966092705275,0.002643471856617735
DAAM2,5.053251545025588e-7,0.0019940134209172544
DAB2IP,0.000471944910413493,0.005216511501902308
DAB2,0.0004495209729207685,0.004111395923209217
DACT1,7.361328779107461e-5,0.008802364793431001
DACT3,4.5274836936732057e-5,0.0015671447583154765
