"","Gene"
"6000","ENSMUSG00000054675"
"6001","ENSMUSG00000054676"
"6002","ENSMUSG00000054693"
"6003","ENSMUSG00000054715"
"6004","ENSMUSG00000054716"
"6005","ENSMUSG00000054720"
"6006","ENSMUSG00000054723"
"6007","ENSMUSG00000054733"
"6008","ENSMUSG00000054766"
"6009","ENSMUSG00000054770"
"6010","ENSMUSG00000054808"
"6011","ENSMUSG00000054823"
"6012","ENSMUSG00000054836"
"6013","ENSMUSG00000054843"
"6014","ENSMUSG00000054855"
"6015","ENSMUSG00000054863"
"6016","ENSMUSG00000054874"
"6017","ENSMUSG00000054894"
"6018","ENSMUSG00000054920"
"6019","ENSMUSG00000054951"
"6020","ENSMUSG00000055041"
"6021","ENSMUSG00000055044"
"6022","ENSMUSG00000055053"
"6023","ENSMUSG00000055065"
"6024","ENSMUSG00000055095"
"6025","ENSMUSG00000055128"
"6026","ENSMUSG00000055172"
"6027","ENSMUSG00000055200"
"6028","ENSMUSG00000055204"
"6029","ENSMUSG00000055239"
"6030","ENSMUSG00000055296"
"6031","ENSMUSG00000055301"
"6032","ENSMUSG00000055302"
"6033","ENSMUSG00000055319"
"6034","ENSMUSG00000055320"
"6035","ENSMUSG00000055322"
"6036","ENSMUSG00000055334"
"6037","ENSMUSG00000055371"
"6038","ENSMUSG00000055401"
"6039","ENSMUSG00000055407"
"6040","ENSMUSG00000055435"
"6041","ENSMUSG00000055436"
"6042","ENSMUSG00000055447"
"6043","ENSMUSG00000055491"
"6044","ENSMUSG00000055531"
"6045","ENSMUSG00000055538"
"6046","ENSMUSG00000055612"
"6047","ENSMUSG00000055652"
"6048","ENSMUSG00000055681"
"6049","ENSMUSG00000055707"
"6050","ENSMUSG00000055720"
"6051","ENSMUSG00000055723"
"6052","ENSMUSG00000055737"
"6053","ENSMUSG00000055760"
"6054","ENSMUSG00000055762"
"6055","ENSMUSG00000055817"
"6056","ENSMUSG00000055850"
"6057","ENSMUSG00000055862"
"6058","ENSMUSG00000055912"
"6059","ENSMUSG00000055917"
"6060","ENSMUSG00000055923"
"6061","ENSMUSG00000055932"
"6062","ENSMUSG00000055943"
"6063","ENSMUSG00000055980"
"6064","ENSMUSG00000056050"
"6065","ENSMUSG00000056076"
"6066","ENSMUSG00000056091"
"6067","ENSMUSG00000056121"
"6068","ENSMUSG00000056124"
"6069","ENSMUSG00000056131"
"6070","ENSMUSG00000056153"
"6071","ENSMUSG00000056167"
"6072","ENSMUSG00000056204"
"6073","ENSMUSG00000056209"
"6074","ENSMUSG00000056211"
"6075","ENSMUSG00000056214"
"6076","ENSMUSG00000056216"
"6077","ENSMUSG00000056220"
"6078","ENSMUSG00000056234"
"6079","ENSMUSG00000056310"
"6080","ENSMUSG00000056342"
"6081","ENSMUSG00000056394"
"6082","ENSMUSG00000056427"
"6083","ENSMUSG00000056429"
"6084","ENSMUSG00000056481"
"6085","ENSMUSG00000056493"
"6086","ENSMUSG00000056498"
"6087","ENSMUSG00000056515"
"6088","ENSMUSG00000056536"
"6089","ENSMUSG00000056608"
"6090","ENSMUSG00000056666"
"6091","ENSMUSG00000056671"
"6092","ENSMUSG00000056692"
"6093","ENSMUSG00000056737"
"6094","ENSMUSG00000056758"
"6095","ENSMUSG00000056763"
"6096","ENSMUSG00000056770"
"6097","ENSMUSG00000056820"
"6098","ENSMUSG00000056870"
"6099","ENSMUSG00000056899"
"6100","ENSMUSG00000056917"
"6101","ENSMUSG00000056938"
"6102","ENSMUSG00000056941"
"6103","ENSMUSG00000056952"
"6104","ENSMUSG00000056962"
"6105","ENSMUSG00000056999"
"6106","ENSMUSG00000057098"
"6107","ENSMUSG00000057110"
"6108","ENSMUSG00000057130"
"6109","ENSMUSG00000057134"
"6110","ENSMUSG00000057137"
"6111","ENSMUSG00000057147"
"6112","ENSMUSG00000057177"
"6113","ENSMUSG00000057181"
"6114","ENSMUSG00000057193"
"6115","ENSMUSG00000057230"
"6116","ENSMUSG00000057236"
"6117","ENSMUSG00000057278"
"6118","ENSMUSG00000057315"
"6119","ENSMUSG00000057335"
"6120","ENSMUSG00000057342"
"6121","ENSMUSG00000057346"
"6122","ENSMUSG00000057363"
"6123","ENSMUSG00000057367"
"6124","ENSMUSG00000057375"
"6125","ENSMUSG00000057388"
"6126","ENSMUSG00000057406"
"6127","ENSMUSG00000057409"
"6128","ENSMUSG00000057411"
"6129","ENSMUSG00000057469"
"6130","ENSMUSG00000057497"
"6131","ENSMUSG00000057506"
"6132","ENSMUSG00000057522"
"6133","ENSMUSG00000057530"
"6134","ENSMUSG00000057531"
"6135","ENSMUSG00000057541"
"6136","ENSMUSG00000057554"
"6137","ENSMUSG00000057561"
"6138","ENSMUSG00000057572"
"6139","ENSMUSG00000057594"
"6140","ENSMUSG00000057604"
"6141","ENSMUSG00000057637"
"6142","ENSMUSG00000057649"
"6143","ENSMUSG00000057672"
"6144","ENSMUSG00000057691"
"6145","ENSMUSG00000057738"
"6146","ENSMUSG00000057751"
"6147","ENSMUSG00000057788"
"6148","ENSMUSG00000057789"
"6149","ENSMUSG00000057858"
"6150","ENSMUSG00000057963"
"6151","ENSMUSG00000057982"
"6152","ENSMUSG00000058006"
"6153","ENSMUSG00000058013"
"6154","ENSMUSG00000058056"
"6155","ENSMUSG00000058070"
"6156","ENSMUSG00000058076"
"6157","ENSMUSG00000058135"
"6158","ENSMUSG00000058173"
"6159","ENSMUSG00000058230"
"6160","ENSMUSG00000058240"
"6161","ENSMUSG00000058290"
"6162","ENSMUSG00000058298"
"6163","ENSMUSG00000058318"
"6164","ENSMUSG00000058325"
"6165","ENSMUSG00000058351"
"6166","ENSMUSG00000058355"
"6167","ENSMUSG00000058357"
"6168","ENSMUSG00000058388"
"6169","ENSMUSG00000058392"
"6170","ENSMUSG00000058440"
"6171","ENSMUSG00000058444"
"6172","ENSMUSG00000058498"
"6173","ENSMUSG00000058503"
"6174","ENSMUSG00000058569"
"6175","ENSMUSG00000058571"
"6176","ENSMUSG00000058586"
"6177","ENSMUSG00000058587"
"6178","ENSMUSG00000058594"
"6179","ENSMUSG00000058624"
"6180","ENSMUSG00000058638"
"6181","ENSMUSG00000058655"
"6182","ENSMUSG00000058672"
"6183","ENSMUSG00000058690"
"6184","ENSMUSG00000058704"
"6185","ENSMUSG00000058709"
"6186","ENSMUSG00000058748"
"6187","ENSMUSG00000058756"
"6188","ENSMUSG00000058761"
"6189","ENSMUSG00000058773"
"6190","ENSMUSG00000058793"
"6191","ENSMUSG00000058833"
"6192","ENSMUSG00000058835"
"6193","ENSMUSG00000058881"
"6194","ENSMUSG00000058914"
"6195","ENSMUSG00000059149"
"6196","ENSMUSG00000059159"
"6197","ENSMUSG00000059173"
"6198","ENSMUSG00000059182"
"6199","ENSMUSG00000059183"
"6200","ENSMUSG00000059208"
"6201","ENSMUSG00000059248"
"6202","ENSMUSG00000059263"
"6203","ENSMUSG00000059273"
"6204","ENSMUSG00000059316"
"6205","ENSMUSG00000059363"
"6206","ENSMUSG00000059409"
"6207","ENSMUSG00000059436"
"6208","ENSMUSG00000059447"
"6209","ENSMUSG00000059482"
"6210","ENSMUSG00000059495"
"6211","ENSMUSG00000059518"
"6212","ENSMUSG00000059534"
"6213","ENSMUSG00000059552"
"6214","ENSMUSG00000059554"
"6215","ENSMUSG00000059586"
"6216","ENSMUSG00000059669"
"6217","ENSMUSG00000059689"
"6218","ENSMUSG00000059714"
"6219","ENSMUSG00000059734"
"6220","ENSMUSG00000059743"
"6221","ENSMUSG00000059791"
"6222","ENSMUSG00000059810"
"6223","ENSMUSG00000059811"
"6224","ENSMUSG00000059824"
"6225","ENSMUSG00000059878"
"6226","ENSMUSG00000059883"
"6227","ENSMUSG00000059890"
"6228","ENSMUSG00000059895"
"6229","ENSMUSG00000059901"
"6230","ENSMUSG00000059920"
"6231","ENSMUSG00000059939"
"6232","ENSMUSG00000059970"
"6233","ENSMUSG00000059981"
"6234","ENSMUSG00000059991"
"6235","ENSMUSG00000059995"
"6236","ENSMUSG00000060019"
"6237","ENSMUSG00000060032"
"6238","ENSMUSG00000060038"
"6239","ENSMUSG00000060098"
"6240","ENSMUSG00000060121"
"6241","ENSMUSG00000060152"
"6242","ENSMUSG00000060206"
"6243","ENSMUSG00000060224"
"6244","ENSMUSG00000060227"
"6245","ENSMUSG00000060261"
"6246","ENSMUSG00000060279"
"6247","ENSMUSG00000060288"
"6248","ENSMUSG00000060301"
"6249","ENSMUSG00000060376"
"6250","ENSMUSG00000060450"
"6251","ENSMUSG00000060477"
"6252","ENSMUSG00000060487"
"6253","ENSMUSG00000060510"
"6254","ENSMUSG00000060519"
"6255","ENSMUSG00000060538"
"6256","ENSMUSG00000060572"
"6257","ENSMUSG00000060594"
"6258","ENSMUSG00000060601"
"6259","ENSMUSG00000060636"
"6260","ENSMUSG00000060671"
"6261","ENSMUSG00000060675"
"6262","ENSMUSG00000060679"
"6263","ENSMUSG00000060680"
"6264","ENSMUSG00000060708"
"6265","ENSMUSG00000060739"
"6266","ENSMUSG00000060802"
"6267","ENSMUSG00000060860"
"6268","ENSMUSG00000060904"
"6269","ENSMUSG00000060923"
"6270","ENSMUSG00000060935"
"6271","ENSMUSG00000060950"
"6272","ENSMUSG00000060961"
"6273","ENSMUSG00000060992"
"6274","ENSMUSG00000061013"
"6275","ENSMUSG00000061024"
"6276","ENSMUSG00000061028"
"6277","ENSMUSG00000061032"
"6278","ENSMUSG00000061046"
"6279","ENSMUSG00000061062"
"6280","ENSMUSG00000061111"
"6281","ENSMUSG00000061119"
"6282","ENSMUSG00000061130"
"6283","ENSMUSG00000061136"
"6284","ENSMUSG00000061232"
"6285","ENSMUSG00000061286"
"6286","ENSMUSG00000061306"
"6287","ENSMUSG00000061353"
"6288","ENSMUSG00000061360"
"6289","ENSMUSG00000061374"
"6290","ENSMUSG00000061410"
"6291","ENSMUSG00000061455"
"6292","ENSMUSG00000061458"
"6293","ENSMUSG00000061461"
"6294","ENSMUSG00000061518"
"6295","ENSMUSG00000061535"
"6296","ENSMUSG00000061559"
"6297","ENSMUSG00000061650"
"6298","ENSMUSG00000061665"
"6299","ENSMUSG00000061689"
"6300","ENSMUSG00000061731"
"6301","ENSMUSG00000061751"
"6302","ENSMUSG00000061755"
"6303","ENSMUSG00000061758"
"6304","ENSMUSG00000061759"
"6305","ENSMUSG00000061838"
"6306","ENSMUSG00000061878"
"6307","ENSMUSG00000061882"
"6308","ENSMUSG00000061887"
"6309","ENSMUSG00000061950"
"6310","ENSMUSG00000061979"
"6311","ENSMUSG00000061981"
"6312","ENSMUSG00000062014"
"6313","ENSMUSG00000062031"
"6314","ENSMUSG00000062040"
"6315","ENSMUSG00000062054"
"6316","ENSMUSG00000062075"
"6317","ENSMUSG00000062078"
"6318","ENSMUSG00000062083"
"6319","ENSMUSG00000062110"
"6320","ENSMUSG00000062115"
"6321","ENSMUSG00000062127"
"6322","ENSMUSG00000062169"
"6323","ENSMUSG00000062202"
"6324","ENSMUSG00000062203"
"6325","ENSMUSG00000062210"
"6326","ENSMUSG00000062234"
"6327","ENSMUSG00000062248"
"6328","ENSMUSG00000062270"
"6329","ENSMUSG00000062300"
"6330","ENSMUSG00000062352"
"6331","ENSMUSG00000062373"
"6332","ENSMUSG00000062376"
"6333","ENSMUSG00000062380"
"6334","ENSMUSG00000062397"
"6335","ENSMUSG00000062421"
"6336","ENSMUSG00000062510"
"6337","ENSMUSG00000062515"
"6338","ENSMUSG00000062526"
"6339","ENSMUSG00000062580"
"6340","ENSMUSG00000062604"
"6341","ENSMUSG00000062609"
"6342","ENSMUSG00000062619"
"6343","ENSMUSG00000062627"
"6344","ENSMUSG00000062661"
"6345","ENSMUSG00000062691"
"6346","ENSMUSG00000062729"
"6347","ENSMUSG00000062753"
"6348","ENSMUSG00000062761"
"6349","ENSMUSG00000062762"
"6350","ENSMUSG00000062797"
"6351","ENSMUSG00000062822"
"6352","ENSMUSG00000062846"
"6353","ENSMUSG00000062901"
"6354","ENSMUSG00000062908"
"6355","ENSMUSG00000062929"
"6356","ENSMUSG00000062931"
"6357","ENSMUSG00000062937"
"6358","ENSMUSG00000062963"
"6359","ENSMUSG00000062981"
"6360","ENSMUSG00000062991"
"6361","ENSMUSG00000062995"
"6362","ENSMUSG00000063015"
"6363","ENSMUSG00000063019"
"6364","ENSMUSG00000063052"
"6365","ENSMUSG00000063065"
"6366","ENSMUSG00000063077"
"6367","ENSMUSG00000063145"
"6368","ENSMUSG00000063146"
"6369","ENSMUSG00000063160"
"6370","ENSMUSG00000063172"
"6371","ENSMUSG00000063179"
"6372","ENSMUSG00000063200"
"6373","ENSMUSG00000063235"
"6374","ENSMUSG00000063236"
"6375","ENSMUSG00000063253"
"6376","ENSMUSG00000063273"
"6377","ENSMUSG00000063275"
"6378","ENSMUSG00000063317"
"6379","ENSMUSG00000063320"
"6380","ENSMUSG00000063334"
"6381","ENSMUSG00000063358"
"6382","ENSMUSG00000063382"
"6383","ENSMUSG00000063406"
"6384","ENSMUSG00000063410"
"6385","ENSMUSG00000063439"
"6386","ENSMUSG00000063445"
"6387","ENSMUSG00000063450"
"6388","ENSMUSG00000063511"
"6389","ENSMUSG00000063576"
"6390","ENSMUSG00000063594"
"6391","ENSMUSG00000063605"
"6392","ENSMUSG00000063632"
"6393","ENSMUSG00000063694"
"6394","ENSMUSG00000063727"
"6395","ENSMUSG00000063767"
"6396","ENSMUSG00000063787"
"6397","ENSMUSG00000063800"
"6398","ENSMUSG00000063801"
"6399","ENSMUSG00000063802"
"6400","ENSMUSG00000063808"
"6401","ENSMUSG00000063838"
"6402","ENSMUSG00000063870"
"6403","ENSMUSG00000063884"
"6404","ENSMUSG00000063888"
"6405","ENSMUSG00000063889"
"6406","ENSMUSG00000063904"
"6407","ENSMUSG00000063931"
"6408","ENSMUSG00000064030"
"6409","ENSMUSG00000064037"
"6410","ENSMUSG00000064043"
"6411","ENSMUSG00000064080"
"6412","ENSMUSG00000064090"
"6413","ENSMUSG00000064138"
"6414","ENSMUSG00000064145"
"6415","ENSMUSG00000064181"
"6416","ENSMUSG00000064210"
"6417","ENSMUSG00000064215"
"6418","ENSMUSG00000064246"
"6419","ENSMUSG00000064254"
"6420","ENSMUSG00000064264"
"6421","ENSMUSG00000064272"
"6422","ENSMUSG00000064284"
"6423","ENSMUSG00000064289"
"6424","ENSMUSG00000064302"
"6425","ENSMUSG00000064326"
"6426","ENSMUSG00000064373"
"6427","ENSMUSG00000065126"
"6428","ENSMUSG00000065353"
"6429","ENSMUSG00000065592"
"6430","ENSMUSG00000065954"
"6431","ENSMUSG00000065979"
"6432","ENSMUSG00000065990"
"6433","ENSMUSG00000066026"
"6434","ENSMUSG00000066036"
"6435","ENSMUSG00000066037"
"6436","ENSMUSG00000066113"
"6437","ENSMUSG00000066148"
"6438","ENSMUSG00000066149"
"6439","ENSMUSG00000066150"
"6440","ENSMUSG00000066151"
"6441","ENSMUSG00000066152"
"6442","ENSMUSG00000066232"
"6443","ENSMUSG00000066235"
"6444","ENSMUSG00000066245"
"6445","ENSMUSG00000066278"
"6446","ENSMUSG00000066306"
"6447","ENSMUSG00000066324"
"6448","ENSMUSG00000066357"
"6449","ENSMUSG00000066406"
"6450","ENSMUSG00000066441"
"6451","ENSMUSG00000066456"
"6452","ENSMUSG00000066553"
"6453","ENSMUSG00000066568"
"6454","ENSMUSG00000066571"
"6455","ENSMUSG00000066607"
"6456","ENSMUSG00000066613"
"6457","ENSMUSG00000066621"
"6458","ENSMUSG00000066637"
"6459","ENSMUSG00000066640"
"6460","ENSMUSG00000066643"
"6461","ENSMUSG00000066735"
"6462","ENSMUSG00000066839"
"6463","ENSMUSG00000066842"
"6464","ENSMUSG00000066892"
"6465","ENSMUSG00000066900"
"6466","ENSMUSG00000066979"
"6467","ENSMUSG00000067017"
"6468","ENSMUSG00000067071"
"6469","ENSMUSG00000067148"
"6470","ENSMUSG00000067150"
"6471","ENSMUSG00000067219"
"6472","ENSMUSG00000067336"
"6473","ENSMUSG00000067365"
"6474","ENSMUSG00000067367"
"6475","ENSMUSG00000067586"
"6476","ENSMUSG00000067608"
"6477","ENSMUSG00000067713"
"6478","ENSMUSG00000067722"
"6479","ENSMUSG00000067780"
"6480","ENSMUSG00000067851"
"6481","ENSMUSG00000067928"
"6482","ENSMUSG00000067931"
"6483","ENSMUSG00000067942"
"6484","ENSMUSG00000067995"
"6485","ENSMUSG00000068036"
"6486","ENSMUSG00000068039"
"6487","ENSMUSG00000068040"
"6488","ENSMUSG00000068101"
"6489","ENSMUSG00000068114"
"6490","ENSMUSG00000068184"
"6491","ENSMUSG00000068196"
"6492","ENSMUSG00000068206"
"6493","ENSMUSG00000068250"
"6494","ENSMUSG00000068264"
"6495","ENSMUSG00000068267"
"6496","ENSMUSG00000068290"
"6497","ENSMUSG00000068324"
"6498","ENSMUSG00000068328"
"6499","ENSMUSG00000068329"
"6500","ENSMUSG00000068335"
"6501","ENSMUSG00000068391"
"6502","ENSMUSG00000068417"
"6503","ENSMUSG00000068479"
"6504","ENSMUSG00000068566"
"6505","ENSMUSG00000068699"
"6506","ENSMUSG00000068732"
"6507","ENSMUSG00000068739"
"6508","ENSMUSG00000068744"
"6509","ENSMUSG00000068823"
"6510","ENSMUSG00000068882"
"6511","ENSMUSG00000068917"
"6512","ENSMUSG00000068921"
"6513","ENSMUSG00000068922"
"6514","ENSMUSG00000068923"
"6515","ENSMUSG00000069011"
"6516","ENSMUSG00000069089"
"6517","ENSMUSG00000069206"
"6518","ENSMUSG00000069237"
"6519","ENSMUSG00000069516"
"6520","ENSMUSG00000069520"
"6521","ENSMUSG00000069565"
"6522","ENSMUSG00000069601"
"6523","ENSMUSG00000069631"
"6524","ENSMUSG00000069662"
"6525","ENSMUSG00000069729"
"6526","ENSMUSG00000069769"
"6527","ENSMUSG00000069808"
"6528","ENSMUSG00000069833"
"6529","ENSMUSG00000069895"
"6530","ENSMUSG00000069910"
"6531","ENSMUSG00000069920"
"6532","ENSMUSG00000070047"
"6533","ENSMUSG00000070056"
"6534","ENSMUSG00000070283"
"6535","ENSMUSG00000070284"
"6536","ENSMUSG00000070319"
"6537","ENSMUSG00000070348"
"6538","ENSMUSG00000070372"
"6539","ENSMUSG00000070426"
"6540","ENSMUSG00000070462"
"6541","ENSMUSG00000070469"
"6542","ENSMUSG00000070544"
"6543","ENSMUSG00000070565"
"6544","ENSMUSG00000070576"
"6545","ENSMUSG00000070697"
"6546","ENSMUSG00000070730"
"6547","ENSMUSG00000070738"
"6548","ENSMUSG00000070858"
"6549","ENSMUSG00000070867"
"6550","ENSMUSG00000070871"
"6551","ENSMUSG00000070934"
"6552","ENSMUSG00000070942"
"6553","ENSMUSG00000070953"
"6554","ENSMUSG00000070972"
"6555","ENSMUSG00000071014"
"6556","ENSMUSG00000071054"
"6557","ENSMUSG00000071072"
"6558","ENSMUSG00000071078"
"6559","ENSMUSG00000071172"
"6560","ENSMUSG00000071176"
"6561","ENSMUSG00000071180"
"6562","ENSMUSG00000071302"
"6563","ENSMUSG00000071337"
"6564","ENSMUSG00000071379"
"6565","ENSMUSG00000071451"
"6566","ENSMUSG00000071528"
"6567","ENSMUSG00000071533"
"6568","ENSMUSG00000071547"
"6569","ENSMUSG00000071637"
"6570","ENSMUSG00000071645"
"6571","ENSMUSG00000071646"
"6572","ENSMUSG00000071647"
"6573","ENSMUSG00000071649"
"6574","ENSMUSG00000071650"
"6575","ENSMUSG00000071652"
"6576","ENSMUSG00000071654"
"6577","ENSMUSG00000071655"
"6578","ENSMUSG00000071656"
"6579","ENSMUSG00000071657"
"6580","ENSMUSG00000071659"
"6581","ENSMUSG00000071660"
"6582","ENSMUSG00000071662"
"6583","ENSMUSG00000072214"
"6584","ENSMUSG00000072235"
"6585","ENSMUSG00000072501"
"6586","ENSMUSG00000072582"
"6587","ENSMUSG00000072640"
"6588","ENSMUSG00000072692"
"6589","ENSMUSG00000072694"
"6590","ENSMUSG00000072812"
"6591","ENSMUSG00000072825"
"6592","ENSMUSG00000072946"
"6593","ENSMUSG00000073002"
"6594","ENSMUSG00000073096"
"6595","ENSMUSG00000073155"
"6596","ENSMUSG00000073411"
"6597","ENSMUSG00000073423"
"6598","ENSMUSG00000073433"
"6599","ENSMUSG00000073468"
"6600","ENSMUSG00000073481"
"6601","ENSMUSG00000073489"
"6602","ENSMUSG00000073557"
"6603","ENSMUSG00000073563"
"6604","ENSMUSG00000073590"
"6605","ENSMUSG00000073609"
"6606","ENSMUSG00000073639"
"6607","ENSMUSG00000073643"
"6608","ENSMUSG00000073664"
"6609","ENSMUSG00000073684"
"6610","ENSMUSG00000073700"
"6611","ENSMUSG00000073705"
"6612","ENSMUSG00000073725"
"6613","ENSMUSG00000073755"
"6614","ENSMUSG00000073771"
"6615","ENSMUSG00000073775"
"6616","ENSMUSG00000073792"
"6617","ENSMUSG00000073802"
"6618","ENSMUSG00000073838"
"6619","ENSMUSG00000073968"
"6620","ENSMUSG00000073982"
"6621","ENSMUSG00000073987"
"6622","ENSMUSG00000074003"
"6623","ENSMUSG00000074024"
"6624","ENSMUSG00000074088"
"6625","ENSMUSG00000074102"
"6626","ENSMUSG00000074129"
"6627","ENSMUSG00000074166"
"6628","ENSMUSG00000074170"
"6629","ENSMUSG00000074182"
"6630","ENSMUSG00000074221"
"6631","ENSMUSG00000074247"
"6632","ENSMUSG00000074305"
"6633","ENSMUSG00000074358"
"6634","ENSMUSG00000074364"
"6635","ENSMUSG00000074415"
"6636","ENSMUSG00000074457"
"6637","ENSMUSG00000074466"
"6638","ENSMUSG00000074476"
"6639","ENSMUSG00000074480"
"6640","ENSMUSG00000074513"
"6641","ENSMUSG00000074578"
"6642","ENSMUSG00000074582"
"6643","ENSMUSG00000074604"
"6644","ENSMUSG00000074622"
"6645","ENSMUSG00000074649"
"6646","ENSMUSG00000074676"
"6647","ENSMUSG00000074698"
"6648","ENSMUSG00000074733"
"6649","ENSMUSG00000074738"
"6650","ENSMUSG00000074743"
"6651","ENSMUSG00000074748"
"6652","ENSMUSG00000074749"
"6653","ENSMUSG00000074781"
"6654","ENSMUSG00000074794"
"6655","ENSMUSG00000074797"
"6656","ENSMUSG00000074802"
"6657","ENSMUSG00000074813"
"6658","ENSMUSG00000074886"
"6659","ENSMUSG00000074890"
"6660","ENSMUSG00000074916"
"6661","ENSMUSG00000074918"
"6662","ENSMUSG00000074934"
"6663","ENSMUSG00000074968"
"6664","ENSMUSG00000074971"
"6665","ENSMUSG00000075040"
"6666","ENSMUSG00000075054"
"6667","ENSMUSG00000075227"
"6668","ENSMUSG00000075254"
"6669","ENSMUSG00000075266"
"6670","ENSMUSG00000075268"
"6671","ENSMUSG00000075284"
"6672","ENSMUSG00000075324"
"6673","ENSMUSG00000075376"
"6674","ENSMUSG00000075415"
"6675","ENSMUSG00000075419"
"6676","ENSMUSG00000075467"
"6677","ENSMUSG00000075486"
"6678","ENSMUSG00000075514"
"6679","ENSMUSG00000075528"
"6680","ENSMUSG00000075588"
"6681","ENSMUSG00000075592"
"6682","ENSMUSG00000075595"
"6683","ENSMUSG00000075700"
"6684","ENSMUSG00000075701"
"6685","ENSMUSG00000075702"
"6686","ENSMUSG00000075703"
"6687","ENSMUSG00000075704"
"6688","ENSMUSG00000075705"
"6689","ENSMUSG00000076431"
"6690","ENSMUSG00000076432"
"6691","ENSMUSG00000076928"
"6692","ENSMUSG00000077450"
"6693","ENSMUSG00000078183"
"6694","ENSMUSG00000078190"
"6695","ENSMUSG00000078201"
"6696","ENSMUSG00000078348"
"6697","ENSMUSG00000078350"
"6698","ENSMUSG00000078427"
"6699","ENSMUSG00000078429"
"6700","ENSMUSG00000078453"
"6701","ENSMUSG00000078480"
"6702","ENSMUSG00000078517"
"6703","ENSMUSG00000078532"
"6704","ENSMUSG00000078566"
"6705","ENSMUSG00000078572"
"6706","ENSMUSG00000078584"
"6707","ENSMUSG00000078612"
"6708","ENSMUSG00000078622"
"6709","ENSMUSG00000078640"
"6710","ENSMUSG00000078652"
"6711","ENSMUSG00000078671"
"6712","ENSMUSG00000078676"
"6713","ENSMUSG00000078681"
"6714","ENSMUSG00000078684"
"6715","ENSMUSG00000078695"
"6716","ENSMUSG00000078706"
"6717","ENSMUSG00000078771"
"6718","ENSMUSG00000078789"
"6719","ENSMUSG00000078813"
"6720","ENSMUSG00000078941"
"6721","ENSMUSG00000078954"
"6722","ENSMUSG00000079036"
"6723","ENSMUSG00000079037"
"6724","ENSMUSG00000079104"
"6725","ENSMUSG00000079111"
"6726","ENSMUSG00000079184"
"6727","ENSMUSG00000079197"
"6728","ENSMUSG00000079215"
"6729","ENSMUSG00000079283"
"6730","ENSMUSG00000079426"
"6731","ENSMUSG00000079442"
"6732","ENSMUSG00000079469"
"6733","ENSMUSG00000079477"
"6734","ENSMUSG00000079478"
"6735","ENSMUSG00000079547"
"6736","ENSMUSG00000079553"
"6737","ENSMUSG00000079555"
"6738","ENSMUSG00000079562"
"6739","ENSMUSG00000079610"
"6740","ENSMUSG00000079614"
"6741","ENSMUSG00000079658"
"6742","ENSMUSG00000079685"
"6743","ENSMUSG00000079852"
"6744","ENSMUSG00000080316"
"6745","ENSMUSG00000080717"
"6746","ENSMUSG00000081111"
"6747","ENSMUSG00000081239"
"6748","ENSMUSG00000081459"
"6749","ENSMUSG00000081476"
"6750","ENSMUSG00000081534"
"6751","ENSMUSG00000081619"
"6752","ENSMUSG00000081640"
"6753","ENSMUSG00000082044"
"6754","ENSMUSG00000082087"
"6755","ENSMUSG00000082826"
"6756","ENSMUSG00000083220"
"6757","ENSMUSG00000083261"
"6758","ENSMUSG00000083282"
"6759","ENSMUSG00000083563"
"6760","ENSMUSG00000083626"
"6761","ENSMUSG00000083844"
"6762","ENSMUSG00000083879"
"6763","ENSMUSG00000084291"
"6764","ENSMUSG00000084304"
"6765","ENSMUSG00000084319"
"6766","ENSMUSG00000084957"
"6767","ENSMUSG00000085148"
"6768","ENSMUSG00000085156"
"6769","ENSMUSG00000085208"
"6770","ENSMUSG00000085241"
"6771","ENSMUSG00000085379"
"6772","ENSMUSG00000085385"
"6773","ENSMUSG00000085395"
"6774","ENSMUSG00000085438"
"6775","ENSMUSG00000085442"
"6776","ENSMUSG00000085604"
"6777","ENSMUSG00000085645"
"6778","ENSMUSG00000085741"
"6779","ENSMUSG00000085795"
"6780","ENSMUSG00000086290"
"6781","ENSMUSG00000086413"
"6782","ENSMUSG00000086427"
"6783","ENSMUSG00000086429"
"6784","ENSMUSG00000086608"
