"","Gene","Rate01.x","Rate10.x","Eject.x","Decay.x","Rate01Mean.x","Rate10Mean.x","EjectMean.x","Rate01SD.x","Rate10SD.x","EjectSD.x","Rate01Median.x","Rate10Median.x","EjectMedian.x","Rate01MAD.x","Rate10MAD.x","EjectMAD.x","Model.x","Condition.x","Expression.x","Variance.x","ThirdMoment.x","BurstMean.x","BurstSD.x","BurstMedian.x","BurstMAD.x","Rate01.y","Rate10.y","Eject.y","Decay.y","Rate01Mean.y","Rate10Mean.y","EjectMean.y","Rate01SD.y","Rate10SD.y","EjectSD.y","Rate01Median.y","Rate10Median.y","EjectMedian.y","Rate01MAD.y","Rate10MAD.y","EjectMAD.y","Model.y","Condition.y","Expression.y","Variance.y","ThirdMoment.y","BurstMean.y","BurstSD.y","BurstMedian.y","BurstMAD.y","cat_IAA_120_bulk","LFC_exp","LFC_off","LFC_BS","Expr_WT","OFF_time_WT","OFF_time_KO","BS_WT","BS_KO","Expr_KO","BS"
"118","GRHL2",0.00077876067849396,0.0181743867922602,0.022266292813658,0.00539021735438612,0.000792770793935087,0.028430060173718,0.0319533049969704,8.90503608317124e-05,0.0330211224025898,0.0313424376867595,0.000792147555156833,0.0199590855003353,0.0239325408732691,5.81261219314717e-05,0.00677234901637389,0.00640504022433952,2,"HCTDMSOr2",0.508837071142136,0.945896954443345,2.2873945859274,1.2172879891379,0.155514691659355,1.20097157329106,0.149694703460134,0.000278886110720069,0.00695990073523373,0.009686251269364,0.00539021735438612,0.0002934054977043,0.0144846555704459,0.0159797844683951,7.69993312150135e-05,0.0489510823520058,0.0418646288165626,0.000293624204213424,0.00800071232373408,0.010518840487781,4.70709029604211e-05,0.0032818151635458,0.00273001682509828,2,"HCTJQ1r2",0.207456978967495,0.354093533044028,0.741057148753149,1.43330366961294,0.609921776270995,1.31793526894631,0.327241108881323,"down",-1.29439159039557,1.43179829125824,0.134077510191129,0.508837071142136,1262.39107031267,3405.71378534291,1.20097157329106,1.31793526894631,0.207456978967495,0.134077510191129
"119","GRID1",0.000736905600761489,0.00908217525523072,0.016802042119532,0.00199304069992338,0.000753122926851297,0.0133335838953068,0.0228883918039842,5.80973759499665e-05,0.0147805193074425,0.0212588688953538,0.000750928778220603,0.010214017749795,0.0184159812929896,3.53297688906991e-05,0.00268021777898245,0.00384076126601768,2,"HCTDMSOr2",1.26380002975748,2.89321269859247,8.7889626213704,1.80824620209837,0.164495465613756,1.80282419654869,0.165643766438411,0.000413179391420372,0.00499141326443455,0.0119167182948752,0.00199304069992338,0.00042200437192625,0.00606461441989682,0.0137201127346164,4.5585655028818e-05,0.00339472735498186,0.00564819217384436,0.000420641892219619,0.00540483360713606,0.0126119737956375,2.23349855439095e-05,0.00110999438403911,0.00188415295503997,2,"HCTJQ1r2",0.913558997896347,2.25299840639685,7.48526356937233,2.34527156610373,0.228796329990381,2.33425404882773,0.224256610420527,"down",-0.468198398266951,0.83608354501655,0.372702867100957,1.26380002975748,1331.68421427342,2377.31908898388,1.80282419654869,2.33425404882773,0.913558997896347,0.372702867100957
"120","GRID2IP",4.20895171881353e-06,9.56040121086334e-06,0.00109388336816329,0.0031919843004442,0.000560658660170441,0.00877980964967205,0.00345581553003876,0.000337387898537106,0.0305867660946434,0.00783708184267078,0.000506688662498963,0.00215467991709184,0.00176196415989144,0.000242367131817897,0.00155648948357316,0.000471100963791543,2,"HCTDMSOr2",0.209440403740537,0.257307346047514,0.349402418029444,1.43581316209891,2.52250443505289,0.815407962735722,0.602246017584122,6.912991240295e-06,2.17004339317337e-05,0.00105941639948572,0.0031919843004442,0.000418663643111877,0.00917448013697242,0.0035793338839479,0.000260363270502908,0.034998440449039,0.00931341096581874,0.000376044621241004,0.00212455789187176,0.00170974257934049,0.000187855960047621,0.00156523946590526,0.000483459990051842,2,"HCTJQ1r2",0.160282065942443,0.197865977233163,0.270283697911823,1.4342144185348,2.1106374029088,0.80103297039771,0.596979869525575,"down",-0.385926772997648,0.430195686511859,-0.0256604203333548,0.209440403740537,1973.59853103492,2659.25888449049,0.815407962735722,0.80103297039771,0.160282065942443,-0.0256604203333548
"121","GTF2I",0.00149874460049914,0.00364224854522163,0.00980132176275626,0.000990901991051415,0.00152874451527693,0.00410863819202778,0.010395095150405,0.000131784539734465,0.00177280524808278,0.00216867286156092,0.00152227779495158,0.00384468660083462,0.0100728488468388,8.5739357758351e-05,0.000705304837981134,0.000951749743686984,2,"HCTDMSOr2",5.76666666666667,12.2634126984127,29.284294973545,2.64092697186813,0.361558097129339,2.62029664434769,0.357940708034042,0.00167427799208589,0.00975768595482402,0.011975731269344,0.000990901991051415,0.00174519416864563,0.026991161425459,0.0266145976485121,0.000191939622792338,0.0541148920829757,0.0458804038442173,0.00174820634932941,0.0129929726412179,0.0147710052033312,0.000137231880692198,0.00618978461930586,0.0053733272577345,2,"HCTJQ1r2",3.53962192094711,6.43708773179367,14.8427462542314,1.17377133781887,0.222198020039053,1.13800218595898,0.219129095299382,"down",-0.704142362653399,-0.199643828177868,-1.20322681994227,5.76666666666667,656.910324328685,572.014854186742,2.62029664434769,1.13800218595898,3.53962192094711,-1.20322681994227
"122","GTF2IRD1",0.00228555388974242,0.0197468716795633,0.0374320684309989,0.00462084345638953,0.00230947012939664,0.0239088025795373,0.0431297746733308,0.000162497618848837,0.0172990009584654,0.0237704947309068,0.002302846740455,0.0205914664786993,0.0385966513771469,0.000107693220185274,0.00453051581629299,0.00626588053961547,2,"HCTDMSOr2",1.67961887747506,3.76158103682095,11.0045641206989,1.8814028163498,0.179804823112536,1.87483039192461,0.177856678905087,0.00134050321042519,0.0204653054025083,0.0224699788136361,0.00462084345638953,0.00135609589614292,0.0362141503629746,0.0358653050041235,0.000153366774059823,0.0525291507661014,0.0448150068768281,0.00135514770531927,0.0219520786369463,0.0237335351585566,0.000104842074005846,0.00857782154197777,0.00734340014315383,2,"HCTJQ1r2",0.597291110263258,1.06388430632692,2.42329827845294,1.1006429979344,0.158918965934624,1.08215324387038,0.154145300850599,"down",-1.49162775322086,0.764968292024232,-0.792855273041082,1.67961887747506,434.245137738701,737.926940417465,1.87483039192461,1.08215324387038,0.597291110263258,-0.792855273041082
"123","GULP1",0.000522174437242855,1.8560927160233,12.1037543888598,0.000650945516694712,0.000517314385110291,0.126777899693976,0.834780569925183,5.26065953613033e-05,0.13566110538644,0.885650427362321,0.000516775635292333,0.0836905171912281,0.553411861657303,7.32520086039687e-06,0.0392785473127351,0.256483061504189,2,"HCTDMSOr2",10.4089213784872,78.1495071612063,966.86159356344,6.63301857169652,0.182056583666792,6.62810186419235,0.167420953777785,0.000378391732396982,3.22990449277734,18.7402988364288,0.000650945516694712,0.000374958694516929,0.115357196440386,0.675546959105206,3.45235301424262e-05,0.150736841851878,0.876098750616317,0.000374686676988424,0.0728297476233373,0.428393935492658,6.21148233811601e-06,0.0354280407892055,0.205911428921398,2,"HCTJQ1r2",6.72204105121811,46.8732471673154,580.08688986804,5.90114059154681,0.180807914709429,5.89656905657524,0.175551425250833,"down",-0.630849319257478,0.463853372488171,-0.168720014396351,10.4089213784872,1935.07574991285,2668.8966045913,6.62810186419235,5.89656905657524,6.72204105121811,-0.168720014396351
"124","HACL1",0.00131382264355566,0.0251425360096614,0.00946484680413572,0.00151873597992469,0.00125981658156798,0.0550296781594713,0.0190684769722085,0.000192083724190719,0.122783659007813,0.0396696418367907,0.00127543945056956,0.0208429418560983,0.0080263551709081,0.000122093183014286,0.0139397245202338,0.00456765510869974,2,"HCTDMSOr2",0.618892024357642,0.815992415639642,1.27910350444378,0.420010557348977,0.108624716903295,0.390521882383168,0.0718979560862951,0.000924627915218021,0.00494839366281267,0.00270199773897204,0.00151873597992469,0.0010425693642204,0.0297124060419008,0.0105530226712447,0.00026323600940269,0.0729364623707314,0.0230906417173887,0.0010774313364737,0.0103743601587695,0.00445490378649182,0.000167576796234923,0.00754852546829148,0.00247701545216116,2,"HCTJQ1r2",0.560129597865447,0.731614086501515,1.12869478849859,0.545388030407259,0.423373901861907,0.434668450371486,0.129421800495242,"down",-0.143927066203134,0.243398480086947,0.154511993825753,0.618892024357642,784.043491483224,928.133391101167,0.390521882383168,0.434668450371486,0.560129597865447,0.154511993825753
"125","HECTD2",0.000518732362067584,0.00362364896244092,0.00271854024126479,0.00121442786788008,0.000583535598692845,0.0191345491126138,0.00996227959197947,0.000109139180115102,0.0479477844035388,0.0223198277629855,0.000590660080792283,0.00660550734447978,0.00413092376851303,7.41227658479368e-05,0.0039021228072559,0.00186088860853637,2,"HCTDMSOr2",0.560581343615602,0.805724828879286,1.39540412081975,0.677000230930381,0.200286886197499,0.627643703406729,0.15300069668668,0.000293921099017785,0.00406377878649003,0.00340293606129587,0.00121442786788008,0.000322794202131285,0.0241555844518265,0.0155254476880792,5.8812466169846e-05,0.0736755208355997,0.0446407385520223,0.000327222184572266,0.00784446062251376,0.00567472895932182,3.36712610594384e-05,0.00481283838875517,0.00291199192256597,2,"HCTJQ1r2",0.377837116154873,0.59021641672653,1.16432090779064,0.774609013399754,0.182490773533799,0.730618987745894,0.132115044973684,"down",-0.569159302407226,0.852057550558423,0.21917343579199,0.560581343615602,1693.02113435303,3056.02751631026,0.627643703406729,0.730618987745894,0.377837116154873,0.21917343579199
"126","HECW1",0.0016916508034467,0.0279645299503893,0.0304082319386499,0.00449264598046918,0.001701850438293,0.0502672909702504,0.0500810690839638,0.000156006899439154,0.0841591087541808,0.074363581070219,0.00170321776643292,0.0297138669428696,0.0319382363028128,0.000106967542342787,0.0117263966393206,0.0103939229330784,2,"HCTDMSOr2",0.771598513011153,1.41013759345504,3.39777589741891,1.09165962234391,0.131711851272291,1.07656814558212,0.129348642792943,0.000693700738644709,0.00871771782044466,0.0153310923154168,0.00449264598046918,0.000709156897554335,0.0109526429228147,0.017900057158975,8.98127075009588e-05,0.00860235548483018,0.0100835869054154,0.000706511891815836,0.0093120788371146,0.0160059704201817,5.68201511835088e-05,0.00238363734574864,0.00278028667466823,2,"HCTJQ1r2",0.502485659655832,1.00181026509072,2.54229050083,1.74459130762721,0.25101072913936,1.72083300376951,0.238496081017871,"down",-0.618767939019374,1.26947715494953,0.676667456106172,0.771598513011153,587.123983619734,1415.40434291892,1.07656814558212,1.72083300376951,0.502485659655832,0.676667456106172
"127","HECW2",0.000532741130476058,0.00621658071883452,0.0110134605640656,0.0035260315644037,0.000544271181677789,0.00741104587900448,0.0123389899422556,7.05181254487273e-05,0.00424491035700396,0.00474511982803478,0.000542823857025112,0.0066179655616647,0.0114587241875153,4.19726149217183e-05,0.00154947156713851,0.0017579399194553,2,"HCTDMSOr2",0.492708333333333,0.968101593501984,2.42872969337746,1.75679316403477,0.243553138015865,1.7328978162889,0.230263692717088,0.000379057340577107,0.00423033079732773,0.0103072649128715,0.0035260315644037,0.000386486375153575,0.0047913122817307,0.0110633139413876,5.71310839495923e-05,0.0038578119727484,0.00534069274087508,0.000385273731425718,0.00442076417111244,0.0105628539657619,3.22413496414776e-05,0.000907330518505733,0.00127171734774325,2,"HCTJQ1r2",0.480229226361031,1.02210195318593,2.73075990695425,2.4291855218918,0.356773107668369,2.39163677881972,0.334055765243736,"down",-0.0370106651285392,0.494600304261733,0.46481171641436,0.492708333333333,1842.21822062205,2595.55718034413,1.7328978162889,2.39163677881972,0.480229226361031,0.46481171641436
"128","HIVEP1",0.0124854233731238,0.192854640115649,0.169584203813524,0.0155109079631212,0.0118403467670357,0.180938399834977,0.16037700856705,0.00107754074631091,0.202741150922202,0.150371582121812,0.0118474669814433,0.126179336348412,0.119954474266214,0.000742043054410023,0.0472773625416226,0.0355028541520433,2,"HCTDMSOr2",1.32897279619444,2.27575192537858,5.04278062222449,0.967667620850245,0.13000393111025,0.951786397429252,0.126011716804704,0.00582641762953696,0.0522986816458215,0.0574242853028304,0.0155109079631212,0.00569723102020462,0.0613518329364496,0.0641336795638471,0.000769764982301848,0.0576023190133075,0.0437482009856905,0.00569019497985914,0.0475992458074033,0.0538100311960643,0.00052032461184217,0.0159513427363986,0.0123377650865471,2,"HCTJQ1r2",0.741830689852857,1.25247721421579,2.64844948992104,1.16222397378358,0.215092222536506,1.13238689768513,0.196545919605803,"down",-0.841149714140377,1.05802864643771,0.250657220401585,1.32897279619444,84.406228062615,175.740902295892,0.951786397429252,1.13238689768513,0.741830689852857,0.250657220401585
"129","HIVEP2",0.00540791607182906,5.681542332502,4.98188931461947,0.00890935057056976,0.00493961776801533,0.174276983810937,0.166190470885691,0.000344025706795531,0.199930599509426,0.174971244736287,0.00495077372746675,0.116084412477353,0.115304782101308,0.000231298329794558,0.049599382329372,0.0434891406722288,2,"HCTDMSOr2",1.06199701937407,1.96605204768113,4.94676126590803,1.00988448839064,0.0957465791244348,0.996896699278437,0.0902179716258826,0.00256312158021848,0.0445349680137344,0.0684749099572772,0.00890935057056976,0.00256409853079362,0.0605789206714085,0.0884403701812793,0.000215097823729452,0.0628654296269577,0.078366893609102,0.00256214177692943,0.0447596419255526,0.068758790300856,0.000146601781192796,0.0142553131119131,0.0177203820998137,2,"HCTJQ1r2",0.835721107927412,1.78619296137871,5.18005484949845,1.55180784582225,0.165360491829803,1.53787405300459,0.163230448827077,"down",-0.345686237256871,0.950303703304873,0.625421433887386,1.06199701937407,201.988629464528,390.298463966517,0.996896699278437,1.53787405300459,0.835721107927412,0.625421433887386
"130","HMGA2",0.00340963796521693,0.0189744962772219,0.742629586104184,0.00438240096216257,0.003433848886965,0.0191723076512805,0.743490460330363,0.0004934720742914,0.0030784862941112,0.0640144349946212,0.00340662750531157,0.0188610559572629,0.739221257572688,5.87756865771507e-05,0.00138337811113409,0.0370003672684542,2,"HCTDMSOr2",51.596294636187,1269.19635262319,40056.8062155948,39.1249048136816,2.36358394693803,39.2057263505654,1.48429917249619,0.0028293825905011,0.0539477976361473,0.775904423734948,0.00438240096216257,0.00283681352454063,0.074401656554147,1.04075978133595,0.000179542065508012,0.0649618264679675,0.841088476246841,0.00283272232100659,0.055271185638833,0.792679906848951,6.17945174424738e-05,0.0150114722351252,0.192533498788208,2,"HCTJQ1r2",17.6204379562044,227.232421321832,4636.1522225643,14.3579384047242,0.726066231546113,14.3480676329217,0.7163725229328,"down",-1.55001767999057,0.266155018079018,-1.45020793747695,51.596294636187,293.545448817287,353.01730515,39.2057263505654,14.3480676329217,17.6204379562044,-1.45020793747695
"131","HMGCS1",6.20722555111629e-05,3.82349272422376,11.6854975903036,0.000105979781453586,6.20962724594605e-05,0.0557324312885285,0.170620420517055,3.30203388531892e-05,0.0983412146580393,0.300132732786611,6.18622870606479e-05,0.0319341903732429,0.0979669011952451,1.03344797202308e-06,0.0167515437978246,0.0511277222878119,2,"HCTDMSOr2",3.57155648410685,15.5951259014879,119.580186717247,3.07471420983857,0.0917692295529056,3.073357881518,0.0876380921381156,7.87474993816196e-05,2.27733288051174,3.11453631956403,0.000105979781453586,7.86997754003293e-05,0.0546169398096583,0.0748233108406817,3.45675804968314e-05,0.0803220158086348,0.109573503107585,7.83946196695872e-05,0.0303521479308018,0.0417169196722526,1.98994173552067e-06,0.0171137546797526,0.0233442389069477,2,"HCTJQ1r2",2.03144171779141,5.24249301347435,24.8218043155647,1.37957346203467,0.0580195624648298,1.37848800170001,0.0566034874561393,"down",-0.81404896356954,-0.341694472469848,-1.15672906313593,3.57155648410685,16164.9374362708,12755.9774409869,3.073357881518,1.37848800170001,2.03144171779141,-1.15672906313593
"132","HNRNPA3",0.00110088470220632,1.58137404945457,4.80888474706468,0.000558478501412437,0.0010773491246626,0.101331405353345,0.314767786558496,5.01944299629675e-05,0.119402964920498,0.362484242439938,0.00107774667452445,0.0633114033875634,0.199430527542331,2.02363567717095e-05,0.0303283541027412,0.0921367348083449,2,"HCTDMSOr2",11.9757223711647,48.5563066348674,316.32009681519,3.17310868428039,0.126339134936229,3.15922891631654,0.11565909548744,0.000953349618484227,1.30567554477349,2.94426681191752,0.000558478501412437,0.000913749528297324,0.0495218038991133,0.116268376646912,4.82765416709345e-05,0.0651360037280841,0.146817576944654,0.000915406882560944,0.0299271089216088,0.0721166251793143,2.49506466322222e-05,0.0147915564945822,0.0333641789428279,2,"HCTJQ1r2",7.68890166762507,24.7928095469725,118.55554286947,2.44287600212938,0.154470859620698,2.41843056149698,0.140183565272589,"down",-0.63926324728005,0.23553306685793,-0.385501362505362,11.9757223711647,927.861828422012,1092.41040137518,3.15922891631654,2.41843056149698,7.68890166762507,-0.385501362505362
"133","HNRNPD",0.00265251761498226,0.0452882548674316,0.135277542784162,0.00130595022375909,0.00262105215462085,0.063984178634104,0.184621461857396,0.000133752927788788,0.0893013368363954,0.236119021338381,0.00262490208836804,0.0392894230670152,0.119401397043866,8.7517909380551e-05,0.0153432368254661,0.0406779288775165,2,"HCTDMSOr2",11.4596449351037,41.0429410644406,211.893504727958,3.0685123171765,0.252965266382063,3.04123304035214,0.254005618532529,0.00204463695717477,0.0166045470019214,0.0279444826926563,0.00130595022375909,0.00207122520134691,0.0340153376588135,0.0503685019705047,0.000166603557230844,0.0902265713721805,0.116125240603831,0.00207087791241974,0.0184974343032946,0.0304194282310574,0.000116769351794975,0.00734287709090483,0.00958279984221056,2,"HCTJQ1r2",4.69146901300689,10.5197665489633,31.6904540952828,1.66779142492017,0.221711926809329,1.64507564515751,0.225978079618793,"down",-1.28845070293163,0.34202110703235,-0.886502445277008,11.4596449351037,380.966590880242,482.886989137635,3.04123304035214,1.64507564515751,4.69146901300689,-0.886502445277008
"134","HNRNPDL",0.00498939790522054,0.089247063801058,0.210801985395578,0.00292410449898755,0.0048872828813012,0.097727395276289,0.228520538753037,0.000246720753594326,0.0928873370342511,0.194813688829883,0.00489487519100916,0.0693055839573944,0.169031397482766,0.000170110335858582,0.02580526075301,0.0542790527950965,2,"HCTDMSOr2",7.63103037522335,23.1893527798992,100.540053599902,2.46313911127143,0.205016349329345,2.44047645167095,0.206505851254859,0.00628968957041413,5.85663503157492,4.85891975462439,0.00292410449898755,0.00584156249753061,0.18114480843791,0.161245340649919,0.00039730572920991,0.264499662001847,0.218747012226766,0.00585866580590994,0.109003540607238,0.101701522402396,0.000261284770889375,0.052949081832816,0.044011377658964,2,"HCTJQ1r2",3.56612440191388,6.5472543577299,17.5195474031373,0.956088957639478,0.102893526231547,0.937494503978964,0.0890557759652947,"down",-1.09752083791825,-0.259300082460916,-1.38028069323682,7.63103037522335,204.295300896902,170.687325942239,2.44047645167095,0.937494503978964,3.56612440191388,-1.38028069323682
"135","HNRNPH3",0.00165475989693922,2.04210499718433,2.02670755022478,0.000703043051588729,0.00156448849727934,0.0747901864524622,0.0776763416622924,9.0456901867948e-05,0.113361664417572,0.112296501791387,0.00156993741707888,0.0397495171463044,0.0429967199524569,5.69080930168261e-05,0.0213315880015185,0.0211991708615081,2,"HCTDMSOr2",4.66800535475234,9.29093975186779,26.4530930552686,1.10536441326734,0.0997058727316454,1.08601794550414,0.0851186527410729,0.00176363371259824,4.1274114644645,2.75679751440593,0.000703043051588729,0.00162389393407125,0.0654685122798209,0.0462120331336962,0.000139405963638604,0.139240558250401,0.0928383282993572,0.00163409548303432,0.0291913673348156,0.0220394572493212,8.90006918317873e-05,0.0174310638811628,0.0116948539095006,2,"HCTJQ1r2",3.34965570007651,5.57552206967486,12.2827749271977,0.78734735781302,0.115007747619836,0.760005369292723,0.0900074227383952,"down",-0.478793402601955,-0.0577852354750866,-0.514966426553182,4.66800535475234,636.968065810329,611.959344103391,1.08601794550414,0.760005369292723,3.34965570007651,-0.514966426553182
"136","HOXB3",0.00154123502609562,0.0390994856274402,0.019171378925712,0.00406684700616388,0.00144519529080623,0.060546875467546,0.0280646872498882,0.000233991894725495,0.129765705680174,0.0542972451658422,0.00146843287935445,0.0276917075881905,0.0143205224912813,0.000149272515669655,0.0161022832436541,0.00682773632491082,2,"HCTDMSOr2",0.536238328145843,0.755282307509759,1.31640793627171,0.557302042827342,0.146318888371066,0.520835162658054,0.0949152185892793,0.000575100629960116,0.0114110072503581,0.00643516340432529,0.00406684700616388,0.000574472358555175,0.0336508237053637,0.0151929506920734,0.000165414814825465,0.0812194460337668,0.0320087589932452,0.000593058693700661,0.0133661637215748,0.00716800855040318,0.000106250622360127,0.00887111747507002,0.00355983004713881,2,"HCTJQ1r2",0.227688787185355,0.313146374542465,0.518003455171591,0.673832603326195,0.612737114633562,0.54341435054603,0.154518081316762,"down",-1.23581109507922,1.3080305257049,0.0612258137976971,0.536238328145843,680.998099443003,1686.17374742463,0.520835162658054,0.54341435054603,0.227688787185355,0.0612258137976971
"137","HOXB4",0.00085576874917548,0.00250845894564911,0.00362523746633682,0.00477246423340671,0.00104278673895154,0.00680115447301696,0.00520031353378004,0.000555534144584954,0.0174318731393899,0.00625410323756548,0.00099964794413411,0.00327375985239686,0.00394171805170163,0.000400886839845144,0.00215950494501315,0.000926719887497803,2,"HCTDMSOr2",0.579688658265382,0.770558539093011,1.17975331045216,2.3487412960089,7.46292892836396,1.20410261712504,0.767395832539725,0.00108548309307267,0.0276912992563495,0.0113049654017635,0.00477246423340671,0.000978581517329169,0.0471180836581712,0.0175978497929283,0.000282438780335721,0.105117693776069,0.0346276819171349,0.00101844576788476,0.0204681364031449,0.00882982423789913,0.000168949654426067,0.0142702025071512,0.00478177397038624,2,"HCTJQ1r2",0.268064823641563,0.354070706951375,0.560056502581026,0.669102272523377,2.98145547160461,0.439121421791932,0.118452607877543,"down",-1.11269634275118,-0.0268771576899442,-1.45526652728354,0.579688658265382,1000.35217985287,981.88831603368,1.20410261712504,0.439121421791932,0.268064823641563,-1.45526652728354
"138","HOXB7",0.00280222857696473,0.0357559490770221,0.0229442728437237,0.00164860916137189,0.00269368130115667,0.0618564993719397,0.0367638857493989,0.000325892730531065,0.124754846105966,0.0665539447537904,0.00272914110711044,0.0291203220037595,0.0193513402603162,0.000217287444941894,0.0170310691782574,0.00924482428526403,2,"HCTDMSOr2",3.03429844097996,4.63624009801539,9.0021995349057,0.709220448757348,0.158023527010435,0.667169355846241,0.120437534893574,0.00124447660456714,0.011494930239512,0.00816577244007708,0.00164860916137189,0.00127483620991206,0.0353829786794262,0.0206553912343976,0.000186419838515979,0.0792683964734269,0.0413370647490828,0.00128999472942266,0.0149756003027915,0.00999812854762219,0.000125913545826484,0.00867414779270853,0.0046304520182449,2,"HCTJQ1r2",1.45155742403975,2.19032482457368,4.1089168571127,0.713576640119981,0.171444370363232,0.67092154225052,0.134887140232921,"down",-1.06376134351525,1.08108181824258,0.0080910421170503,3.03429844097996,366.415645345206,775.196965686483,0.667169355846241,0.67092154225052,1.45155742403975,0.0080910421170503
"139","HOXB8",0.00236458579265332,6.206405320923,6.70751932378072,0.00387385564944408,0.00220680241701047,0.110937002023243,0.127301670645172,0.000126120617421176,0.160480522492929,0.173147225892006,0.00221168350768154,0.0707150287093282,0.0838829271724937,8.33213089774095e-05,0.0311901405648178,0.0336964268312777,2,"HCTDMSOr2",1.97673725022368,4.07759782449074,11.8407993143638,1.20246483797553,0.0910575442223916,1.19046405127314,0.0857924241046159,0.00106907658277405,4.91974216184031,3.588198727982,0.00387385564944408,0.00101905494347071,0.138221946981251,0.104091017679414,7.74081231793646e-05,0.190072744448721,0.138231682174015,0.0010181324663008,0.0831903489572042,0.0640212151295251,4.84747300099589e-05,0.0416246548453417,0.0303272121062189,2,"HCTJQ1r2",0.603788023722977,1.0607317767611,2.66011866239674,0.781462541566832,0.064589516963715,0.77637479188996,0.0612072552916167,"down",-1.7110070733741,1.11921967186828,-0.616698874794701,1.97673725022368,452.144258673014,982.190464501461,1.19046405127314,0.77637479188996,0.603788023722977,-0.616698874794701
