Gene,Rate01,Rate10,Eject,Decay,Rate01Mean,Rate10Mean,EjectMean,Rate01SD,Rate10SD,EjectSD,Rate01Median,Rate10Median,EjectMedian,Rate01MAD,Rate10MAD,EjectMAD,Model,Condition,Expression,Variance,ThirdMoment
Cdk10,0.0019918933338967312,0.005279358230724851,0.0005105525393213424,0.0018567629386401902,0.006700634686727407,0.12874634380325092,0.00436486043586907,0.03818273651347544,0.5692819510884979,0.018398999436275223,0.0028054716679930328,0.01880461573631541,0.0009313953423003002,0.0012649367980357268,0.017368911750775966,0.0006695253162926288,2,NK,0.15064882400648824,0.156745321119866,0.1688467647141397
Cdk11b,0.004965458016779907,0.013227897734813747,0.008689923773525544,0.0022476054467433096,0.005205807817238263,0.04148531303000495,0.01760916949079227,0.0013301931955438566,0.11128596559465605,0.03509242329349819,0.00522370360036525,0.01621428691865802,0.009694630231198672,0.0009712072993975267,0.010360961593213727,0.0036625857501311043,2,NK,2.110252237591538,2.7579827679465803,4.097016214000069
Cdk12,0.01060337927626882,0.016956956559055325,0.01920652898465476,0.006929584492045321,0.010718838532319511,0.025764837649005275,0.02233661527271496,0.0030949784215812018,0.035229225641378245,0.013372241357307076,0.010429043008679164,0.01615766714671757,0.018832299213799458,0.002078111750124463,0.007845470236217934,0.0036323050539011628,2,NK,2.132790224032586,2.8532425201488314,4.1188514777520595
Cdk14,0.0031929673494665136,0.004416265763053923,0.0027102151410835014,0.0031609169412272755,0.003953037529602096,0.028723953575526085,0.006354775952943816,0.0021705248902753557,0.11761625956376683,0.017312959627255924,0.0038510140599233153,0.006870682643501238,0.0031439331600249276,0.0016427719091468103,0.0058510404242231445,0.001185698407475939,2,NK,0.7195939086294417,0.8243165863588343,1.0320260507305532
Cdk16,0.2771628637589789,0.9314195063739577,0.0009611576844636685,0.0018726969693977308,0.026717059670986452,0.0983013711262927,0.0018096362479384177,0.06818638662505677,0.46634773866478496,0.010770903052657028,0.01078491693843205,0.01064072464945534,0.0004200025934054971,0.006580210020598522,0.01015084524899969,0.00018365246510594906,2,NK,0.23540145985401453,0.23554316810816892,0.23606400420971632
Cdk17,0.0037178723994407926,0.0010242145318401787,0.0017525456298430862,0.006768629481278889,0.03180100785501036,0.04017492457944642,0.0031715845486144766,0.34110555963806105,0.17585133609822787,0.006438477398009267,0.011152309222897124,0.003456168013857423,0.0018797207293573697,0.007863427548862024,0.003157463473341511,0.00034738946105695317,2,NK,0.40600283918069363,0.4192217229690228,0.4417254196697698
Cdk19,0.0013917258524772228,0.010663728795454791,0.004151776931094692,0.002591288004795667,0.0013644221825705766,0.03770781736554406,0.01099807415242994,0.000438557085981495,0.1179271025547741,0.029469010529777614,0.0014167307372637225,0.012159441929094657,0.004506700099937671,0.00028057439376020653,0.009093763960282532,0.0024339929123135488,2,NK,0.36987413723101914,0.46165028866526253,0.6645061696197195
Cdk1,0.0014299141492088345,0.00782355106200545,0.042661549954445245,0.003028191372073114,0.0014345829480893642,0.008077852379259091,0.04352309603676777,7.372370992131954e-5,0.0014841374582134261,0.005065920702079685,0.0014330641869125169,0.007901216158618744,0.04293446095401393,4.560940203358617e-5,0.0008893942022547194,0.003125195360614643,2,NK,4.354272894146441,16.99074607033809,86.31005763858496
Cdk2,1.3734604350623615e-5,6.255198042608272e-6,0.0007515553127036815,0.0025094361454831137,0.0030360904680567635,0.05129871131261962,0.005365884842840808,0.0022303738909396583,0.3192210455686731,0.026044381166177265,0.0026769821280164816,0.004547832143574206,0.001387459833552272,0.0014717153120488813,0.004148766756601558,0.0005452286038609277,2,NK,0.41147840194686675,0.44577374213137444,0.4899688017290683
Cdk2ap2,0.006232956304394116,0.02606349661326119,0.015228976008823347,0.0024772423894918157,0.005962798023939047,0.04678124235630478,0.02249476164827999,0.0012776147957636707,0.08720324115992703,0.03136787738917047,0.005978905445028791,0.021609840999441618,0.013519326654894713,0.0009244374148958639,0.012792256851559134,0.005009650257490686,2,NK,2.3728882556482804,3.2075857349180446,5.086174876428099
Cdk4,0.0030019437971773007,0.009088870154399938,0.01666379947018417,0.0014282546508526486,0.003127239041990598,0.015282554623182577,0.022744982674835802,0.0003947812347745841,0.022591259293969566,0.0220152818113988,0.003095394961736958,0.010326291402317729,0.017940882882644754,0.00026147979658003133,0.00342087589063368,0.003555353579626476,2,NK,5.7931596091205195,11.145327801886516,25.8465852228433
Cdk5,6.748429488151629,0.0012413831174819042,0.00014603210290472206,0.0013677757145704338,0.03213222545189659,0.11035040857961792,0.0011668458797847404,0.16735220170792617,0.48836370556508873,0.004755472754128765,0.010917228767729104,0.01071600445624032,0.00027281649341359855,0.00692100375442676,0.01030184031423811,0.00011812023068379814,2,NK,0.2135036496350365,0.2104989166533468,0.20276443066484193
Cdk5r1,1.7017143664161756,5.579069353440552e-5,0.00035250513798550516,0.009820016578559188,0.031825627518913095,0.054733336578521426,0.0012611256231007013,0.11604596186983646,0.25828036488453976,0.00353067853365934,0.009293899760474757,0.0034089011188483927,0.000524388860268051,0.007273502495227392,0.003166516388137232,0.00014610487640286714,2,NK,0.0717907118231596,0.07150397242234872,0.07062224669556334
Cdk5rap2,0.0020204670244893383,0.007912231664741734,0.003574678445645466,0.0023421291802813533,0.002103306279568066,0.034597996243945196,0.009849092184539655,0.0007390951280381678,0.09802899074319163,0.023050105883140812,0.0021716461774427265,0.010523472445401276,0.0042071390664096785,0.0005124292667719376,0.008159002253627628,0.002120298233428493,2,NK,0.6209628275441805,0.7643137591300915,1.0771308368781263
Cdk5rap3,0.0025393007206687117,0.006763624352491073,0.0023033532723283965,0.0011505106736996655,0.0028524582965579826,0.049637753387382674,0.009142378744122279,0.0009863213885780917,0.13336224093623628,0.021265846902674444,0.0029181866303138507,0.01291522497235992,0.003327338622980852,0.000662228519056644,0.01080574233006118,0.001906377039239201,2,NK,1.0929194562791642,1.2674868916664925,1.6268043471774296
Cdk6,0.008916726862114864,5.818232469325375,4.925856435945895,0.003832112556030949,0.00799283979777246,0.15842885313846228,0.1498658287342663,0.0006494166923919582,0.24165426651855482,0.20411056792717297,0.008022037796648332,0.09512401966318818,0.09654563245568465,0.0004394896367000776,0.04477869633128717,0.038180693263018387,2,NK,3.9329665851670743,7.240209047783203,18.279251158242804
Cdk8,0.0006622183423807578,0.00017919107686030058,0.0026806666539707655,0.003473110250312908,0.004534684817875696,0.018028565114068255,0.0056072262802670395,0.0037886612165159415,0.09636090837669012,0.012906469386931572,0.0033805847001579467,0.0018791755383264597,0.0032898128870817137,0.0019751410888185737,0.001556948740804285,0.0005165627895224898,2,NK,1.2148944805194801,1.3748836739305754,1.6136546938995795
Cdkal1,1.7088410536978104e-5,8.28707332749437e-6,0.0009470366223638769,0.0057536485894251295,0.008570765982156704,0.047778607097428365,0.0035241647505669157,0.02731633929188181,0.1748016845189468,0.009377565806459934,0.005006984399211464,0.005791718816027472,0.001398814453217271,0.0032079111940335483,0.005317366559429112,0.000476110801505041,2,NK,0.22165889271952952,0.23255461980481734,0.24959468649751426
Cdkl2,0.0014053390643860735,0.0029075036461187376,0.001545346788863312,0.0019006730534323162,0.0020176391990593913,0.03532994719884787,0.007132517493121119,0.0008005863863614023,0.10293089634440769,0.017353401770603936,0.0020862841560728646,0.010099994523097736,0.002881908811926058,0.0005446804790876748,0.00846767469767475,0.0016057674902245278,2,NK,0.5298659081674116,0.6176573977040616,0.7877350604752786
Cdkl3,2.0246248136153283e-5,1.4541041496825489e-5,0.0006152535017985182,0.0031091444391416526,0.0028244706553019134,0.049682742332077215,0.004621009490888847,0.0022195401140087416,0.19311160408469227,0.015376446645542647,0.0025295705916506626,0.007768575169025328,0.001409712218188186,0.0011693552353281822,0.006978991434397907,0.0006836039200622365,2,NK,0.2306288032454361,0.24802739365313164,0.275558201625417
Cdkl4,8.716131331117614e-6,4.277029834262633e-5,0.00018570814495677074,0.003300886201396424,0.002104910228075632,0.11924639596762894,0.0042501822872439456,0.020300826036042365,0.3883472946670889,0.014670837123131752,0.0006477104968907513,0.02959880465851038,0.0012186511551163127,0.0003574498072685495,0.025635253642008755,0.000950332971314582,2,NK,0.019059205190592052,0.019912496900260413,0.02156336781502268
Cdkn1a,0.0031745693784876895,6.7503822502566635,32.265923868381385,0.005076233955853552,0.0030581549907308502,0.17522075058566564,0.8693766227873037,0.00011596155896298199,0.2167868426268824,1.0373182141234172,0.0030615249939720973,0.1125810349446986,0.5692131281366197,7.220606756674994e-5,0.050452481564775414,0.2402871554200816,2,NK,5.930280106317726,32.318794830557025,253.75399400248202
Cdkn1b,0.005510063890462835,4.5377684282649,1.5717413108039509,0.00823161226939327,0.004571850528260305,0.11355647879430318,0.044849867554354966,0.0008176506103110745,0.1785726764924324,0.06191871330182693,0.004624084827994121,0.06287098706634703,0.027396422244480557,0.0005155462591954511,0.036873317851348515,0.012943879893528425,2,NK,0.46294416243654823,0.6242613826689686,1.0463774018612308
Cdkn2a,1.4448216861920535,0.0005458634736880438,3.8081469825633276e-5,0.010431032568711213,0.006079838623432253,0.22091294493272928,0.003374299663320651,0.02904788149372237,1.2722400123201558,0.014719677839842718,0.0014839904779518596,0.02446908908899171,0.0006532847988794139,0.0011281618840597643,0.02256084180044551,0.0005357256635081667,2,NK,0.0072992700729927005,0.007245990729394213,0.007140209842833714
Cdkn2aip,0.0055408139859610545,0.0038889539272154027,0.00300495761339206,0.00786664238868701,0.008929139506617797,0.03161329687129549,0.004965157121064684,0.012730677833158023,0.15527370174850477,0.009825359544055825,0.006383589466952585,0.004398882063805844,0.003018211573617388,0.004253442835402782,0.003919314613395217,0.0006285486011968621,2,NK,0.4488843813387425,0.4806529136100127,0.536314813371175
Cdkn2aipnl,0.0030184774029532605,0.0026403744532301973,0.0036197638846349007,0.002868632455885689,0.004078210965246918,0.016674423322903826,0.006666640424001944,0.0022092266635357436,0.07076141977813535,0.014421571764815412,0.0037227225380285726,0.004085041311388833,0.004050158607699815,0.0014812818306428562,0.0030396495172994205,0.0009825279694573854,2,NK,1.3461304082876295,1.6067832184192319,1.9841507863462127
Cdkn2c,0.00258367143011133,0.02084543601157704,0.03472438830762109,0.004923371390054796,0.0026179713752476686,0.026754113554971932,0.04168824119852652,0.00022681986371734272,0.019155679671373944,0.02272917299903282,0.0026095636229135576,0.02199703125998085,0.03609252873684848,0.00015314810281720644,0.005875149806819694,0.007030402339403614,2,NK,1.5544473844901276,3.2167077803071225,8.415972724979593
Cdkn3,0.0004792204637236656,0.007005313670641611,0.011405046911361962,0.002908738265072483,0.0004974608147346261,0.011395544735299459,0.016457663690315028,6.620190917938148e-5,0.016933511269452726,0.019756647710705313,0.0004952096941155596,0.008034863100086793,0.012569575676401296,3.986544432302535e-5,0.002452695740907609,0.002819696445722745,2,NK,0.5014233428222856,1.0027429923953324,2.5831013385478583
Cdpf1,0.01463090453683017,2.3791975586128173,0.09558156089933705,0.002353850284562671,0.01581142017429143,0.05664482952371637,0.0029077459407540387,0.043719994510899564,0.2102388265001783,0.0076168580255396865,0.008074546217079998,0.008161344898730888,0.0011372383230796464,0.0042824080691132764,0.007647652044351123,0.0004360741347950086,2,NK,0.4963488843813388,0.5161124300038262,0.5572759251869819
