pos	Md	Mn	gt
189	2.03199415881097	2.9762895536034	DIAA
190	2.03199415881097	2.98628421273542	DIAA
191	1.92245269472412	3.08223294040272	DIAA
192	2.14153562289781	3.15499405888377	DIAA
193	2.03199415881097	3.13940239063783	DIAA
194	2.19630635494124	3.01506883103561	DIAA
195	2.03199415881097	2.94590578984209	DIAA
196	1.92245269472412	2.91472245335021	DIAA
197	1.8676819626807	2.95989831262691	DIAA
198	1.81291123063728	2.97548998087284	DIAA
199	1.97722342676755	2.99028207638822	DIAA
200	1.8676819626807	2.9335124125184	DIAA
1	0.443642929551721	0.709522660820409	OIAA
2	0.443642929551721	0.703991196594925	OIAA
3	0.443642929551721	0.703088100394846	OIAA
4	0.443642929551721	0.702441565615245	OIAA
5	0.443642929551721	0.703324136901685	OIAA
6	0.443642929551721	0.705007179820014	OIAA
7	0.443642929551721	0.704535106806336	OIAA
8	0.443642929551721	0.698346845344432	OIAA
9	0.443642929551721	0.695268108298709	OIAA
10	0.443642929551721	0.692189371252985	OIAA
11	0.443642929551721	0.693882676628133	OIAA
12	0.443642929551721	0.700286449683238	OIAA
13	0.443642929551721	0.701517944501527	OIAA
14	0.443642929551721	0.701589781699261	OIAA
15	0.443642929551721	0.705869226192817	OIAA
16	0.443642929551721	0.707829355445261	OIAA
17	0.443642929551721	0.711903550802435	OIAA
18	0.443642929551721	0.715905908961876	OIAA
19	0.443642929551721	0.719928792034954	OIAA
20	0.443642929551721	0.721006350000958	OIAA
21	0.443642929551721	0.724146661787596	OIAA
22	0.443642929551721	0.730232298681309	OIAA
23	0.443642929551721	0.739304310509375	OIAA
24	0.498413661595143	0.73880145012524	OIAA
25	0.498413661595143	0.7430295823347	OIAA
26	0.498413661595143	0.748099236003325	OIAA
27	0.498413661595143	0.759377676047492	OIAA
28	0.498413661595143	0.769147534939255	OIAA
29	0.498413661595143	0.783422612374594	OIAA
30	0.498413661595143	0.801925822019392	OIAA
31	0.498413661595143	0.825970758346493	OIAA
32	0.553184393638566	0.852868657669298	OIAA
33	0.553184393638566	0.887894422792813	OIAA
34	0.553184393638566	0.929775509071473	OIAA
35	0.607955125681988	0.977280421686988	OIAA
36	0.66272585772541	1.03250270183045	OIAA
37	0.66272585772541	1.09633518324512	OIAA
38	0.717496589768833	1.17614630992709	OIAA
39	0.772267321812255	1.27758043312686	OIAA
40	0.8818087858991	1.41002770083389	OIAA
41	0.936579517942522	1.58521810119238	OIAA
42	1.10089171407279	1.8133525162805	OIAA
43	1.21043317815963	2.11625919175242	OIAA
44	1.48428683837675	2.54642033178092	OIAA
45	1.8676819626807	3.1937247956443	OIAA
46	2.52493074720177	4.14960081114374	OIAA
47	3.62034538807022	5.52932655572794	OIAA
48	4.98961368915578	6.93723300673733	OIAA
49	7.34475516702294	8.61585280617719	OIAA
50	9.97375030510721	10.5735088065278	OIAA
51	4.44912146933103	6.76912001666719	OIAA
52	1.889556404613	5.03603592721119	OIAA
53	1.14310419647354	3.75234941087364	OIAA
54	0.913932254930916	2.95735590546833	OIAA
55	0.802904700049045	2.45144038493429	OIAA
56	0.758540263864971	2.12321832630323	OIAA
57	0.718865858069918	1.90317476287452	OIAA
58	0.676579631124629	1.74000467131782	OIAA
59	0.656523344361553	1.61197678785464	OIAA
60	0.649801886743234	1.52380715546692	OIAA
61	0.6369468023787	1.45295649092677	OIAA
62	0.623729787623832	1.39853926451409	OIAA
63	0.608376439005399	1.35316462451839	OIAA
64	0.598855085766602	1.31120933108959	OIAA
65	0.593436204872754	1.27786944662201	OIAA
66	0.586791545807543	1.2450872413921	OIAA
67	0.585051001372921	1.22719405648591	OIAA
68	0.572546654694279	1.20809446053964	OIAA
69	0.572490457105455	1.1920765557063	OIAA
70	0.567917922664269	1.18480179901458	OIAA
71	0.55461119422121	1.17382670790885	OIAA
72	0.565829989125062	1.15511520746079	OIAA
73	0.569591297721273	1.14624174455518	OIAA
74	0.556980017732771	1.13475317182811	OIAA
75	0.55433281221367	1.12156965429698	OIAA
76	0.552398603692761	1.11192249844826	OIAA
77	0.544240818406159	1.10102451252045	OIAA
78	0.542548381780212	1.1016226316936	OIAA
79	0.547707320434223	1.09902563314256	OIAA
80	0.537288974665094	1.09086236698409	OIAA
81	0.544417786978162	1.08808605787986	OIAA
82	0.547707320434223	1.08774572440917	OIAA
83	0.547707320434223	1.08174197447145	OIAA
84	0.545689982237412	1.0762013404672	OIAA
85	0.535090756142378	1.07735393917181	OIAA
86	0.544417786978162	1.07583963688646	OIAA
87	0.547707320434224	1.07342941508529	OIAA
88	0.549859412066578	1.07520695029408	OIAA
89	0.547707320434223	1.07027977279004	OIAA
90	0.544207593147104	1.07637795187371	OIAA
91	0.556835775774794	1.08154293330373	OIAA
92	0.549989434269366	1.08024469731199	OIAA
93	0.546273531637275	1.07221880702851	OIAA
94	0.547707320434223	1.06895551675644	OIAA
95	0.551358702570451	1.06514123565943	OIAA
96	0.547707320434224	1.06335250853996	OIAA
97	0.547707320434223	1.06486643758424	OIAA
98	0.538904881355816	1.05864329183048	OIAA
99	0.540315858619996	1.05733070670862	OIAA
100	0.533572937971405	1.05682938208075	OIAA
101	0.546637579574	1.05545627297335	OIAA
102	0.541692446760204	1.05658735687027	OIAA
103	0.55019689916347	1.069393664741	OIAA
104	0.551942170849952	1.06837377169785	OIAA
105	0.563963473780445	1.07098384801218	OIAA
106	0.551779493820351	1.07064435183843	OIAA
107	0.559724527464848	1.06947902463261	OIAA
108	0.565964231115364	1.07712314330873	OIAA
109	0.564559853370661	1.08941926030661	OIAA
110	0.564065359346852	1.09431954138617	OIAA
111	0.561400003445079	1.09137018584629	OIAA
112	0.561573328546482	1.08429225977328	OIAA
113	0.554843572166265	1.08478135682956	OIAA
114	0.564957944699868	1.08758787533768	OIAA
115	0.56349337102318	1.09281747315434	OIAA
116	0.574652080319447	1.09953959059676	OIAA
117	0.56741493016499	1.09984741706949	OIAA
118	0.567942812568493	1.10682707310549	OIAA
119	0.562312848979136	1.11497210314332	OIAA
120	0.557299392595944	1.11179206470448	OIAA
121	0.560393831850032	1.11192046961224	OIAA
122	0.574455817478686	1.11570816496949	OIAA
123	0.588111958826912	1.12173163906388	OIAA
124	0.586551811245161	1.13225180421651	OIAA
125	0.611425746326324	1.14096207581794	OIAA
126	0.602478052477646	1.14918087099404	OIAA
127	0.598101698585557	1.15906678352673	OIAA
128	0.586551811245161	1.16736501978897	OIAA
129	0.595457991181254	1.17533180612902	OIAA
130	0.606451954171648	1.18499965103175	OIAA
131	0.611363377046434	1.18998475343257	OIAA
132	0.614734440067782	1.19884276640169	OIAA
133	0.62484919655172	1.20652852650198	OIAA
134	0.627436867079712	1.20984659472894	OIAA
135	0.62069190440718	1.22832874227336	OIAA
136	0.639490696536133	1.2524800494804	OIAA
137	0.644782311929095	1.26254073854936	OIAA
138	0.653452793191326	1.27932738166652	OIAA
139	0.658960369897425	1.28636790346869	OIAA
140	0.653035651286959	1.29386840157657	OIAA
141	0.681830750970103	1.30866231645219	OIAA
142	0.707455288894205	1.32696971187167	OIAA
143	0.708502130102986	1.337727369736	OIAA
144	0.722338639992961	1.35053155121041	OIAA
145	0.730650544267786	1.3715612094333	OIAA
146	0.755172214538096	1.38535736816841	OIAA
147	0.761909688326816	1.40181885024749	OIAA
148	0.759943907102485	1.41011104259439	OIAA
149	0.772199703624547	1.41114055860682	OIAA
150	0.757781380018529	1.4148420585811	OIAA
151	1.10089171407279	1.80202276395224	OIAA
152	1.21043317815963	2.04125089486178	OIAA
153	1.3747453742899	2.22881781814408	OIAA
154	1.48428683837675	2.34983270895465	OIAA
155	1.59382830246359	2.43007485882303	OIAA
156	1.64859903450701	2.49856649563356	OIAA
157	1.64859903450701	2.53759461891651	OIAA
158	1.64859903450701	2.56917219854882	OIAA
159	1.70336976655043	2.59274506186224	OIAA
160	1.70336976655043	2.60395166470868	OIAA
161	1.70336976655043	2.61976611066688	OIAA
162	1.70336976655043	2.62866366072902	OIAA
163	1.70336976655043	2.62720639186071	OIAA
164	1.70336976655043	2.61245924141169	OIAA
165	1.70336976655043	2.59902568543552	OIAA
166	1.64859903450701	2.57880864550193	OIAA
167	1.64859903450701	2.56546745163713	OIAA
168	1.70336976655043	2.53184764309783	OIAA
169	1.64859903450701	2.50501131851594	OIAA
170	1.64859903450701	2.48478401612553	OIAA
171	1.64859903450701	2.46639369350575	OIAA
172	1.59382830246359	2.43790511337598	OIAA
173	1.53905757042017	2.41278261908288	OIAA
174	1.53905757042017	2.37986065760728	OIAA
175	1.53905757042017	2.35543601037787	OIAA
176	1.59382830246359	2.33118582491439	OIAA
177	1.53905757042017	2.30510892213711	OIAA
178	1.48428683837675	2.2739623656912	OIAA
179	1.48428683837675	2.25155942245516	OIAA
180	1.48428683837675	2.23600153791743	OIAA
181	1.42951610633332	2.21852457395454	OIAA
182	1.42951610633332	2.19555719559344	OIAA
183	1.3747453742899	2.17155330909362	OIAA
184	1.31997464224648	2.14833963176886	OIAA
185	1.31997464224648	2.12637797417603	OIAA
186	1.31997464224648	2.10561702403104	OIAA
187	1.31997464224648	2.08442505069964	OIAA
188	1.31997464224648	2.06685572462538	OIAA
189	1.26520391020306	2.04268763881645	OIAA
190	1.26520391020306	2.03264069359057	OIAA
191	1.26520391020306	2.01789354314156	OIAA
192	1.21043317815963	2.00019080512864	OIAA
193	1.21043317815963	1.97577642035606	OIAA
194	1.15566244611621	1.9458921460989	OIAA
195	1.15566244611621	1.91672624381908	OIAA
196	1.15566244611621	1.89313285559202	OIAA
197	1.15566244611621	1.87476305788587	OIAA
198	1.15566244611621	1.86057008010508	OIAA
199	1.10089171407279	1.84726993606755	OIAA
200	1.15566244611621	1.82883856362049	OIAA
