Gene,Rate01,Rate10,Eject,Decay,Rate01Mean,Rate10Mean,EjectMean,Rate01SD,Rate10SD,EjectSD,Rate01Median,Rate10Median,EjectMedian,Rate01MAD,Rate10MAD,EjectMAD,Model,Condition,Expression,Variance,ThirdMoment
PRKX,1.0838515048249752e-5,6.142047711533418e-6,0.00044447329715978156,0.002098819135295831,0.0037626714623377766,0.05910080624031889,0.0043461879428009316,0.009831076266053878,0.22313696668685304,0.014506661452264563,0.0026566508812331914,0.010501231633271286,0.0012647323975154869,0.001185236368666486,0.009692546374078704,0.0007382380332440153,2,HCTAUXIN2h,0.2702702702702703,0.28808106553937496,0.3119459854302806
PRMT1,0.0009215086828921068,0.0014378038047874366,0.00421099540350825,0.000375827436944764,0.0010131876918320509,0.0045086042777579514,0.007309353622382142,0.00018153815602964986,0.04871097717140781,0.047809300405167406,0.0009901311329925527,0.0017955307040359596,0.004627748381209567,0.00011049569480942165,0.0005966552014599557,0.0006975230642225789,2,HCTAUXIN2h,8.752672637965906,16.951831198526065,35.65404933347822
PRMT2,0.0016922703358025776,0.0061919263924251275,0.0028584296713596146,0.0007691703146590404,0.001878092363401434,0.04612247748017267,0.013267654820216279,0.0004673206426419781,0.14217727749403583,0.036926390634432545,0.0019177191995828108,0.013576128233350094,0.0048359325166427575,0.0003027593648400409,0.010638175844604462,0.002914403224300719,2,HCTAUXIN2h,1.595279217040875,2.006609838560584,2.859580186972991
PRMT3,0.0034654712791419837,2.9893910495356355,0.09996594668394873,0.0014757360366280008,0.007382992327426559,0.10469694458036473,0.0032775424932320676,0.03431014501314918,0.3745625818275594,0.00943490867328806,0.002959212240669841,0.02243798197481447,0.0008511700781712525,0.0014503834221774301,0.020573576839195248,0.0006502135752655151,2,HCTAUXIN2h,0.1568514794599253,0.16212556512923895,0.1732276418356563
PRMT5,0.0012965388364777994,0.0028182106537351934,0.0013531463973078634,0.0006658272692814331,0.0016807192745005952,0.046643250627791275,0.009914325790530067,0.0005346052437480759,0.14757112256605456,0.029050788205195025,0.0017114794762368869,0.00991919377735522,0.0028119438771998695,0.00034777968169159563,0.008337764532434427,0.001749276755278033,2,HCTAUXIN2h,1.280727062896711,1.52678954639397,1.991812301701425
PRMT6,1.9455401828717997e-5,3.4584163199442175e-6,0.00015399932540629326,0.0033955189348807125,0.017501595298685533,0.11379428642699264,0.002286515176303789,0.09740839021338878,0.37765495982438374,0.00966700989635985,0.005289423361266618,0.01573029487741095,0.0004795559794595862,0.003376076753542555,0.015034070486530403,0.00032439003967090955,2,HCTAUXIN2h,0.07701149425287357,0.07740256308627297,0.0776376128886277
PRMT7,0.0019907201201830086,1.2025724754463039,0.0520079010628592,0.0012703477084718584,0.004214335020851096,0.09195906768491796,0.0032470180065986786,0.013648294315569137,0.2905969287075146,0.007793390649338236,0.0018789402371370365,0.023357680066528896,0.0009592414211163336,0.0008574474469750505,0.02098022736028366,0.0007423191230876873,2,HCTAUXIN2h,0.13530594656707842,0.14112924423065384,0.15310584647802228
PROB1,0.6476649734447754,0.002678076748541993,1.9649100815276105e-6,0.0034060906968176046,0.0009619565927849706,0.25655944498064137,0.003123483032477224,0.010078519675561578,0.8633131396821608,0.010271345320307924,0.00017026194179264905,0.06020810759432589,0.0006822597093226795,0.00014407046407994255,0.05174133070998892,0.0005806723132535556,2,HCTAUXIN2h,0.0011490950876185005,0.0011477746680981116,0.0011451368636325025
PROCR,0.00044394615975511264,0.00055805667886715,0.001111629623752644,0.000549905433353216,0.0006535018594229102,0.005713220981559278,0.003378463434784311,0.00023676662353680315,0.027579453892335203,0.011749994916341615,0.0006263505713089272,0.001272163976771452,0.00149234266604656,0.00016025784491020486,0.0007688845991942388,0.00040691883369493084,2,HCTAUXIN2h,1.7911866359447006,2.499887762402046,3.834063385211784
PROC,1.3894436283074796e-7,1.9729358314246122,1.9110614389411716e-5,0.00334167315119643,0.0005834844701460745,0.7385805185791932,0.0015760819257143312,0.015758947838740735,3.423318891182681,0.006689592208017046,6.5478441343583e-5,0.143192748582198,0.0002901784438858688,5.6730333360743456e-5,0.12430831301123697,0.00025218694424615756,2,HCTAUXIN2h,0.0,0.0,0.0
