Gene,Rate01,Rate10,Eject,Decay,Rate01Mean,Rate10Mean,EjectMean,Rate01SD,Rate10SD,EjectSD,Rate01Median,Rate10Median,EjectMedian,Rate01MAD,Rate10MAD,EjectMAD,Model,Condition,Expression,Variance,ThirdMoment
C16orf52,0.0113251862764364,0.029926772005399643,0.008153037715856973,0.010894176656562702,0.006782881705073143,0.033230890569510424,0.007692151211253351,0.005782736777707305,0.22505550650231473,0.020104242260531806,0.005330251734202091,0.0054661512744893104,0.00457081580339532,0.0035796433298746428,0.004815416239225158,0.0010293998951333642,2,HCTDMSO2h,0.41094420600858367,0.4571978209213654,0.5488203057598987
C16orf58,1.1681835801084281e-5,2.4130904487796713e-6,0.000175643719367938,0.0009663661483845809,0.018003095743751415,0.13107429063226514,0.0028343243595666525,0.11280137760571096,0.5089555838835844,0.008447743753720363,0.004666552057434033,0.01792677492790754,0.0005970093084243865,0.002611738882485618,0.017023535605758977,0.0004159713557837991,2,HCTDMSO2h,0.30142129257173506,0.30764346128972103,0.30638387188498495
C16orf59,0.0003133871429778093,0.00044262751834601787,0.0005682859695726553,0.0026959221984293293,0.0018458259394054254,0.060081898861975444,0.006152952831581557,0.001203417726355349,0.17990504203872976,0.016976178935876902,0.0017002541280876564,0.012308164140290416,0.001789636439244079,0.0006121787912726858,0.011003631964782472,0.0011292154009588265,2,HCTDMSO2h,0.17475207719110158,0.19138612856376352,0.2234622804713536
C16orf62,0.00038373820630631237,1.4954852278832556,0.08492919947536352,0.0002452255578728246,0.0012007924923526517,0.1037557473706174,0.004224065644214453,0.009825651396570378,0.24952114398302544,0.010229181024363298,0.00045877137350795597,0.0327647137010684,0.001336748170607393,0.00017381770213571355,0.02673428348512914,0.0010736978432556482,2,HCTDMSO2h,0.17770034843205576,0.1879347812890772,0.21020152630523453
C16orf70,3.0470895719282733e-5,6.849702463369268e-6,0.0005059592526956479,0.007277766019140603,0.023434962146106374,0.05537295870775337,0.0016820813814148088,0.09337122071876969,0.35140620157092356,0.004098075715277309,0.008291953219854582,0.0048117350101815545,0.000702437093775305,0.005924859447619146,0.004496844852180918,0.00024343849283641928,2,HCTDMSO2h,0.11352657004830918,0.11459427291185326,0.11490287824573946
C16orf71,0.09221975889920586,0.0011319951054463487,4.298068377842195e-6,0.0039601596337772,0.001200597406600107,0.3022768315205545,0.0037874880368854312,0.004685204879662149,2.8644670882359127,0.013070737880874208,0.0002732493907451655,0.05547542235979007,0.0008099170430052615,0.00021828804403021239,0.04807500796173711,0.0006822229363601343,2,HCTDMSO2h,0.0021441972661484857,0.002139599684232327,0.002130424236645161
C16orf72,0.022995982155577285,8.03328593326847,1.0569015170528284,0.012273563776298294,0.010019773847546237,0.06051905971993619,0.013373529936182463,0.007177752623914959,0.21614768624984998,0.028553949115442477,0.009094106987060452,0.01217648025555097,0.007031748217526673,0.0054507743877639184,0.011240614370208053,0.0022710519490764143,2,HCTDMSO2h,0.49155269509251814,0.5567133038067617,0.7038714548012831
C16orf74,0.002103870773933388,0.008762586267101403,0.00594336745035564,0.0024273990101358464,0.002231298201739045,0.03703918759703097,0.01647285851002083,0.0005878310059251615,0.15000241335266495,0.05591846019555394,0.0022652153280362207,0.011949956490008006,0.007174880804444167,0.00041317092644365815,0.007951637770657008,0.0031780572598422993,2,HCTDMSO2h,0.9479753285063021,1.2866471476884471,2.0556057156998704
C16orf86,0.008305496155666225,0.0022498560565911516,1.3866713187700667e-7,0.00010180085888380709,0.0002797428464081869,0.7388461354572397,0.0014826656415759566,0.000902635281606491,2.236730971939057,0.005192761660016553,6.160675747861192e-5,0.18136306423931658,0.0003214159421840244,5.27201709217002e-5,0.15485123738734097,0.00028037682501369174,2,HCTDMSO2h,0.0021441972661484857,0.002139599684232327,0.002130424236645161
C16orf87,2.6187756240147132e-5,8.680882203729075e-6,0.0014537592737589623,0.00569432807179365,0.009267069523012426,0.034270787741818236,0.003432291642256298,0.02877683222272234,0.2017072360265397,0.0100026586914467,0.0045740884805266155,0.0025875227514217166,0.001777939360789929,0.0032907559381187713,0.002308914467004453,0.0003558008802165317,2,HCTDMSO2h,0.3836866112154548,0.40228820659026016,0.4115013548115387
