"","Gene","Rate01","Rate10","Eject","Decay","Rate01Mean","Rate10Mean","EjectMean","Rate01SD","Rate10SD","EjectSD","Rate01Median","Rate10Median","EjectMedian","Rate01MAD","Rate10MAD","EjectMAD","Model","Condition","Expression","Variance","ThirdMoment","BurstMean","BurstSD","BurstMedian","BurstMAD","HK","HK_new","HK_both","TF","Type"
"276","RANBP2",0.00560585500438203,4.5621573430164,3.30394053268656,0.00329933158390564,0.0048352304869969,0.0915418043604564,0.0749531294553482,0.000691272754024954,0.168935425946713,0.121834979694256,0.00483808978382166,0.0471518658947861,0.0430031559215998,0.000458071914510456,0.0263699406845676,0.0193902260381374,2,"HCTDMSOr2",2.45572354211663,4.22788120794829,9.66507534035775,0.9737084607425,0.230126407782436,0.922886518415004,0.181322273284374,"yes","yes","yes","no","HK"
"277","RANGAP1",0.00172351436843562,0.00981603096890498,0.0094865527488596,0.00113441095525711,0.00173857861762128,0.0338267916334649,0.0251344070700394,0.000360609277189561,0.0987794876988109,0.0646129371512869,0.00176000431754324,0.0118359559191346,0.0108173663638126,0.000243165490212539,0.00800691747883693,0.00545620767813668,2,"HCTDMSOr2",2.49784482758621,4.07901834373761,8.43316176654306,1.06151124220647,0.475805570711397,0.921856610112984,0.278026151721047,"yes","yes","yes","no","HK"
"278","RBM8A",0.00356456805033658,0.00269625887669067,0.0242031106551104,0.0015281677816434,0.00372064752594932,0.0032921196896427,0.0252792079357019,0.00070868448125527,0.002746550039353,0.00464391351433215,0.00364888558891141,0.00285062687978437,0.0245509973994025,0.000435084744604021,0.000757097547082355,0.0016901560068991,2,"HCTDMSOr2",18.0338616714697,42.1667208223638,58.9923908308685,8.96888039442701,2.80766830901455,8.61193313496014,2.59082965192962,"yes","yes","yes","no","HK"
"279","RBMX",0.00435265532526961,0.00720996475257288,0.0239365623425842,0.00196238159807384,0.0046869380544053,0.0139331797644932,0.0321410940210503,0.00101393727388066,0.0225262427650558,0.0269989590075411,0.00456571467582604,0.0083823749494427,0.025559552273799,0.000668981945781687,0.00351259130112972,0.00489729128651253,2,"HCTDMSOr2",9.18299711815562,19.3137743025853,45.4930821637863,3.23261330587411,1.21713125751706,3.04970048247597,1.13879475708063,"yes","yes","yes","no","HK"
"280","RBX1",0.00161389291896815,0.00236796134103408,0.00529048447771019,0.000312659480809333,0.00206487200431923,0.0195526352868194,0.0184306309844219,0.000519661295011154,0.0439716950783601,0.0330321532134433,0.00207058831397307,0.00607180174307009,0.00839909021410218,0.000388103875781072,0.00421566999398236,0.00353957746715562,2,"HCTDMSOr2",13.7158273381295,23.7501811500441,46.0106924697809,1.71451847311188,1.0379162559911,1.38769925804368,0.673399189421999,"yes","yes","yes","no","HK"
"281","REEP5",0.00340237518638551,0.00403111290011761,0.00642283889167396,0.000751077813381945,0.00431381235153468,0.0282044153555715,0.0172257874866411,0.00148025563258768,0.0751261205040293,0.0325823576700525,0.00426458858671838,0.00834608689531904,0.00864652591462945,0.00110646695528582,0.0062331987190135,0.00332128131581864,2,"HCTDMSOr2",7.82828282828283,11.1523313947556,17.2105212634751,1.51859114364873,1.44860116651394,1.04142886134557,0.665362593374342,"yes","yes","yes","no","HK"
"282","RER1",0.00217291934051746,0.000947222898732247,0.00882466133315726,0.00138115041118824,0.00253513584009333,0.00161300287444725,0.00947893035879977,0.000894009656613268,0.00281121475509804,0.00220294021902607,0.00239620307389482,0.00114897708035247,0.00909544785453501,0.000516014844209278,0.000474766593965245,0.000659109391610209,2,"HCTDMSOr2",8.89856115107914,14.1544583613685,16.1768250030999,9.18844716563002,5.65365043245121,7.9173875395888,4.14968111135086,"yes","yes","yes","no","HK"
"283","RNF126",0.00130162595563006,0.000574340887128184,0.00643000146920633,0.00218117113620473,0.00162742929963851,0.00118604386361424,0.00693463330892313,0.00079926738172189,0.00445176645690971,0.00264290503632488,0.00150246420555968,0.000727376538454589,0.00662307938240092,0.000458549271388497,0.000356171548855412,0.000475021556247446,2,"HCTDMSOr2",4.09071274298056,6.0450469362019,7.45567705478513,12.394584374583,14.8799864901426,9.10650936894698,5.75709422012818,"yes","yes","yes","no","HK"
"284","RNF216",0.0124968832318004,0.0912679123229881,0.0401598765948677,0.0043795724333203,0.0085254700123738,0.0407184217451775,0.0219691005472369,0.00350661559459826,0.0862793986994389,0.028837745685637,0.00839810405725701,0.0159520494870313,0.0139167880185264,0.00251544960104058,0.0119567133538475,0.00498457812643619,2,"HCTDMSOr2",2.20875179340029,2.92844564427584,4.68851216282215,1.52277715242673,2.61644899907715,0.878291748539037,0.578410072477302,"yes","yes","yes","no","HK"
"285","RNF7",0.00352438264608878,0.00346345285631143,0.00971212934353212,0.000994874391790399,0.0043286659425847,0.0170086808031021,0.0185916123031386,0.00146812206083428,0.0579151344552548,0.0359394739346274,0.00410227137439851,0.00526883826151744,0.0111892924916432,0.00101078641799918,0.00322629710209847,0.00271803462006339,2,"HCTDMSOr2",9.84715212689257,15.7819727836346,27.2417357855242,2.59125948815772,1.76072104753977,2.12437155976334,1.36868876622825,"yes","yes","yes","no","HK"
"286","RPF1",0.00476360285110531,0.00385815875470323,0.0106746068322833,0.00237281465123115,0.0059049793321167,0.0152334293206183,0.0163141183815089,0.00246282260030756,0.0601489502945451,0.0282951999371157,0.00547526214212013,0.00534834196092645,0.0116622820089516,0.00158395868122223,0.00331114114204152,0.00231472681803148,2,"HCTDMSOr2",4.97122302158273,7.1200351948657,10.4794513294701,2.89012454641343,2.4983401699705,2.18212426864238,1.54069004064607,"yes","yes","yes","no","HK"
"287","RPL34",0.000544493765701025,0.000411428439433369,0.0144452620023862,0.00013964040954713,0.000734120615647406,0.00489427679816904,0.0410379983951929,0.000506505850051508,0.0108753211504284,0.0623959506974743,0.000586490754710983,0.000491011257376419,0.0151283751221135,5.88247610384868e-05,0.000110215462392609,0.000943009775373357,2,"HCTDMSOr2",117.865412445731,785.772045379817,-175.847922944542,27.7315978397897,11.9229329733068,30.8111626182534,8.27166629478628,"yes","yes","yes","no","HK"
"288","RPL35A",0.00166503669552349,0.0015984022918936,0.0500788662555932,0.000359605657388362,0.002165126240035,0.00863359355639436,0.100979504119866,0.00100938072206264,0.0138665926384984,0.0984683962392867,0.00182186690737122,0.00202492757006262,0.054064899716873,0.000239209209804918,0.000645001650447922,0.00602131796794635,2,"HCTDMSOr2",142.119942196532,1110.08387976546,2918.32502874229,24.1492680284855,10.2565762407226,26.6718788336936,10.1217331965918,"yes","yes","yes","no","HK"
"289","RPL36AL",0.00762316125412103,0.00678266045966571,0.0773300176033455,0.0020183886578031,0.00784695705875254,0.00788462063297631,0.0804306449120556,0.00123098632544324,0.00373800316439853,0.0110252087169527,0.00772188406115467,0.00702563288438228,0.0781649743746029,0.00078401134509239,0.00172770750992485,0.00570723747830117,2,"HCTDMSOr2",40.5472924187726,130.350290502938,270.150466729705,11.4099019103591,3.05771003634163,11.1233776499341,2.94530899741483,"yes","yes","yes","no","HK"
"290","RPL4",0.00222504239306311,0.00140437038711987,0.0315347162061078,0.000595045014002587,0.00240259186934106,0.00236448378257068,0.0348672184621708,0.000597473345486343,0.00535986143974891,0.017044811112426,0.00230887532962477,0.00152823670989456,0.032129919398066,0.000208727960303174,0.000303082423390344,0.00147194067896607,2,"HCTDMSOr2",64.9667870036101,252.393120723586,69.9785569693749,21.1528116527612,5.58157350789263,21.0255985784822,4.86799219482036,"yes","yes","yes","no","HK"
"291","RPL7L1",0.00387151895364741,0.00603008910275973,0.018023636818806,0.00205937529446306,0.00416494658666014,0.0116522761293797,0.023728581680967,0.00100249446563705,0.0229568783222572,0.0227507472622448,0.00405199722484868,0.00689422683405309,0.0190328229407643,0.000661394233892288,0.0030231009927821,0.00361110081021678,2,"HCTDMSOr2",6.84388489208633,13.1317431809948,29.6396068481791,2.99217205062239,1.25714217367426,2.76278364644663,1.11858391799378,"yes","yes","yes","no","HK"
"292","RPS19BP1",0.002994660528777,0.00337107911809058,0.0168224633689024,0.00150752071747147,0.00323317699770809,0.00504051118120235,0.0191192162443164,0.00069796303312176,0.00517159695071999,0.00690532351500228,0.00315024109526903,0.0038501978513198,0.017584427498628,0.000439114933474724,0.00132365064665232,0.00213142236626269,2,"HCTDMSOr2",10.5,22.3784271284272,46.7900432900435,4.81699882441013,1.72676694582375,4.56901950510935,1.59574065487698,"yes","yes","yes","no","HK"
"293","SAP18",0.00415222246500866,0.00420832255735971,0.0223009655815356,0.00100552185817463,0.00459692179473848,0.00903390770044826,0.0288408766748084,0.0011460843902877,0.0193944202903381,0.025062958086773,0.00440844716624717,0.00496342718020879,0.0235521151326965,0.000685601272989697,0.00199493851810786,0.00334012680751287,2,"HCTDMSOr2",22.0281995661605,48.4048446977001,98.3496761800159,5.03916724226506,2.10506967421366,4.74511122965919,1.98231249234425,"yes","yes","yes","no","HK"
"294","SARS",0.00488052233284302,2.12663875912362,1.59042820050622,0.00127384637286305,0.00409229801953348,0.0571343341457015,0.0496269108033027,0.000650788505075521,0.0984793992357704,0.0733758061579467,0.00411344571292612,0.0277515326849215,0.0279054948576449,0.000441251801147786,0.017040650835654,0.0130766044494874,2,"HCTDMSOr2",5.71562275017999,9.95152698799216,23.3257763115592,1.10623537773096,0.345397835293576,1.01389539639122,0.254694833905972,"yes","yes","yes","no","HK"
"295","SAV1",0.00300536540290929,13.4659391631325,15.7239199021338,0.00257172119341723,0.00284865211132524,0.151914047605827,0.186016928755379,0.000240951413291032,0.250560898441855,0.293011935666776,0.00284162186387559,0.0892519822458982,0.112649443754269,0.000159938792559947,0.0451452119947587,0.0528219625671077,2,"HCTDMSOr2",2.72694524495677,6.14806357913445,22.5112435967524,1.29134814563764,0.135428180640829,1.27788234475381,0.126234975148012,"yes","yes","yes","no","HK"
"296","SBDS",0.00172081653132981,0.00312355927399771,0.00514716654081061,0.000663155063993073,0.0020920673089603,0.0191582670066731,0.0152810600115724,0.000547393425885451,0.0480577817995212,0.0297758348965529,0.00209284303636464,0.00649066310751346,0.0074615514185665,0.000407109308157962,0.00444414598982056,0.00309962252517974,2,"HCTDMSOr2",5.51405912040375,8.82802872902099,16.3874776243723,1.41310236780026,0.853482280978578,1.15452968603366,0.551444291800382,"yes","yes","yes","no","HK"
"297","SCAND1",0.00769578428436901,0.0115425312485107,0.016179930870328,0.00307219429524732,0.00798441247623552,0.0318254778153929,0.0252810749242362,0.0029798680856588,0.0777056916180734,0.0357742343748844,0.00766935221180663,0.0114014458046727,0.0160559056981832,0.00211623676290399,0.00761205749972355,0.00452589728772927,2,"HCTDMSOr2",4.2136690647482,6.04571243724444,10.0638207489595,1.92612771935445,1.76239262829422,1.41188578392344,0.939994079154304,"yes","yes","yes","no","HK"
"298","SEC61B",0.000721880933701673,0.000804568844026127,0.00342763051906126,0.000155340616687389,0.00100220253763198,0.0101708707326669,0.0140883308735095,0.0002765945565858,0.0246967541603716,0.0274570509249201,0.000970129428294077,0.00210497741277315,0.00514015078825093,0.000213610460168591,0.00139391859095206,0.00182434440357534,2,"HCTDMSOr2",20.869690424766,43.2753160308728,87.1825558608492,2.82689708009423,1.56839219020232,2.44250696209477,1.45783912896327,"yes","yes","yes","no","HK"
"299","SEC62",0.0108043659840748,0.0165059188280815,0.0358414846647463,0.00231401458832666,0.0111218791337154,0.0364831470911801,0.0510122692767475,0.00305937743502702,0.102176334984326,0.0783744392082146,0.010792220425906,0.0164844989526016,0.035827812184875,0.00212604040183975,0.0090203971464428,0.00852834450978664,2,"HCTDMSOr2",12.2548736462094,21.205075525551,40.9616562709592,2.51626957979362,1.40659160937073,2.17437494506415,1.1279189436324,"yes","yes","yes","no","HK"
"300","SERBP1",0.00291104309882536,0.00256245342825865,0.0617404429540235,0.00139299681189392,0.00298218762104958,0.00288444751866152,0.0634422004615634,0.000441938127255938,0.00219424218322234,0.00980985537712913,0.00294945925506566,0.00264802325948512,0.0622984763009707,0.000228264610014943,0.000441052153211477,0.00279190559633808,2,"HCTDMSOr2",47.1435786435786,245.73046742419,536.442863345744,23.8449939446053,4.59232800238241,23.5331557222986,4.33702682019912,"yes","yes","yes","no","HK"
"301","SET",0.00206084419443659,0.00283622059710806,0.0492738943189593,0.000846586529459243,0.00212534199960646,0.00344799730527331,0.0526749465815017,0.00034472147021448,0.00314766994045788,0.0155152751285785,0.00208747182444177,0.00294460590226009,0.0499877462291189,0.000153230878070485,0.000561906395643755,0.00364363869056487,2,"HCTDMSOr2",48.9812274368231,292.479069973542,1374.79232968993,16.9916672913432,3.21410219833018,16.9777674880243,3.11096192750836,"yes","yes","yes","no","HK"
"302","SETD5",0.0138729246096411,0.0644229562546362,0.042173941511363,0.00787663689046869,0.0113543854367335,0.0606062089495865,0.0393134235528155,0.00369606180548489,0.113405669189338,0.0474907965671664,0.0112449163274993,0.0281031242157319,0.0260161662158903,0.00254771739466325,0.0178724280634942,0.00868710513112364,2,"HCTDMSOr2",1.89719626168224,2.65442060777898,4.34454187761949,1.23623271845598,1.23450894563754,0.930229841551569,0.470794642078777,"yes","yes","yes","no","HK"
"303","SF1",0.00564305754898396,0.00389517426393255,0.011754716494366,0.00250531516796997,0.00679676536912625,0.0128773027989986,0.015909964105187,0.00304638633749776,0.0356549194399878,0.0155278643602918,0.00619863004378797,0.00480023718700645,0.0123480004110272,0.00184959112172055,0.00294491098908895,0.00208844344451667,2,"HCTDMSOr2",5.55155010814708,7.73833032968097,10.095755687965,3.54314200730022,4.24381163156362,2.57411689287007,1.89087281837205,"yes","yes","yes","no","HK"
"304","SF3A3",0.00232320628519408,0.00303791457263238,0.00492953787261012,0.00097325326192051,0.00300840844991845,0.0237052742938619,0.0145246004616724,0.000995124768840691,0.121931467776543,0.0526167844455267,0.00296651110488598,0.0065043858342343,0.00678619383651723,0.000737686432723006,0.00464317887974623,0.00254615058638454,2,"HCTDMSOr2",4.38964773544213,6.31115091832521,9.65907926880715,1.4137554447082,1.17093559111048,1.04768478340842,0.626102537559838,"yes","yes","yes","no","HK"
"305","SF3B1",0.00357067699852479,0.00524897202492241,0.017921704125164,0.00130537674342806,0.00393408715392495,0.0112201090262867,0.0248776396220118,0.00091054090294864,0.0169679755773167,0.0193862645023111,0.003819195717539,0.00645104363462755,0.0195175859112027,0.000610397167396151,0.0029121573489928,0.00391557484870046,2,"HCTDMSOr2",11.1167988464311,22.8183695651609,52.2884371969043,3.25213587438275,1.35500950670405,3.02632021924536,1.26018421298639,"yes","yes","yes","no","HK"
"306","SF3B2",0.00151392903608077,0.00150231958135498,0.00939604777729126,0.000694891679300986,0.0016536983330236,0.00234763539420095,0.0107135319177108,0.000355688193405541,0.00338065160008735,0.0048020700518722,0.00160722946181352,0.00175034789545545,0.00985346580922986,0.000215099787310671,0.000564984374248923,0.0010451402168226,2,"HCTDMSOr2",13.573285198556,30.6922827092755,60.3985774634747,5.88345392041768,2.03750860257374,5.63083966526018,1.91045069935171,"yes","yes","yes","no","HK"
"307","SF3B5",0.00198379638587303,0.00119168109097847,0.00860239669970972,0.00094821533050777,0.00227004873140973,0.00202182221564636,0.00952707200675634,0.000663454917841682,0.00285679002390636,0.00278533372369005,0.00216481979050225,0.0014435031828425,0.00896271693379013,0.000384848854044949,0.000542837210799515,0.000786468176435753,2,"HCTDMSOr2",11.3354931605472,20.168221877023,27.0269077595401,6.77671936031162,3.22327058028359,6.20852850577265,2.79073658958276,"yes","yes","yes","no","HK"
"308","SLIRP",0.00199606053723095,0.0019291414779436,0.0235883412814165,0.000860441004885587,0.00208435225912047,0.00236579786893012,0.0249276507334462,0.000333060421366502,0.00219300203730231,0.00590536725283507,0.00205138520474944,0.00206714352020266,0.0240895754192514,0.00019151063955753,0.000452872846189277,0.00162303865040445,2,"HCTDMSOr2",27.8779783393502,95.5988291258841,207.250630076605,11.8644202008274,2.84367210378604,11.6519468717415,2.71447041502888,"yes","yes","yes","no","HK"
"309","SLTM",0.00554369636335161,0.0200079707943248,0.031107966480847,0.00161270780851897,0.00544232005949383,0.0399277003346018,0.0492080040074306,0.00106874593974579,0.0999446191295596,0.0915066613286089,0.0054410955797847,0.0186534425040504,0.0297902995184439,0.000773814594652745,0.0105950991628937,0.0105524618785834,2,"HCTDMSOr2",8.37005039596833,15.8645025892529,38.0896697173908,1.78153350099165,0.711267065583579,1.60133822477097,0.578603838798925,"yes","yes","yes","no","HK"
"310","SMC1A",0.00142229990710087,0.00670728667450418,0.0167482053236539,0.000948287115584818,0.00149317170550495,0.0176223865694173,0.0343518949691941,0.000196308143813688,0.0346737960062644,0.0558101324842344,0.00149175982436232,0.0088660353572221,0.0203002657370496,0.000138044444887093,0.00418409777751125,0.0069197975435148,2,"HCTDMSOr2",6.17952415284787,15.5589751160352,50.0248165730924,2.38132127213856,0.531128345503944,2.29419652916277,0.513126850644403,"yes","yes","yes","no","HK"
"311","SMU1",0.00424042560012127,0.00557532901073909,0.00673713135964668,0.00157624142241706,0.00496648485713355,0.0298733183030411,0.0152244067357344,0.0019606792481157,0.101262128375363,0.0352387081444451,0.00480398143977773,0.00802982767174437,0.0077431195609859,0.00141599146363728,0.0059340840224464,0.00264952140936528,2,"HCTDMSOr2",3.69280575539568,4.92073960975104,6.84227532795977,1.47644070943757,1.72823684638118,0.968811091366763,0.673429213637194,"yes","yes","yes","no","HK"
"312","SNRNP70",0.00270079015764252,0.00183521783199713,0.0110638433387684,0.00152675257624896,0.00302233347921928,0.0028632281136648,0.0121262393741624,0.000859059460474193,0.00319659296225991,0.00306470711568443,0.00290256288992946,0.00215322021338376,0.0114760383905628,0.000528363072499257,0.000827335115128087,0.00109513283613445,2,"HCTDMSOr2",8.62904385334292,14.9608818320093,20.8069382046912,5.87218444251433,2.80806712972337,5.33093419787698,2.40222455821563,"yes","yes","yes","no","HK"
"313","SNRPB",0.00143866312909644,0.000730572018743182,0.0243867156734702,0.000824635585161482,0.00149544836659543,0.00102033611458732,0.0253922884582967,0.00032758530776632,0.00361129204757911,0.011402242466911,0.00146591823582581,0.000758524331161291,0.0245429857832171,0.000117200535829083,0.000112012255684468,0.00062778904586936,2,"HCTDMSOr2",39.2258297258297,145.744816230747,-76.0154005397131,32.7151337941112,6.57090690845079,32.3550023768008,5.95999846457853,"yes","yes","yes","no","HK"
"314","SNRPC",0.00142830092435398,0.00071531313860809,0.00562136591686916,0.000656287399027301,0.00181142607075366,0.00181760980602463,0.00667019714067162,0.000645920808056308,0.00482674233400716,0.00369018048038576,0.00168867599670391,0.00102710250710452,0.00602723130877216,0.000357471279701061,0.000450727140034971,0.000586160825001658,2,"HCTDMSOr2",11.4138428262437,19.0414233725568,24.8971610198725,6.65282915907679,3.8365884857575,5.86874206342279,3.17695535935011,"yes","yes","yes","no","HK"
"315","SNRPD3",0.00134139266303868,0.000778414749924095,0.0113534767179604,0.000753551571400466,0.00142456647298325,0.00109769843421821,0.0119754414652852,0.000297357701608261,0.00376884859661736,0.00616335852375966,0.00139505269426294,0.000844510567985069,0.0115351073574622,0.000159247516740164,0.000193866708790713,0.00054340898978545,2,"HCTDMSOr2",19.0669546436285,46.6096279468267,53.9960380783828,14.1214335450769,4.07866062099483,13.6586698773711,3.7656743017367,"yes","yes","yes","no","HK"
"316","SNRPG",0.000935797231393466,0.00053359459687434,0.0119205577269785,0.000505712134403512,0.000985066036904288,0.000809625024665386,0.0126681595608616,0.000220600998258443,0.00301486561424802,0.0072536987046165,0.000963395863130014,0.000565944458533483,0.0120550576771323,8.35383862817022e-05,9.5515564302072e-05,0.000402379639878114,2,"HCTDMSOr2",30.0238439306358,95.212581755989,53.1740864483867,21.5676537664057,4.72969573475006,21.2967906043824,4.36953147570719,"yes","yes","yes","no","HK"
"317","SNX3",0.000628934901311599,0.000252671316494065,0.00234673486405721,0.000326330206504105,0.000892914651254646,0.00122989542592725,0.00307292723794507,0.00041126609966573,0.00553602231629095,0.00333054544830779,0.000796137249460403,0.000410976173266893,0.00254002091140485,0.000193365716291417,0.000196717490802564,0.000238598992574459,2,"HCTDMSOr2",10.2602739726027,15.9243266733168,17.1596965793538,7.227134634329,4.86275575621996,6.17989097764276,3.85561088463274,"yes","yes","yes","no","HK"
"318","SNX9",0.00293475182336718,0.00604198104839352,0.00710292907062553,0.00166723648976966,0.0033520686839914,0.0252037485873599,0.0161378340072099,0.0010021556455653,0.053435955539094,0.025000167433443,0.00332212641050446,0.00932061892203682,0.00880720238227861,0.000724113623287136,0.00629049334800493,0.00338046446975884,2,"HCTDMSOr2",2.78545716342693,4.0216459573083,6.32330310813075,1.18814249121191,0.803187387550845,0.947778010411175,0.481186077296505,"yes","yes","yes","no","HK"
"319","SPAG9",0.0036828929298108,2.60486608198726,2.0040252931266,0.00160533572056399,0.00312740023112302,0.0562764959640236,0.0491922304982325,0.000481604895279195,0.0969125795607321,0.0743507481304458,0.00314953855490838,0.027736315190312,0.0273955854504474,0.000318218541748502,0.0168492678419935,0.013224415413419,2,"HCTDMSOr2",5.28602305475504,9.35839254125522,22.7382393629596,1.08110437342858,0.312724437449282,0.998346694263124,0.219030447896745,"yes","yes","yes","no","HK"
"320","SPCS3",0.00146195877457368,0.00109265383877685,0.00471010432045172,0.000814659301057277,0.00186064852918782,0.00387253757087635,0.0067131018510476,0.000684681690474537,0.0117094093251069,0.00759407839569392,0.00173648464370877,0.00162734321122428,0.00522268727875436,0.000402378459448985,0.000826270523502313,0.000801559819881179,2,"HCTDMSOr2",6.61743515850144,10.5503300210117,15.629244008677,3.77903745108552,2.45257428659392,3.21083731482172,1.85000763313517,"yes","yes","yes","no","HK"
"321","SRM",0.00106358567095896,0.00200623596278764,0.0112425996682344,0.00054184393048316,0.00113715565104065,0.00310607750358442,0.0137754142712511,0.000176922568673856,0.00327694358072284,0.00725539117737981,0.00112077322113314,0.0023835826337022,0.0121743345387521,0.000111383000649302,0.000727601712188165,0.00180524524060282,2,"HCTDMSOr2",14.3766233766234,43.6460336200595,150.723137210234,5.23194278856827,1.31805749997245,5.10992728736772,1.27084845962907,"yes","yes","yes","no","HK"
"322","SRRM1",0.00676111323403965,0.00422743849577233,0.0732636302994639,0.00383253015545503,0.00683016745161198,0.00449231154762688,0.0739809142788712,0.00105922666278423,0.00179277617261341,0.00539552343399245,0.00675276931131687,0.00422508280966143,0.0732882528838302,0.000678499054810365,0.000837020455999481,0.00298830250063851,2,"HCTDMSOr2",23.527797833935,68.0138482190565,90.0382641018003,17.8245474383415,4.39945640694988,17.3462605739774,4.13135598024595,"yes","yes","yes","no","HK"
"323","SRSF1",0.00469819401326006,3.73819204610882,3.33915046228085,0.00224932092781486,0.00401720526807418,0.0738919526704093,0.0748603257846378,0.000566488799759917,0.131740367513064,0.116965441081659,0.00404127442494671,0.0372174589758137,0.0423373857387875,0.000374106557578617,0.021250802444882,0.0193125926193422,2,"HCTDMSOr2",5.58670520231214,10.6023087974874,29.6367533944014,1.22337885828274,0.310706435519842,1.1472308456232,0.230014641043558,"yes","yes","yes","no","HK"
"324","SRSF11",0.00310759670467868,0.00224390111285206,0.0194767398419991,0.00178366187965307,0.00327241892868431,0.00278419687717399,0.0203481056256504,0.000697366076973414,0.00221559002645031,0.00340962713193813,0.00320247363246816,0.00240021821841629,0.0197883143475308,0.000439188350542977,0.000696509074075458,0.00139973135324147,2,"HCTDMSOr2",12.6815884476534,27.1787584876644,40.8037607714299,8.71133207503477,3.06922205299088,8.24566104485136,2.75994893975151,"yes","yes","yes","no","HK"
"325","SRSF2",0.00208177652787945,0.00144135450332743,0.032570985049453,0.00268121333650786,0.0021358492139507,0.00159320408725637,0.03305810717094,0.000430399130178599,0.00120754715016408,0.00330098790914029,0.00211219454349415,0.00148157903718156,0.0327416369281447,0.000267399250142783,0.000325062820783798,0.00136066158812132,2,"HCTDMSOr2",21.5317002881844,67.629398549942,95.4033682820177,23.1233206589099,6.62246683443915,22.0996223330192,5.90755018528759,"yes","yes","yes","no","HK"
"326","SRSF3",0.00269732070367435,0.00122553978839898,0.0403921680495512,0.00167820273309465,0.00277035025904563,0.00137330250646131,0.0409036613073606,0.000464605245542556,0.00165362210367694,0.00449353227008766,0.00273753107181146,0.00126017524782955,0.0405662548438355,0.000240058541296241,0.000200269269738366,0.00100930645320128,2,"HCTDMSOr2",33.1080691642651,106.80964670415,-35.7709602727004,32.7882132780622,6.85046868105043,32.1902908848042,6.48209453725352,"yes","yes","yes","no","HK"
"327","SRSF4",0.00745695813098113,0.017935547634263,0.0356248199492583,0.00416957281645537,0.00750577833425019,0.0282474252113932,0.0448650316116681,0.00160990247240417,0.0421046596406957,0.0386378207887246,0.0073903312602816,0.0174786586282991,0.035165729060866,0.00111923109372162,0.008043096035431,0.00827946077347616,2,"HCTDMSOr2",5.01797268152408,9.27142392736299,19.9292847807446,2.17835690902547,0.836349617854235,2.01472298114796,0.742859938376762,"yes","yes","yes","no","HK"
"328","SSB",0.000383939612066691,0.000155949251043088,0.0033146540094009,0.000397470595550102,0.000440238120575339,0.000340137180741888,0.00358016431729527,0.00013733902808556,0.00317028600805983,0.00359875754782833,0.000426307690823062,0.000187777985219893,0.00339598266151937,6.9078324212248e-05,5.30938572131227e-05,0.000138207958020214,2,"HCTDMSOr2",11.8623919308357,23.9630524919233,28.2070935520068,19.4054607381338,7.60902954775448,18.083890895254,6.59536000047441,"yes","yes","yes","no","HK"
"329","SSBP1",0.00388016418160968,0.00397592737392593,0.0278696533440772,0.0011676524383522,0.00411208615013007,0.00547980625851613,0.030715026087369,0.000770750121418395,0.00518333988313803,0.00946707143451552,0.00401444345733398,0.00436019530426075,0.0287238286133706,0.000466188837160501,0.00128252913899327,0.00284554239858696,2,"HCTDMSOr2",23.577505407354,60.3968407849386,136.745672736036,6.80089270225645,2.10765338388709,6.58767314502432,1.99965670936762,"yes","yes","yes","no","HK"
"330","SSNA1",0.00439382595412422,0.00523312090370121,0.0113722806148212,0.0014906104600362,0.00515027316517684,0.0212256665655684,0.0209566022340011,0.00177259580606548,0.051206208646615,0.0301191463993192,0.00494331936980617,0.00734786761008047,0.0128869546996258,0.00127269258876903,0.00476225849985618,0.00357965646299854,2,"HCTDMSOr2",6.96408045977012,10.839227028009,19.3002504057973,2.24664112867583,1.67959042084762,1.7573065647772,1.13744067881704,"yes","yes","yes","no","HK"
"331","SSR2",0.00345229010410181,0.00519887914362734,0.00762672261286093,0.000774403564399653,0.00401729610550595,0.0259759765199238,0.0181142577012361,0.00126405897765301,0.0655555036549056,0.032717152323042,0.0039835753388579,0.00856391895897643,0.00953862951405082,0.000945216454909165,0.00615959033524091,0.00365299272486796,2,"HCTDMSOr2",7.85991379310345,11.6793701075109,20.1589498715802,1.51957238590255,1.2216567250386,1.11863211546136,0.660224463229816,"yes","yes","yes","no","HK"
"332","SSR3",0.00700175553486473,0.0172214154369942,0.0332560633979713,0.00156408790796231,0.00710169836842351,0.0390450426424505,0.0537290764540018,0.00158891032492114,0.0775232382558817,0.0734500075975836,0.007060079053154,0.0180290892376455,0.0340682870836467,0.00116592042268485,0.0103785215868291,0.0109805203266461,2,"HCTDMSOr2",12.2915766738661,23.5600514377857,58.785533214982,2.16097387446272,1.01575833398394,1.89427454937806,0.815190099933621,"yes","yes","yes","no","HK"
"333","SSU72",0.00421193595184661,0.00387619499253819,0.0135813968741676,0.00160660137308319,0.00488020065847178,0.00992782368062134,0.0182821235797254,0.00154459835336939,0.0234418692153939,0.0170712354142988,0.00463513652870657,0.00495830879515517,0.0146410847949211,0.00097380505849434,0.00247463012158408,0.00247812142619101,2,"HCTDMSOr2",8.80419075144508,14.6921500676602,23.4119280975151,3.3971988752215,1.98261676862452,2.95512129308368,1.59514424951818,"yes","yes","yes","no","HK"
