FC	cat
1.79414353548077	no
0.373430226862725	no
0.530944898256635	no
0.671920573319069	promoter
0.580040093479449	promoter
0.749258084117297	promoter
0.609275876783152	promoter
1.05977154109447	REnh
0.885951705460316	REnh
0.567750481098927	promoter
0.87981972004596	no
0.902603582142012	no
1.59677562749581	no
0.738737423505412	promoter
1.22481345625844	no
1.28654903101611	no
1.04872157340221	no
0.714548365440818	REnh
0.604886203360514	REnh
1.14437697465928	REnh
1.06059892432549	no
0.699551105480724	no
0.480242374549396	promoter
0.500777964044407	promoter
1.04281745698151	REnh
0.766762055539694	promoter
0.751489369676477	promoter
0.466441783137489	no
1.34199210246792	no
0.495775066749515	no
0.928883455972808	REnh
0.409369874205774	REnh
0.458989744855687	no
0.450285468367587	no
0.381890402508337	no
0.404839314273781	REnh
0.857020932692653	no
0.730672489630037	no
0.866147020797063	no
0.944449641295536	promoter
1.07621584262762	no
1.25923928464895	no
1.26644200075534	no
1.33178512649677	REnh
0.658457698257078	promoter
0.437972944906265	promoter
0.70607384772545	promoter
0.89882405475952	no
1.05548708869988	no
0.671515798082363	promoter
1.67493134043221	no
1.00921022711889	no
0.461747049641786	no
0.310898161603064	REnh
0.492671226033393	no
0.420417129733521	REnh
0.372696683679773	no
0.338855041208772	no
0.324066331883034	REnh
0.425491434361885	no
0.3662904549527	REnh
0.822657343676168	REnh
0.828123069721795	REnh
0.58760229514233	promoter
0.42746145237391	promoter
0.464749847102873	REnh
0.452772341515431	REnh
0.997458590431998	REnh
0.553760454673435	REnh
0.486367962933176	REnh
0.260812888425422	REnh
0.367037061581173	REnh
0.31657478726249	REnh
0.278506424009805	REnh
0.25872631654711	REnh
0.286117944404383	REnh
0.226364551760804	no
0.488193775935374	REnh
0.342656361554319	no
0.523688667559087	REnh
0.531501429322828	promoter
0.327115120142182	REnh
0.480476627695364	REnh
0.71889720232819	REnh
0.935686692119038	REnh
1.07537922424916	REnh
0.618142807101418	promoter
0.857020932692653	no
0.705697950355748	promoter
1.29296925673105	no
0.423231528375724	promoter
0.726542825167383	REnh
1.25832328451723	no
0.443888977862466	promoter
0.686783204072682	promoter
0.797004242998354	promoter
0.933162914201038	REnh
0.557719268229795	REnh
0.338807228275244	REnh
0.492117025412654	REnh
1.05144269225849	promoter
0.56297911730045	promoter
0.817740337738604	REnh
0.737079111945846	promoter
0.593576034392312	promoter
1.17565840136229	no
0.483188804953171	no
0.900692998396428	no
1.01139176421855	no
0.481536661885635	no
0.571011559180396	no
2.25281456962149	REnh
0.740193723746912	REnh
1.10037051180376	no
1.24108285346664	no
0.445238818309352	REnh
0.410899662807878	REnh
1.53315906863144	no
0.888148619459737	no
0.797004242998354	no
0.983619672516427	no
1.70330472264856	no
1.78585394575885	no
0.651809775030909	promoter
1.04780128565324	promoter
0.557238902522104	promoter
0.338613295442054	REnh
0.308306470950236	no
1.00880839652453	REnh
0.714958661975694	promoter
0.717727539012923	promoter
0.880018487971508	no
1.18283448877829	no
1.21153695495475	no
0.512134686542682	promoter
0.72024241043837	promoter
1.39275805690279	no
0.566311474911881	promoter
0.573553001103015	promoter
0.390454052575528	REnh
0.491350929870735	REnh
0.35739540440424	REnh
1.67802033205055	no
0.670696122079439	REnh
0.685771096335576	REnh
0.868479246612051	REnh
0.569026989773509	promoter
0.368130357121342	promoter
1.05543243861801	REnh
1.17814426842163	no
1.26822992902862	no
0.660402610352083	promoter
0.645616247368414	promoter
0.38550370937283	no
1.1426304708252	promoter
0.643766150457727	promoter
1.88787668104157	promoter
0.560908237949376	REnh
0.643178663670507	promoter
0.85559339921565	promoter
0.959658170140875	no
0.929715637531175	no
1.0508370936697	no
1.61605910730974	no
0.860554056184847	REnh
0.414651371422543	REnh
0.524767760711475	no
1.09111819344784	no
1.07654710682064	no
0.764533588411677	REnh
1.11943476454518	no
0.644491993369241	REnh
0.842011809528158	no
0.760044865492436	promoter
0.728554456681302	REnh
0.39755517160424	no
0.500001778251604	no
0.855147030535527	promoter
1.20297194929665	REnh
0.900262881095905	REnh
1.13762616175045	no
1.45818189488938	no
1.2789529402432	no
1.03319519467274	no
0.489155127522341	promoter
1.11295819731993	promoter
0.761994283397131	promoter
0.710564047916268	promoter
0.800779524865158	promoter
0.74343524146981	promoter
0.641890564133963	promoter
0.46005304902632	REnh
0.937872513611003	REnh
0.535484134688516	REnh
0.525878146674837	REnh
2.04365743209402	no
0.605771209351398	promoter
0.780435082338674	promoter
0.522685973579356	no
0.759821901485903	promoter
2.04006803056438	promoter
0.521533231248996	REnh
0.927696199445092	REnh
0.660974043649682	REnh
0.533884661818303	promoter
0.350291317872364	SE
0.248800266332819	SE
0.281800999761492	SE
0.253913275359894	SE
0.688278549548822	promoter
1.00635686455162	no
0.88190058714499	REnh
2.27099231567499	no
0.897943818363327	REnh
0.901977739178238	promoter
1.1304158516606	REnh
0.959658170140875	no
1.42134938601621	REnh
0.638928086892385	promoter
1.10211754762468	no
0.480428122629826	no
0.495775066749515	no
1.22586015908425	no
0.682395212791677	promoter
0.937872513611003	no
0.57833704293258	promoter
1.07060131119762	no
0.468944842079605	REnh
0.358163020764828	no
0.327908277571647	REnh
0.546939898108225	promoter
1.04262573528274	no
0.924180973462839	promoter
0.897599146792553	promoter
0.89853344592808	no
0.78334302077116	no
0.544267841223071	REnh
1.14403053712279	REnh
0.453747143543801	promoter
0.42019965249493	promoter
0.297178417389766	no
0.611466757057551	REnh
0.501322467403762	REnh
0.480513577345859	REnh
0.438095256664989	REnh
0.326424496442053	REnh
0.740932661276858	no
0.882188287586617	REnh
0.328590439209234	no
0.412231367950218	REnh
0.32100649824327	no
0.411915301667198	REnh
0.36138634082349	REnh
0.614850360876455	REnh
0.653478972841245	promoter
1.21436837923369	REnh
0.660699238632814	REnh
0.985914207627629	no
1.01360522530182	REnh
1.43055642621677	REnh
0.614306811202501	promoter
0.480019417908625	REnh
0.505223939154945	promoter
0.528937740155851	promoter
0.847088296810567	no
0.959658170140875	no
0.803397154227987	promoter
0.656741080048183	promoter
1.21069835733587	no
0.808398563638811	REnh
1.95118690681779	promoter
0.576646040151169	no
0.729799925795755	no
0.882466475903746	REnh
0.863043846019672	promoter
0.917824771268125	REnh
1.23926721034841	REnh
0.80361619125618	REnh
0.412070914102687	REnh
1.25380626826835	no
0.877830377329242	promoter
1.10289073284847	no
0.775815608811205	no
0.814475390997021	promoter
1.26382874704765	no
0.701946191453748	promoter
0.587147605021497	promoter
0.537689887467339	promoter
1.33987139127434	promoter
1.06613896571823	REnh
1.23985033660536	no
1.18634907647337	no
1.11926867660921	no
1.32261511800051	REnh
1.23328779095497	no
1.14350073147054	no
0.264155599292877	REnh
0.693456181197498	REnh
1.12867820010698	no
0.711317793394623	no
1.30809684008612	promoter
0.70281535088176	promoter
0.976764376382245	no
0.519922620480636	REnh
0.460968381526696	no
0.428211570508436	no
0.788799148750808	REnh
0.955644543331419	REnh
0.619408698052249	promoter
0.578028829929664	promoter
0.955217364170764	promoter
1.27492038109386	no
2.18538978932392	REnh
0.600907452331202	no
0.886795797210217	promoter
0.883191383675467	REnh
1.08085495397038	no
1.372414372352	no
0.682813377609594	promoter
0.426742484031034	REnh
0.514896807865247	REnh
1.3139293730159	REnh
0.94358349392411	promoter
0.696417587048285	promoter
1.7542795849072	REnh
0.579444949007407	SE
0.65681620029414	promoter
0.931515701808298	promoter
0.892860617694874	SE
0.578480472228905	SE
0.511606651983247	promoter
0.661815813284949	SE
0.546498096890401	SE
0.618816673247904	SE
0.817115607735366	promoter
0.714986115430737	promoter
1.07621584262762	promoter
0.590437499616434	promoter
0.468155906304319	promoter
0.721045912812904	promoter
1.12767247387306	promoter
0.799863100182172	REnh
0.550325301360407	REnh
1.11459793524939	no
0.502678089121411	no
0.463625346153517	no
0.267121346327872	REnh
0.502506000971902	REnh
0.660740934439161	no
0.76775878810968	promoter
1.00568494089104	REnh
0.895787410064943	no
1.09911803137842	no
0.874544363476496	REnh
0.906442375123821	no
1.35365272679695	no
0.904399542301669	no
1.34074986225458	no
1.16384075953255	no
0.901917004669102	promoter
0.628255275235503	promoter
0.657878871354436	promoter
0.548909537006648	promoter
0.734913868000155	promoter
0.659344777336398	promoter
0.703456522887399	REnh
0.775350184605308	promoter
1.30989837822149	no
1.43789313864962	REnh
0.480459609492344	REnh
0.476729203187969	REnh
1.14984641195244	no
0.844036703858842	REnh
0.949672132990606	no
0.481158251511076	no
0.883408372286322	REnh
1.01777524327583	no
0.882987743764773	no
1.415552787785	no
0.494866463804839	REnh
1.02576550677515	no
1.10701451104542	no
0.557285771758957	REnh
0.810729647131622	REnh
1.13338340007224	no
1.96703414984677	no
0.709855609583597	no
0.661237462568426	no
0.674748793053432	promoter
0.86575815349304	no
0.978438173470442	REnh
0.838595033684481	promoter
1.09662175293929	no
1.03783806180205	no
0.743356554030986	promoter
0.561643260865858	promoter
0.959658170140875	promoter
1.48940577998509	no
0.89853344592808	no
0.87138475107404	no
0.722162564331493	REnh
0.706475903031156	promoter
0.843100497654129	no
0.513305532866049	promoter
0.51104297373596	promoter
1.06950457879384	no
0.959658170140875	no
1.08541190250987	REnh
0.686537260614039	promoter
0.959658170140875	promoter
0.836427586495177	promoter
0.792687270588201	promoter
0.528132158038074	REnh
0.768803154151614	promoter
0.959658170140875	promoter
1.43848968954588	promoter
0.734518423480259	no
1.03194880442644	promoter
0.771858136845205	promoter
0.518341502352583	promoter
0.345187778713573	REnh
0.704017412455937	promoter
0.675775903216414	promoter
1.28432615846548	promoter
0.681032999371749	promoter
0.524685628433963	promoter
0.924913124154602	promoter
0.579971455940727	promoter
0.49905636712533	promoter
1.3468401408029	promoter
0.495019205081978	promoter
0.597523011597149	promoter
0.742048607750654	promoter
1.11603918645932	promoter
0.951987041682515	promoter
0.817016988782198	promoter
0.715058106913972	promoter
0.825534037346902	promoter
0.873375217780556	promoter
0.826038263410037	promoter
0.76173818793308	promoter
0.561941090476206	promoter
0.555204535215602	promoter
0.724021554262964	promoter
1.1591713032263	no
1.21130489087236	REnh
0.589680484365478	REnh
0.515857415559147	promoter
1.01604231644762	no
1.15845741442618	no
0.734952373591612	promoter
1.11198486381403	no
0.988650864102835	no
0.632215749882834	promoter
0.913565078395396	no
0.829755202947525	no
0.99874811597146	REnh
0.930409216463921	promoter
1.03328923178851	no
1.01447837662306	promoter
2.54151229674671	no
1.24419293756809	no
1.2147168200122	no
0.232743501296945	REnh
0.202969794491444	REnh
0.214912361827557	no
0.221459577724817	no
0.567960957838477	no
1.03336463482143	no
1.28949158377358	no
1.04049580180136	no
0.787092265420238	no
0.619202943483358	promoter
0.570040549534024	promoter
0.59389772898237	promoter
0.271614632717283	REnh
0.548063726440191	REnh
0.410686443557753	REnh
0.386727919310502	REnh
0.335648089130263	REnh
0.330185357809694	REnh
0.447385125581689	no
0.543507650500342	promoter
0.465943355920489	no
0.772863392497882	REnh
1.2119342401043	no
1.02979153214873	promoter
1.59258780107158	no
0.688568291570006	promoter
0.66860421849627	promoter
1.09657438118562	promoter
1.02494103885794	no
0.613740970636245	promoter
0.728644450339192	SE
0.89462415606949	SE
0.704279000085645	SE
0.571151776896976	REnh
0.636984965163971	promoter
1.83049135538668	no
1.20415706699205	no
1.46494918527058	no
1.58033260854045	no
0.795034669713076	no
0.900493054842424	promoter
0.933402132654121	promoter
0.704090082220536	promoter
0.90392889196777	promoter
0.842388332649118	promoter
0.78766156439332	promoter
0.682577521349506	promoter
1.24969940421762	REnh
0.885895051759563	no
0.553711397661655	REnh
1.0341224316455	no
1.02445615597078	no
0.920923228863746	REnh
0.798883548915656	promoter
0.404590087779219	no
0.47754539296804	REnh
0.773878581506811	promoter
0.555226671586623	promoter
0.717800125460906	promoter
1.2681495019846	promoter
0.979609483449417	no
0.655004782794566	promoter
0.862609891557978	promoter
0.420791485008096	promoter
0.780321788932454	promoter
0.689014267868478	promoter
0.504001135100043	promoter
0.632767309265638	REnh
0.548721422221608	promoter
1.16940072972021	promoter
0.712861805910778	promoter
1.05859200211416	no
1.76547800766375	no
1.22963872951555	no
0.411884022530277	promoter
0.460875337427322	promoter
1.21703775600241	no
1.18203885127869	no
1.33393982776212	REnh
0.760837156813688	promoter
0.997489635455233	no
1.08837536136692	no
1.34678142348857	no
0.66234582827279	no
1.21374281803968	no
0.700973193311316	REnh
1.06608976017498	no
1.16384075953255	no
1.73871646324417	REnh
0.739047096545272	no
0.39612358154483	no
0.563765866711081	promoter
0.637801562769876	promoter
1.41853837623734	no
1.07076186567093	no
0.57856647802717	promoter
0.797475476007941	promoter
1.28943761005183	no
0.859901603598164	no
1.09257481420471	no
2.43828556220083	no
1.12763899043657	no
2.01003029666323	no
2.16540787927771	no
1.41762953116255	no
1.5743858236119	no
1.24958510976047	no
0.842371270254605	promoter
0.525423704013782	promoter
0.976683448144557	promoter
1.36160923616847	no
0.922819084914738	no
0.971638921328651	no
0.685578883151018	promoter
1.22059241579851	no
0.516370376193155	promoter
0.49908265181992	promoter
0.815249963963725	no
0.347923878417608	no
0.81326435645499	REnh
0.80374295159646	REnh
0.609417962060264	REnh
0.459091315372907	promoter
1.13778497666354	no
0.729442527370519	promoter
0.917101266808685	no
0.542341125916363	promoter
1.10713582526681	no
0.729160308537033	promoter
0.734022156588281	promoter
0.778227522105075	promoter
0.848134849961808	REnh
0.619256311151457	promoter
1.04670199509696	promoter
0.656116656471012	promoter
1.14764214078551	no
0.933037971246537	no
1.00372972789706	no
0.523714119501471	promoter
0.812815785870894	REnh
1.37412847618178	REnh
0.787163716060314	promoter
0.811410255083067	promoter
1.0041978210221	promoter
0.587609092106324	promoter
0.902450529595965	no
1.02355019212096	no
0.720408210825976	no
0.807477874058949	promoter
0.940878166811308	promoter
0.776338306453369	promoter
0.703209432691133	promoter
0.390156741471476	promoter
0.600791800907021	promoter
1.14719605933647	no
1.12310360057849	no
0.880592615443378	REnh
1.14201601719852	no
1.03956914570143	no
0.614870803623196	no
0.599139816463948	REnh
0.869706751877349	promoter
1.42214403526901	no
0.920923228863746	no
1.76547800766375	no
0.894759205385685	promoter
0.842931720254061	no
1.01282482776641	promoter
1.01364737802503	no
0.210988675704731	no
1.03319519467274	REnh
1.11044621034258	promoter
1.27916386293451	promoter
0.982388112588551	promoter
0.612234037822983	promoter
1.25685500604864	no
1.19919843101847	no
0.782272186750695	no
1.18718085230806	no
0.544267841223071	REnh
0.489316098448327	REnh
0.203360137630553	no
1.21125394508418	no
0.617534045313469	promoter
0.64139290873994	promoter
1.11198486381403	no
0.521639918209355	no
0.959658170140875	no
0.89576614816079	no
1.33251333337785	no
0.509880595582937	no
0.449768420740093	REnh
0.693382318270488	REnh
0.643930478151019	promoter
0.732669378254729	promoter
1.57511590396044	no
0.737450779080759	no
1.42354127353223	REnh
0.558602476894807	REnh
0.98555987513793	REnh
1.31926556674032	no
0.642192257158505	promoter
0.972968269588044	no
1.16659254645158	no
0.50204950579126	REnh
0.482397025611866	REnh
0.445763196549566	REnh
0.432724399514438	no
0.711567926391178	promoter
1.33662827064515	promoter
1.03953459333928	promoter
1.15127045036867	REnh
0.813906729432029	promoter
0.705444085335345	promoter
1.40172719285452	no
1.20964148508351	promoter
1.74764728345303	no
0.879797573457862	REnh
0.644262126547845	promoter
0.666460609345778	promoter
0.366734357925689	no
1.24862021820231	no
0.606719088302725	no
0.32691651949854	no
0.662175155286643	no
0.651471781870835	no
0.443712917376964	no
1.27009611547477	no
1.27927105344996	no
0.860724338167589	promoter
0.922098163481741	no
0.794909986425703	REnh
1.12671665237043	REnh
1.21069835733587	promoter
0.772863392497882	no
1.53354013235137	no
0.847884340007994	no
0.649207382464474	promoter
0.310870033785875	REnh
0.334593461619999	no
0.504997784964149	no
1.40088031733208	no
1.5241629761061	no
1.56850474334203	no
1.02604497668406	promoter
0.8123960468456	no
1.15665544846891	no
1.06858645279024	REnh
1.5241629761061	no
0.654123007433216	promoter
0.649137036505153	promoter
0.736103746770489	promoter
1.03783806180205	no
0.959658170140875	no
2.21138621815071	no
0.419697051391534	no
0.714951454422845	promoter
0.559368507644249	REnh
0.787852359629721	no
0.529273985654553	no
0.436007818829082	no
1.10267727150315	REnh
0.733386479539004	REnh
1.51379149673141	REnh
0.959658170140875	no
1.31146768261614	no
0.765226702963274	promoter
1.42778410679496	no
0.420692583166281	no
0.568507715532925	promoter
0.991540501374791	no
1.05671588646359	REnh
1.49083427907494	no
1.12619321051239	no
0.576491568632722	promoter
0.587808506598956	promoter
0.849352633343073	promoter
0.621012201850531	promoter
1.02109595312044	no
0.633100505219172	promoter
0.32996120810618	no
0.442322229364123	no
0.377825937359864	REnh
0.410186781112145	no
0.658101998377568	no
0.897139722574694	no
0.424951271821912	no
0.584909664278396	promoter
0.483276583395568	promoter
1.51699140869819	no
0.881953055149711	no
1.1193350703307	no
0.930665476178915	no
1.13382480719004	no
1.13198735894283	no
0.887066780568948	no
0.400789019476472	no
0.635886857677692	no
0.360266150657751	no
1.65443331594422	no
0.469930330872459	REnh
0.270621606772297	no
0.394896829385395	no
0.347110401965848	no
0.674005135797028	REnh
0.606741083621328	promoter
0.353213212067222	REnh
0.984243776549266	no
0.395766914674632	SE
0.499003959472335	SE
0.621948550149951	SE
0.469235724173796	promoter
0.247891240880379	no
0.295455618014732	REnh
0.322814075539379	no
0.267834566537773	no
0.44933411079229	no
0.491810548550199	no
0.668283015641687	REnh
1.06416930974622	REnh
1.0522296978072	no
0.949875721923333	promoter
1.50165780111745	REnh
1.23319494072735	no
0.540265195352449	REnh
1.06884810100393	promoter
1.183329885712	no
0.629782411813412	promoter
2.12824560979581	REnh
0.742540937077329	no
0.361118770884612	no
0.386902380410024	no
0.48504977739069	no
0.604886203360515	REnh
0.297824949354065	no
1.3294038749237	REnh
1.03678339621419	REnh
1.46341573976863	REnh
1.10462163995067	no
0.800420624580847	promoter
0.945770208199618	no
1.08046486347096	promoter
0.122051288471782	no
0.393799876051948	REnh
1.25645966606073	no
0.570973240937444	promoter
0.727576387760978	promoter
1.09650782007184	no
0.742183100681674	promoter
0.683248976220911	promoter
0.980475050187315	promoter
0.682577521349506	promoter
0.793842503593856	promoter
0.801751051179477	promoter
0.432505117878721	promoter
1.01064957131733	REnh
0.515639495317336	REnh
0.378263330025794	REnh
0.575398111806897	promoter
1.72051247383313	no
1.62149139092768	no
0.802765826248634	REnh
0.753078133515638	REnh
0.393794748517495	no
0.601906153191723	REnh
1.1825752828333	no
1.05738303471734	no
1.52768014000619	no
0.928751304757916	REnh
0.606389880558452	REnh
0.755666361024267	REnh
0.842721756232564	no
0.274031584306376	no
0.339224256615708	REnh
0.409935814086364	REnh
0.385139975156316	no
0.392727994440036	REnh
0.569079276935683	promoter
0.541581121300757	REnh
0.913118006700484	no
0.320388429790521	REnh
0.307959545944009	no
0.261362204341901	no
0.229579085615736	no
0.909282413178099	no
1.14469304957207	no
1.06211277905271	REnh
0.54111566602959	promoter
1.30709995458639	promoter
1.1651157623209	promoter
0.763859512626797	promoter
0.618142807101418	promoter
0.671539089036224	promoter
0.336503514205242	no
0.298375462934091	promoter
1.02645572258688	no
0.76094280467079	promoter
0.544951060829491	promoter
0.916234723528166	no
0.56875871183502	promoter
0.619202943483358	promoter
0.390588635286448	promoter
0.477228628432979	REnh
0.419290576595727	no
0.259177753979652	no
0.266979757245962	REnh
0.633591769893142	REnh
0.597523011597149	REnh
0.941919571801857	no
1.05708539553589	no
0.527229878569597	REnh
1.06608976017498	no
1.13903352904571	no
1.3508403302246	no
1.06415815237037	no
1.42251580847249	no
1.14072574941274	no
0.301264830958986	no
0.959658170140875	no
1.05002146299783	no
0.707477217118994	promoter
1.66491876761973	no
1.1218123924381	no
0.893212995155849	no
0.916752439732192	promoter
1.4014445400267	no
0.930897186020769	no
1.64891541941333	no
1.09653492974892	no
0.79530187078278	promoter
1.14913771592943	no
1.00874554457263	no
0.799801086452712	promoter
1.0195121100665	no
0.983007517346249	no
0.693333053543038	REnh
0.594323570101611	promoter
0.376152659523188	REnh
0.592909824864107	REnh
0.876690604999013	promoter
1.22998441525098	REnh
1.09873906436419	no
0.427696878488505	no
0.485888924261913	no
1.35517889102323	no
1.43764882959802	no
1.35365272679695	REnh
0.794484646880828	no
0.916136257662831	no
1.04879050792486	no
1.07209227691134	REnh
0.423322266668929	REnh
0.637414230945331	no
2.30654682998772	no
0.420524366690945	no
0.312381398491604	no
0.557437120860981	REnh
0.580228684834176	REnh
1.37863574962026	no
1.07366368301575	no
1.57464030599866	REnh
0.959658170140875	no
0.509277079461042	promoter
0.977730828712266	no
1.29000521666097	no
0.392853955597385	no
0.330814675845258	no
1.09127846168717	promoter
1.35014793111065	promoter
0.89853344592808	no
0.687330743697444	promoter
1.46022502490884	promoter
0.77715582399681	REnh
1.17036156079057	no
0.453093740154489	no
0.38092642037095	no
0.459156176643366	no
2.75242618029416	no
1.21294038513407	no
1.02932482496054	no
0.959658170140875	REnh
0.442065981512335	REnh
0.727564185774522	REnh
0.741172071860115	promoter
1.23985033660536	REnh
0.595573552912345	promoter
0.959658170140875	no
2.07307372665791	no
0.586270500591332	REnh
0.393231100364195	REnh
0.805828870364902	no
1.12851298013634	no
0.690933211350754	promoter
1.2330650562209	no
0.362475806666814	REnh
1.50368207611643	promoter
0.512738615883905	promoter
0.592487565676383	promoter
0.696687386350824	promoter
0.695862088386199	promoter
0.745279866692848	promoter
0.513052211278493	promoter
0.647453343294115	promoter
0.824685150430485	REnh
0.695762645396767	REnh
1.16659254645158	no
0.526992347142609	REnh
1.06445703427482	no
0.959658170140875	no
0.753333527939884	promoter
0.480826650735865	REnh
0.706766280644667	REnh
0.989005514793501	REnh
1.4282810557723	REnh
0.82740553687426	promoter
0.909174000501709	promoter
0.63274500807442	promoter
0.738945619510499	REnh
0.811796520476178	REnh
0.797817004658029	REnh
1.15104299039689	no
1.68392848722833	no
0.652220915032317	promoter
0.747258977554363	promoter
0.595691733930682	promoter
0.927182428342537	no
1.13903352904571	no
0.747232264034984	promoter
1.13374582005305	no
0.644585720299822	REnh
1.64930289655149	REnh
1.31259725197903	promoter
1.29638033510259	no
1.27191137083747	no
1.9425964576167	no
0.987050886700558	REnh
1.1806926814977	no
1.24659915124612	REnh
0.959658170140875	REnh
0.766194952304831	promoter
0.480290015987892	REnh
0.512414016280281	REnh
1.27237773678556	no
1.02248358226139	no
2.54151229674671	no
1.19897442204633	no
1.1721286137145	no
2.94242298448153	no
1.06884810100393	no
1.56850474334203	no
1.07249878875712	REnh
1.36647768208553	REnh
0.493463092070606	REnh
0.70281535088176	no
0.795947190669239	no
1.12772439958761	no
1.08328563167271	no
0.904399542301669	no
0.875230765143144	no
0.852262371723831	promoter
0.814326449210894	promoter
1.17391792610652	no
0.649535242626768	promoter
0.740932661276858	REnh
0.708916130436608	REnh
1.06599148539194	no
0.549262334078641	promoter
0.843550132722463	promoter
0.892783036333148	no
0.653465720215576	promoter
0.420386656907178	promoter
0.590874074015005	REnh
0.549547841020843	no
0.669939218760727	promoter
1.16565437246571	no
1.22586015908425	no
1.16797759925973	no
1.2877464334369	no
0.912959475730127	no
1.06846295133599	no
0.886864882898836	no
1.23832478941953	no
0.731530237460794	REnh
0.758279507682676	promoter
0.389965854471876	REnh
1.19882531534732	no
0.683038298481643	no
0.43194390142797	REnh
0.500319205549748	REnh
0.329225795595775	no
0.595806731224903	no
0.885951705460316	no
0.889610128524753	no
0.258246882994721	no
0.49796695426554	no
1.30989837822149	no
0.326728539210173	REnh
0.735089175568127	no
0.778931584426963	no
0.959658170140875	no
1.27836383550131	no
0.686079202718264	promoter
0.574213590990575	REnh
1.00635686455162	no
1.19902868877012	no
1.78470365578235	no
1.19890812945577	no
0.667842045423841	promoter
0.78334302077116	no
0.700990199752499	no
0.982754636329584	promoter
0.789670410534601	no
0.971491193200565	REnh
0.764208440987947	no
0.791400662610792	promoter
1.38459905728813	REnh
1.07798840073778	no
1.34282477164903	no
0.863829251581872	promoter
0.684971824303187	promoter
1.04301610022912	no
1.14480122547352	no
0.329911868481339	no
0.465943355920489	no
0.350222414335916	no
0.31121501451632	no
0.403334593247614	no
0.533182269012793	REnh
1.25046367624417	no
1.43808013179468	no
0.595806731224903	no
0.775344821202167	no
0.906075916084991	promoter
0.724231449468474	promoter
0.574533286085032	promoter
0.669875726504082	promoter
1.42001079788373	no
1.25437085194997	no
0.678504475549305	promoter
0.882020410060134	promoter
1.29511920339861	no
0.796487998387156	promoter
1.91672966057787	no
1.13921998991775	no
1.18087465282977	no
0.643072150969585	promoter
1.61343989189135	REnh
1.55837538858884	no
1.15665544846891	no
1.56405118052146	promoter
1.02645572258688	no
0.428482061206811	no
1.16737638878609	no
1.20572436761289	no
1.0673639131421	no
1.51234088592881	no
0.439005155514506	REnh
0.765395382662965	promoter
0.682300317499004	promoter
0.495149224819845	promoter
0.561643260865858	REnh
0.643766150457727	REnh
0.459690792022117	REnh
0.481323879727978	REnh
0.995634109040252	REnh
0.62405829728882	promoter
0.991611272365321	no
0.855460757530574	REnh
0.253082542861784	no
0.245871667909381	REnh
0.516020573238767	no
0.986652774082953	REnh
0.420692583166281	no
0.312105000527725	REnh
0.444240738607413	promoter
0.323848128421359	REnh
0.93837971847478	no
1.66106945728703	no
0.855573769908676	no
0.791643866408693	no
0.851679754372563	REnh
0.613284732935039	no
0.528351127380931	no
0.572476199478851	promoter
1.08554672929155	REnh
1.50691741176907	no
1.43815808877067	no
0.539780666741394	promoter
0.995157239319946	REnh
0.841339768624006	promoter
0.959658170140875	REnh
1.26238945409699	no
1.05538467090306	no
0.736481851503462	promoter
0.690813615777415	promoter
0.661237462568426	REnh
0.672335364709475	no
2.04006803056438	REnh
0.928712546596382	promoter
0.939242806997898	promoter
1.16340725085019	no
0.465943355920489	no
1.81344657773952	no
1.16133764547696	no
0.904640912229441	REnh
0.466606331208151	REnh
1.32604748620053	REnh
0.726957352938917	promoter
1.32994428080616	no
0.674739415173274	no
0.651138623056668	no
1.37352692276228	no
0.721922867876414	REnh
1.36024143535394	REnh
0.93375646514382	no
0.374414759988835	no
0.34927938445839	REnh
0.41258462896793	no
0.473032080991222	REnh
0.352848554360931	no
0.346702851887222	no
0.469302426442122	promoter
0.417829299251249	promoter
0.756675243436577	promoter
0.714897363636877	promoter
0.547162875769323	REnh
0.795792291973386	promoter
0.955925544041533	promoter
0.659178116867803	REnh
1.50647194230092	no
1.09325327503288	no
1.18911230364854	no
0.728812562203208	no
0.715883867818892	promoter
0.724713608712789	promoter
0.772306249722917	no
0.705573522242069	REnh
0.604523691270736	REnh
1.4365069503351	no
0.576752167092147	no
2.19430610833381	no
1.67641530966518	REnh
0.619682650928327	promoter
1.4060108074157	no
0.781176411496275	promoter
0.913297872066437	no
1.26702199687639	no
1.18706531946336	no
1.85236344469053	no
1.06996370693868	no
1.68736104797282	no
0.528888916711056	no
1.02210881028019	promoter
1.61936818627805	promoter
1.29638033510259	no
0.234840821091876	promoter
1.76547800766375	no
0.993809706444821	no
1.54253081144119	SE
0.529655333956523	SE
0.564236420162068	SE
0.514247205096587	SE
0.524109832709313	SE
0.49796695426554	SE
0.567427310410272	SE
0.487532659715733	SE
0.409582999029916	SE
0.551430859412481	SE
0.554865628447333	SE
0.463414212667623	SE
0.466886990644327	SE
0.466449211262928	SE
0.451950493920856	SE
1.30065345902342	promoter
0.838850384288963	promoter
0.54981221512503	REnh
1.91577516622219	REnh
1.13082193413746	REnh
0.702133483599519	promoter
1.24958510976047	no
1.13778497666354	no
1.28377179588596	no
1.2359513093369	REnh
1.76152887834484	no
0.621948550149951	no
1.11057573621298	promoter
0.461631974059782	promoter
1.1551078992938	no
1.19372113846792	promoter
0.648131414698293	promoter
0.634534001826631	promoter
0.6412881610894	promoter
1.03949662023579	no
1.10462163995067	REnh
0.817740337738604	promoter
0.893038373532692	promoter
1.32959442620425	no
